county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
Jefferson,Washington Township,President,,REP,Donald J Trump / JD Vance,880,,750,0,130
Jefferson,Washington Township,President,,LIB,Chase Oliver / Mike ter Maat,3,,3,0,0
Jefferson,Washington Township,President,,GRN,Jill Stein / Rudolph Ware,3,,2,0,1
Jefferson,Washington Township,President,,,Write-Ins,1,,1,0,0
Jefferson,Washington Township,U.S. Senate,,DEM,Robert P Casey Jr,221,,143,0,78
Jefferson,Washington Township,U.S. Senate,,REP,Dave McCormick,841,,715,0,126
Jefferson,Washington Township,U.S. Senate,,LIB,John C Thomas,14,,13,0,1
Jefferson,Washington Township,U.S. Senate,,GRN,Leila Hazou,3,,3,0,0
Jefferson,Washington Township,U.S. Senate,,CST,Marty Selker,7,,6,0,1
Jefferson,Washington Township,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Washington Township,U.S. House,15,DEM,Zach Womer,183,,113,0,70
Jefferson,Washington Township,U.S. House,15,REP,Glenn GT Thompson,871,,736,0,135
Jefferson,Washington Township,U.S. House,15,,Write-Ins,2,,1,0,1
Jefferson,Washington Township,State Senate,25,DEM,William McGill,171,,108,0,63
Jefferson,Washington Township,State Senate,25,REP,Cris Dush,872,,733,0,139
Jefferson,Washington Township,State Senate,25,,Write-Ins,2,,2,0,0
Jefferson,Washington Township,State House,66,REP,Brian Smith,951,,786,0,165
Jefferson,Washington Township,State House,66,,Write-Ins,21,,16,0,5
Jefferson,Washington Township,Registered Voters,,,,1316,,,,
Jefferson,Winslow Township,Ballots Cast,,,,1430,,1154,6,270
Jefferson,Winslow Township,President,,DEM,Kamala D Harris / Tim Walz,221,,125,0,96
Jefferson,Winslow Township,President,,REP,Donald J Trump / JD Vance,1190,,1016,6,168
Jefferson,Winslow Township,President,,LIB,Chase Oliver / Mike ter Maat,10,,8,0,2
Jefferson,Winslow Township,President,,GRN,Jill Stein / Rudolph Ware,3,,3,0,0
Jefferson,Winslow Township,President,,,Write-Ins,4,,1,0,3
Jefferson,Winslow Township,U.S. Senate,,DEM,Robert P Casey Jr,245,,150,0,95
Jefferson,Winslow Township,U.S. Senate,,REP,Dave McCormick,1152,,978,6,168
Jefferson,Winslow Township,U.S. Senate,,LIB,John C Thomas,18,,14,0,4
Jefferson,Winslow Township,U.S. Senate,,GRN,Leila Hazou,5,,4,0,1
Jefferson,Winslow Township,U.S. Senate,,CST,Marty Selker,6,,6,0,0
Jefferson,Winslow Township,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Winslow Township,U.S. House,15,DEM,Zach Womer,209,,124,0,85
Jefferson,Winslow Township,U.S. House,15,REP,Glenn GT Thompson,1208,,1021,6,181
Jefferson,Winslow Township,U.S. House,15,,Write-Ins,1,,1,0,0
Jefferson,Winslow Township,State Senate,25,DEM,William McGill,197,,110,0,87
Jefferson,Winslow Township,State Senate,25,REP,Cris Dush,1197,,1016,6,175
Jefferson,Winslow Township,State Senate,25,,Write-Ins,1,,1,0,0
Jefferson,Winslow Township,State House,66,REP,Brian Smith,1308,,1073,6,229
Jefferson,Winslow Township,State House,66,,Write-Ins,16,,11,0,5
Jefferson,Winslow Township,Registered Voters,,,,1791,,,,
Jefferson,Worthville Borough,Ballots Cast,,,,54,,47,0,7
Jefferson,Worthville Borough,President,,DEM,Kamala D Harris / Tim Walz,6,,6,0,0
Jefferson,Worthville Borough,President,,REP,Donald J Trump / JD Vance,47,,40,0,7
Jefferson,Worthville Borough,President,,LIB,Chase Oliver / Mike ter Maat,0,,0,0,0
Jefferson,Worthville Borough,President,,GRN,Jill Stein / Rudolph Ware,0,,0,0,0
Jefferson,Worthville Borough,President,,,Write-Ins,0,,0,0,0
Jefferson,Worthville Borough,U.S. Senate,,DEM,Robert P Casey Jr,7,,7,0,0
Jefferson,Worthville Borough,U.S. Senate,,REP,Dave McCormick,47,,40,0,7
Jefferson,Worthville Borough,U.S. Senate,,LIB,John C Thomas,0,,0,0,0
Jefferson,Worthville Borough,U.S. Senate,,GRN,Leila Hazou,0,,0,0,0
Jefferson,Worthville Borough,U.S. Senate,,CST,Marty Selker,0,,0,0,0
Jefferson,Worthville Borough,U.S. Senate,,,Write-Ins,0,,0,0,0
Jefferson,Worthville Borough,U.S. House,15,DEM,Zach Womer,6,,6,0,0
Jefferson,Worthville Borough,U.S. House,15,REP,Glenn GT Thompson,45,,38,0,7
Jefferson,Worthville Borough,U.S. House,15,,Write-Ins,0,,0,0,0
Jefferson,Worthville Borough,State Senate,41,REP,Joe Pittman,47,,40,0,7
Jefferson,Worthville Borough,State Senate,41,,Write-Ins,0,,0,0,0
Jefferson,Worthville Borough,State House,66,REP,Brian Smith,48,,41,0,7
Jefferson,Worthville Borough,State House,66,,Write-Ins,0,,0,0,0
Jefferson,Worthville Borough,Registered Voters,,,,62,,,,
Jefferson,Young Township,Ballots Cast,,,,1091,,831,5,255
Jefferson,Young Township,President,,DEM,Kamala D Harris / Tim Walz,251,,145,1,105
Jefferson,Young Township,President,,REP,Donald J Trump / JD Vance,830,,679,4,147
Jefferson,Young Township,President,,LIB,Chase Oliver / Mike ter Maat,4,,3,0,1
Jefferson,Young Township,President,,GRN,Jill Stein / Rudolph Ware,1,,1,0,0
Jefferson,Young Township,President,,,Write-Ins,0,,0,0,0
Jefferson,Young Township,U.S. Senate,,DEM,Robert P Casey Jr,251,,149,0,102
Jefferson,Young Township,U.S. Senate,,REP,Dave McCormick,811,,662,4,145
Jefferson,Young Township,U.S. Senate,,LIB,John C Thomas,17,,13,1,3
Jefferson,Young Township,U.S. Senate,,GRN,Leila Hazou,4,,2,0,2
Jefferson,Young Township,U.S. Senate,,CST,Marty Selker,6,,4,0,2
Jefferson,Young Township,U.S. Senate,,,Write-Ins,1,,1,0,0
Jefferson,Young Township,U.S. House,15,DEM,Zach Womer,215,,130,0,85
Jefferson,Young Township,U.S. House,15,REP,Glenn GT Thompson,857,,687,5,165
Jefferson,Young Township,U.S. House,15,,Write-Ins,4,,4,0,0
Jefferson,Young Township,State Senate,41,REP,Joe Pittman,917,,724,1,192
Jefferson,Young Township,State Senate,41,,Write-Ins,20,,13,0,7
Jefferson,Young Township,State House,66,REP,Brian Smith,961,,761,1,199
Jefferson,Young Township,State House,66,,Write-Ins,18,,12,0,6
Jefferson,Young Township,Registered Voters,,,,1254,,,,
