county,precinct,office,district,party,candidate,votes,absentee/mail-in,provisional,election_day
Cambria,Cambria Township - Colver,Attorney General,,CNS,JUSTIN L. MAGILL,7,0,0,7
Cambria,Cambria Township - Revloc,Attorney General,,CNS,JUSTIN L. MAGILL,4,2,1,1
Cambria,Cambria Township No. 4,Attorney General,,CNS,JUSTIN L. MAGILL,6,0,0,6
Cambria,Carrolltown Borough,Attorney General,,CNS,JUSTIN L. MAGILL,5,0,0,5
Cambria,Cassandra Borough,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,Chest Springs Borough,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,Chest Township,Attorney General,,CNS,JUSTIN L. MAGILL,3,1,0,2
Cambria,Clearfield Township,Attorney General,,CNS,JUSTIN L. MAGILL,4,0,0,4
Cambria,Conemaugh Township - Cover Hill,Attorney General,,CNS,JUSTIN L. MAGILL,5,1,2,2
Cambria,Conemaugh Township - Center,Attorney General,,CNS,JUSTIN L. MAGILL,6,1,1,4
Cambria,Cresson Borough,Attorney General,,CNS,JUSTIN L. MAGILL,5,2,0,3
Cambria,Cresson Township - North,Attorney General,,CNS,JUSTIN L. MAGILL,9,0,0,9
Cambria,Cresson Township - South,Attorney General,,CNS,JUSTIN L. MAGILL,3,0,0,3
Cambria,Croyle Township No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,3,1,0,2
Cambria,Croyle Township No. 2,Attorney General,,CNS,JUSTIN L. MAGILL,3,0,0,3
Cambria,Daisytown Borough,Attorney General,,CNS,JUSTIN L. MAGILL,4,0,0,4
Cambria,Dale Borough,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,Dean Township,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,East Carroll Township - North,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,East Carroll Township - South,Attorney General,,CNS,JUSTIN L. MAGILL,3,0,0,3
Cambria,East Conemaugh Borough,Attorney General,,CNS,JUSTIN L. MAGILL,1,1,0,0
Cambria,East Taylor Township No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,5,0,0,5
Cambria,East Taylor Township No. 2,Attorney General,,CNS,JUSTIN L. MAGILL,4,0,0,4
Cambria,Ebensburg Borough - Center,Attorney General,,CNS,JUSTIN L. MAGILL,3,1,0,2
Cambria,Ebensburg Borough - East,Attorney General,,CNS,JUSTIN L. MAGILL,4,1,0,3
Cambria,Ebensburg Borough - West,Attorney General,,CNS,JUSTIN L. MAGILL,5,1,0,4
Cambria,Ehrenfeld Borough,Attorney General,,CNS,JUSTIN L. MAGILL,0,0,0,0
Cambria,Elder Township,Attorney General,,CNS,JUSTIN L. MAGILL,6,2,0,4
Cambria,Ferndale Borough,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Franklin Borough,Attorney General,,CNS,JUSTIN L. MAGILL,0,0,0,0
Cambria,Gallitzin Borough,Attorney General,,CNS,JUSTIN L. MAGILL,4,0,0,4
Cambria,Gallitzin Township,Attorney General,,CNS,JUSTIN L. MAGILL,7,1,0,6
Cambria,Geistown Borough No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,Geistown Borough No. 2,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Hastings Borough,Attorney General,,CNS,JUSTIN L. MAGILL,7,2,0,5
Cambria,Jackson Township No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Jackson Township - Vinco,Attorney General,,CNS,JUSTIN L. MAGILL,6,1,0,5
Cambria,Jackson Township No. 3,Attorney General,,CNS,JUSTIN L. MAGILL,3,2,0,1
Cambria,Lilly Borough - 1st Ward,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,LILLY BOROUGH 2ND WARD,Attorney General,,CNS,JUSTIN L. MAGILL,0,0,0,0
Cambria,Lorain Borough,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,Loretto Borough.,Attorney General,,CNS,JUSTIN L. MAGILL,0,0,0,0
Cambria,Lower Yoder Township No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,2,1,0,1
Cambria,Lower Yoder Township No. 2,Attorney General,,CNS,JUSTIN L. MAGILL,4,1,0,3
Cambria,Middle Taylor Township,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Munster Township,Attorney General,,CNS,JUSTIN L. MAGILL,0,0,0,0
Cambria,Nanty Glo Borough - 1st Ward,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Nanty Glo Borough - 2nd Ward,Attorney General,,CNS,JUSTIN L. MAGILL,7,1,0,6
Cambria,Northern Cambria North,Attorney General,,CNS,JUSTIN L. MAGILL,4,0,0,4
Cambria,Northern Cambria Center,Attorney General,,CNS,JUSTIN L. MAGILL,5,0,0,5
Cambria,Northern Cambria South,Attorney General,,CNS,JUSTIN L. MAGILL,5,1,0,4
Cambria,Patton Borough - 1st Ward,Attorney General,,CNS,JUSTIN L. MAGILL,2,1,0,1
Cambria,Patton Borough - 2nd Ward,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Portage Borough - 1st Ward,Attorney General,,CNS,JUSTIN L. MAGILL,3,1,0,2
Cambria,PORTAGE BOROUGH 2ND WARD,Attorney General,,CNS,JUSTIN L. MAGILL,6,0,0,6
Cambria,Portage Borough - 3rd Ward,Attorney General,,CNS,JUSTIN L. MAGILL,3,1,0,2
Cambria,Portage Township - Center,Attorney General,,CNS,JUSTIN L. MAGILL,6,2,0,4
Cambria,Portage Township - Southwest,Attorney General,,CNS,JUSTIN L. MAGILL,9,4,0,5
Cambria,Reade Township,Attorney General,,CNS,JUSTIN L. MAGILL,6,0,0,6
Cambria,Richland Township No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,5,1,0,4
Cambria,Richland Township No. 2,Attorney General,,CNS,JUSTIN L. MAGILL,3,1,0,2
Cambria,Richland Township No. 3,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,Richland Township No. 4,Attorney General,,CNS,JUSTIN L. MAGILL,2,1,0,1
Cambria,Richland Township No. 5,Attorney General,,CNS,JUSTIN L. MAGILL,4,3,0,1
Cambria,Richland Township No. 6,Attorney General,,CNS,JUSTIN L. MAGILL,3,0,0,3
Cambria,Richland Township No. 7,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Richland Township No. 8,Attorney General,,CNS,JUSTIN L. MAGILL,3,0,0,3
Cambria,Richland Township No. 9,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Sankertown Borough,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Scalp Level Borough,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,South Fork Borough,Attorney General,,CNS,JUSTIN L. MAGILL,4,1,0,3
Cambria,Southmont Borough No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,3,0,0,3
Cambria,Southmont Borough No. 2,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,Stonycreek Township - Ward 1,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Stonycreek Township - Ward 2,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,Stonycreek Township - Ward 3,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,Stonycreek Township - Ward 4,Attorney General,,CNS,JUSTIN L. MAGILL,6,0,0,6
Cambria,Summerhill Borough,Attorney General,,CNS,JUSTIN L. MAGILL,0,0,0,0
Cambria,Summerhill Township - North,Attorney General,,CNS,JUSTIN L. MAGILL,4,0,0,4
Cambria,Summerhill Township - South,Attorney General,,CNS,JUSTIN L. MAGILL,3,0,0,3
Cambria,Susquehanna Township - North,Attorney General,,CNS,JUSTIN L. MAGILL,0,0,0,0
Cambria,Susquehanna Township - South,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Tunnelhill Borough,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Upper Yoder Township No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,2,1,0,1
Cambria,Upper Yoder Township No. 2,Attorney General,,CNS,JUSTIN L. MAGILL,6,2,0,4
Cambria,Upper Yoder Township No. 3,Attorney General,,CNS,JUSTIN L. MAGILL,5,1,0,4
Cambria,Upper Yoder Township No. 4,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Vintondale Borough,Attorney General,,CNS,JUSTIN L. MAGILL,4,1,0,3
Cambria,Washington Township,Attorney General,,CNS,JUSTIN L. MAGILL,3,0,0,3
Cambria,West Carroll Township - North,Attorney General,,CNS,JUSTIN L. MAGILL,0,0,0,0
Cambria,West Carroll Township - South,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Westmont Borough No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,1,1,0,0
Cambria,Westmont Borough No. 2,Attorney General,,CNS,JUSTIN L. MAGILL,5,1,0,4
Cambria,Westmont Borough No. 3,Attorney General,,CNS,JUSTIN L. MAGILL,6,0,0,6
Cambria,West Taylor Township,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,White Township,Attorney General,,CNS,JUSTIN L. MAGILL,5,0,0,5
Cambria,Wilmore Borough,Attorney General,,CNS,JUSTIN L. MAGILL,0,0,0,0
Cambria,Johnstown Center Town,Attorney General,,CNS,JUSTIN L. MAGILL,4,2,0,2
Cambria,Johnstown Kernville,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Johnstown Seventh Ward,Attorney General,,CNS,JUSTIN L. MAGILL,2,1,0,1
Cambria,Johnstown Eighth Ward No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,3,0,0,3
Cambria,Johnstown Eighth Ward No. 3,Attorney General,,CNS,JUSTIN L. MAGILL,7,1,0,6
Cambria,Johnstown Old Conemaugh Woodvale,Attorney General,,CNS,JUSTIN L. MAGILL,3,1,0,2
Cambria,Johnstown Prospect,Attorney General,,CNS,JUSTIN L. MAGILL,3,0,0,3
Cambria,Johnstown Cambria City,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Johnstown Seventeenth Ward No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Johnstown Seventeenth Ward No. 2,Attorney General,,CNS,JUSTIN L. MAGILL,6,2,0,4
Cambria,Johnstown Seventeenth Ward No. 3,Attorney General,,CNS,JUSTIN L. MAGILL,5,0,0,5
Cambria,Johnstown Seventeenth Ward No. 4,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,Johnstown Eighteenth Ward,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Johnstown Nineteenth Ward,Attorney General,,CNS,JUSTIN L. MAGILL,3,1,0,2
Cambria,Johnstown Twentieth Ward No. 1,Attorney General,,CNS,JUSTIN L. MAGILL,11,2,0,9
Cambria,Johnstown Twentieth Ward No. 2,Attorney General,,CNS,JUSTIN L. MAGILL,2,0,0,2
Cambria,Johnstown Twenty-First Ward,Attorney General,,CNS,JUSTIN L. MAGILL,1,0,0,1
Cambria,Adams Township No. 1,Attorney General,,FRW,ERIC L. SETTLE,3,0,0,3
Cambria,Adams Township - Dunlo,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Adams Township - Elton,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Adams Township - Gramlingtown,Attorney General,,FRW,ERIC L. SETTLE,3,0,0,3
Cambria,Adams Township - St. Michael,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Allegheny Township,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Ashville Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Barr Township,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Blacklick Township,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Brownstown Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Cambria Township No. 1,Attorney General,,FRW,ERIC L. SETTLE,4,1,0,3
Cambria,Cambria Township - Colver,Attorney General,,FRW,ERIC L. SETTLE,4,0,0,4
Cambria,Cambria Township - Revloc,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Cambria Township No. 4,Attorney General,,FRW,ERIC L. SETTLE,2,1,0,1
Cambria,Carrolltown Borough,Attorney General,,FRW,ERIC L. SETTLE,3,0,0,3
Cambria,Cassandra Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Chest Springs Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Chest Township,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Clearfield Township,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Conemaugh Township - Cover Hill,Attorney General,,FRW,ERIC L. SETTLE,5,3,0,2
Cambria,Conemaugh Township - Center,Attorney General,,FRW,ERIC L. SETTLE,2,1,0,1
Cambria,Cresson Borough,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Cresson Township - North,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Cresson Township - South,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Croyle Township No. 1,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Croyle Township No. 2,Attorney General,,FRW,ERIC L. SETTLE,2,1,0,1
Cambria,Daisytown Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Dale Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Dean Township,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,East Carroll Township - North,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,East Carroll Township - South,Attorney General,,FRW,ERIC L. SETTLE,3,0,0,3
Cambria,East Conemaugh Borough,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,East Taylor Township No. 1,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,East Taylor Township No. 2,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Ebensburg Borough - Center,Attorney General,,FRW,ERIC L. SETTLE,2,1,0,1
Cambria,Ebensburg Borough - East,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Ebensburg Borough - West,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Ehrenfeld Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Elder Township,Attorney General,,FRW,ERIC L. SETTLE,3,0,0,3
Cambria,Ferndale Borough,Attorney General,,FRW,ERIC L. SETTLE,1,1,0,0
Cambria,Franklin Borough,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Gallitzin Borough,Attorney General,,FRW,ERIC L. SETTLE,1,1,0,0
Cambria,Gallitzin Township,Attorney General,,FRW,ERIC L. SETTLE,2,1,0,1
Cambria,Geistown Borough No. 1,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Geistown Borough No. 2,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Hastings Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Jackson Township No. 1,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Jackson Township - Vinco,Attorney General,,FRW,ERIC L. SETTLE,5,1,1,3
Cambria,Jackson Township No. 3,Attorney General,,FRW,ERIC L. SETTLE,5,1,1,3
Cambria,Lilly Borough - 1st Ward,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,LILLY BOROUGH 2ND WARD,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Lorain Borough,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Loretto Borough.,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Lower Yoder Township No. 1,Attorney General,,FRW,ERIC L. SETTLE,2,1,0,1
Cambria,Lower Yoder Township No. 2,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Middle Taylor Township,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Munster Township,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Nanty Glo Borough - 1st Ward,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Nanty Glo Borough - 2nd Ward,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Northern Cambria North,Attorney General,,FRW,ERIC L. SETTLE,3,0,0,3
Cambria,Northern Cambria Center,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Northern Cambria South,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Patton Borough - 1st Ward,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Patton Borough - 2nd Ward,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Portage Borough - 1st Ward,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,PORTAGE BOROUGH 2ND WARD,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Portage Borough - 3rd Ward,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Portage Township - Center,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Portage Township - Southwest,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Reade Township,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Richland Township No. 1,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Richland Township No. 2,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Richland Township No. 3,Attorney General,,FRW,ERIC L. SETTLE,2,1,0,1
Cambria,Richland Township No. 4,Attorney General,,FRW,ERIC L. SETTLE,2,2,0,0
Cambria,Richland Township No. 5,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Richland Township No. 6,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Richland Township No. 7,Attorney General,,FRW,ERIC L. SETTLE,2,1,0,1
Cambria,Richland Township No. 8,Attorney General,,FRW,ERIC L. SETTLE,1,1,0,0
Cambria,Richland Township No. 9,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Sankertown Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Scalp Level Borough,Attorney General,,FRW,ERIC L. SETTLE,2,0,1,1
Cambria,South Fork Borough,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Southmont Borough No. 1,Attorney General,,FRW,ERIC L. SETTLE,3,0,0,3
Cambria,Southmont Borough No. 2,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Stonycreek Township - Ward 1,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Stonycreek Township - Ward 2,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Stonycreek Township - Ward 3,Attorney General,,FRW,ERIC L. SETTLE,3,2,0,1
Cambria,Stonycreek Township - Ward 4,Attorney General,,FRW,ERIC L. SETTLE,1,1,0,0
Cambria,Summerhill Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Summerhill Township - North,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Summerhill Township - South,Attorney General,,FRW,ERIC L. SETTLE,4,0,0,4
Cambria,Susquehanna Township - North,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Susquehanna Township - South,Attorney General,,FRW,ERIC L. SETTLE,3,0,0,3
Cambria,Tunnelhill Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Upper Yoder Township No. 1,Attorney General,,FRW,ERIC L. SETTLE,3,0,0,3
Cambria,Upper Yoder Township No. 2,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Upper Yoder Township No. 3,Attorney General,,FRW,ERIC L. SETTLE,4,2,0,2
Cambria,Upper Yoder Township No. 4,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Vintondale Borough,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Washington Township,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,West Carroll Township - North,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,West Carroll Township - South,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Westmont Borough No. 1,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Westmont Borough No. 2,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Westmont Borough No. 3,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,West Taylor Township,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,White Township,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Wilmore Borough,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Johnstown Center Town,Attorney General,,FRW,ERIC L. SETTLE,2,2,0,0
Cambria,Johnstown Kernville,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Johnstown Seventh Ward,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Johnstown Eighth Ward No. 1,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Johnstown Eighth Ward No. 3,Attorney General,,FRW,ERIC L. SETTLE,1,1,0,0
Cambria,Johnstown Old Conemaugh Woodvale,Attorney General,,FRW,ERIC L. SETTLE,3,1,0,2
Cambria,Johnstown Prospect,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Johnstown Cambria City,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Johnstown Seventeenth Ward No. 1,Attorney General,,FRW,ERIC L. SETTLE,3,0,0,3
Cambria,Johnstown Seventeenth Ward No. 2,Attorney General,,FRW,ERIC L. SETTLE,3,1,0,2
Cambria,Johnstown Seventeenth Ward No. 3,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Johnstown Seventeenth Ward No. 4,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Johnstown Eighteenth Ward,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Johnstown Nineteenth Ward,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Johnstown Twentieth Ward No. 1,Attorney General,,FRW,ERIC L. SETTLE,1,0,0,1
Cambria,Johnstown Twentieth Ward No. 2,Attorney General,,FRW,ERIC L. SETTLE,2,0,0,2
Cambria,Johnstown Twenty-First Ward,Attorney General,,FRW,ERIC L. SETTLE,0,0,0,0
Cambria,Adams Township No. 1,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Adams Township - Dunlo,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Adams Township - Elton,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Adams Township - Gramlingtown,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Adams Township - St. Michael,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Allegheny Township,Attorney General,,NON,Write-in,2,0,0,2
Cambria,Ashville Borough,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Barr Township,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Blacklick Township,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Brownstown Borough,Attorney General,,NON,Write-in,2,1,1,0
Cambria,Cambria Township No. 1,Attorney General,,NON,Write-in,1,1,0,0
Cambria,Cambria Township - Colver,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Cambria Township - Revloc,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Cambria Township No. 4,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Carrolltown Borough,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Cassandra Borough,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Chest Springs Borough,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Chest Township,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Clearfield Township,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Conemaugh Township - Cover Hill,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Conemaugh Township - Center,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Cresson Borough,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Cresson Township - North,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Cresson Township - South,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Croyle Township No. 1,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Croyle Township No. 2,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Daisytown Borough,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Dale Borough,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Dean Township,Attorney General,,NON,Write-in,0,0,0,0
Cambria,East Carroll Township - North,Attorney General,,NON,Write-in,0,0,0,0
Cambria,East Carroll Township - South,Attorney General,,NON,Write-in,0,0,0,0
Cambria,East Conemaugh Borough,Attorney General,,NON,Write-in,0,0,0,0
Cambria,East Taylor Township No. 1,Attorney General,,NON,Write-in,0,0,0,0
Cambria,East Taylor Township No. 2,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Ebensburg Borough - Center,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Ebensburg Borough - East,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Ebensburg Borough - West,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Ehrenfeld Borough,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Elder Township,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Ferndale Borough,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Franklin Borough,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Gallitzin Borough,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Gallitzin Township,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Geistown Borough No. 1,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Geistown Borough No. 2,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Hastings Borough,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Jackson Township No. 1,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Jackson Township - Vinco,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Jackson Township No. 3,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Lilly Borough - 1st Ward,Attorney General,,NON,Write-in,0,0,0,0
Cambria,LILLY BOROUGH 2ND WARD,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Lorain Borough,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Loretto Borough.,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Lower Yoder Township No. 1,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Lower Yoder Township No. 2,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Middle Taylor Township,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Munster Township,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Nanty Glo Borough - 1st Ward,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Nanty Glo Borough - 2nd Ward,Attorney General,,NON,Write-in,1,0,0,1
Cambria,Northern Cambria North,Attorney General,,NON,Write-in,0,0,0,0
Cambria,Northern Cambria Center,Attorney General,,NON,Write-in,1,0,0,1
