county,precinct,office,district,party,candidates,votes,,,
Lancaster,Millersville Boro - 2nd Dist,Governor,,REP,Scott R. Wagner,310,,,
Lancaster,Millersville Boro - 3rd Dist,Governor,,REP,Scott R. Wagner,224,,,
Lancaster,Millersville Boro - 4th Dist,Governor,,REP,Scott R. Wagner,147,,,
Lancaster,Mount Joy Boro - East Ward,Governor,,REP,Scott R. Wagner,314,,,
Lancaster,Mount Joy Boro - Florin Ward,Governor,,REP,Scott R. Wagner,840,,,
Lancaster,Mount Joy Boro - West Ward,Governor,,REP,Scott R. Wagner,474,,,
Lancaster,Mountville Boro,Governor,,REP,Scott R. Wagner,539,,,
Lancaster,New Holland Boro - 1st Dist,Governor,,REP,Scott R. Wagner,436,,,
Lancaster,New Holland Boro - 2nd Dist,Governor,,REP,Scott R. Wagner,521,,,
Lancaster,New Holland Boro - 3rd Dist,Governor,,REP,Scott R. Wagner,360,,,
Lancaster,Quarryville Boro,Governor,,REP,Scott R. Wagner,624,,,
Lancaster,Strasburg Boro - 1st Ward,Governor,,REP,Scott R. Wagner,410,,,
Lancaster,Strasburg Boro - 3rd Ward,Governor,,REP,Scott R. Wagner,365,,,
Lancaster,Terre Hill Boro,Governor,,REP,Scott R. Wagner,362,,,
Lancaster,Bart Twp,Governor,,REP,Scott R. Wagner,385,,,
Lancaster,Brecknock Twp - Bowmansville Dist,Governor,,REP,Scott R. Wagner,1091,,,
Lancaster,Brecknock Twp - Muddy Creek Dist,Governor,,REP,Scott R. Wagner,623,,,
Lancaster,Caernarvon Twp,Governor,,REP,Scott R. Wagner,891,,,
Lancaster,Clay Twp - North,Governor,,REP,Scott R. Wagner,721,,,
Lancaster,Clay Twp - South,Governor,,REP,Scott R. Wagner,874,,,
Lancaster,Cocalico East Twp - Smokestown Dist,Governor,,REP,Scott R. Wagner,795,,,
Lancaster,Cocalico East Twp - Swartzville Dist,Governor,,REP,Scott R. Wagner,438,,,
Lancaster,Cocalico East Twp - Stevens Dist,Governor,,REP,Scott R. Wagner,502,,,
Lancaster,Cocalico East Twp - Reamstown Dist,Governor,,REP,Scott R. Wagner,742,,,
Lancaster,Cocalico West Twp - Reinholds Dist,Governor,,REP,Scott R. Wagner,693,,,
Lancaster,Cocalico West Twp - Schoeneck Dist,Governor,,REP,Scott R. Wagner,918,,,
Lancaster,Colerain Twp,Governor,,REP,Scott R. Wagner,720,,,
Lancaster,Conestoga Twp,Governor,,REP,Scott R. Wagner,975,,,
Lancaster,Conoy Twp,Governor,,REP,Scott R. Wagner,919,,,
Lancaster,Donegal East Twp - Maytown Dist,Governor,,REP,Scott R. Wagner,579,,,
Lancaster,Donegal East Twp - Springville Dist,Governor,,REP,Scott R. Wagner,809,,,
Lancaster,Donegal East Twp - Maytown West Dist,Governor,,REP,Scott R. Wagner,563,,,
Lancaster,Donegal West Twp - 1st Dist,Governor,,REP,Scott R. Wagner,454,,,
Lancaster,Donegal West Twp - 2nd Dist,Governor,,REP,Scott R. Wagner,669,,,
Lancaster,Donegal West Twp - 3rd Dist,Governor,,REP,Scott R. Wagner,714,,,
Lancaster,Donegal West Twp - 4th Dist,Governor,,REP,Scott R. Wagner,553,,,
Lancaster,Drumore Twp,Governor,,REP,Scott R. Wagner,496,,,
Lancaster,Drumore East Twp,Governor,,REP,Scott R. Wagner,879,,,
Lancaster,Earl Twp - Martindale Dist,Governor,,REP,Scott R. Wagner,571,,,
Lancaster,Earl Twp - New Holland Dist,Governor,,REP,Scott R. Wagner,893,,,
Lancaster,Earl East Twp - Blue Ball Dist,Governor,,REP,Scott R. Wagner,824,,,
Lancaster,Earl East Twp - Terre Hill Dist,Governor,,REP,Scott R. Wagner,558,,,
Lancaster,Earl West Twp - Earlville Dist,Governor,,REP,Scott R. Wagner,594,,,
Lancaster,Earl West Twp - Farmersville Dist,Governor,,REP,Scott R. Wagner,540,,,
Lancaster,Earl West Twp - North District,Governor,,REP,Scott R. Wagner,512,,,
Lancaster,Eden Twp,Governor,,REP,Scott R. Wagner,328,,,
Lancaster,Elizabeth Twp,Governor,,REP,Scott R. Wagner,1072,,,
Lancaster,Ephrata Twp - Lincoln Dist,Governor,,REP,Scott R. Wagner,640,,,
Lancaster,Ephrata Twp - Murrell Dist,Governor,,REP,Scott R. Wagner,942,,,
Lancaster,Ephrata Twp - Trout Run Dist,Governor,,REP,Scott R. Wagner,480,,,
Lancaster,Fulton Twp,Governor,,REP,Scott R. Wagner,595,,,
Lancaster,Hempfield East Twp - Barrcrest Dist,Governor,,REP,Scott R. Wagner,175,,,
Lancaster,Hempfield East Twp - Centerville Dist,Governor,,REP,Scott R. Wagner,533,,,
Lancaster,Hempfield East Twp - Cherry Hill Dist,Governor,,REP,Scott R. Wagner,209,,,
Lancaster,Hempfield East Twp - Chestnut Ridge Dist,Governor,,REP,Scott R. Wagner,468,,,
Lancaster,Hempfield East Twp - Friendly Dist,Governor,,REP,Scott R. Wagner,202,,,
Lancaster,Hempfield East Twp - Spring Dist,Governor,,REP,Scott R. Wagner,465,,,
Lancaster,Hempfield East Twp - Hempland Dist,Governor,,REP,Scott R. Wagner,193,,,
Lancaster,Hempfield East Twp - Indian Springs Dist,Governor,,REP,Scott R. Wagner,373,,,
Lancaster,Hempfield East Twp - Kings District,Governor,,REP,Scott R. Wagner,284,,,
Lancaster,Hempfield East Twp - Landisville Dist,Governor,,REP,Scott R. Wagner,412,,,
Lancaster,Hempfield East Twp - Millcreek Dist,Governor,,REP,Scott R. Wagner,422,,,
Lancaster,Hempfield East Twp - Petersburg Dist,Governor,,REP,Scott R. Wagner,399,,,
Lancaster,Hempfield East Twp - Pleasant View Dist,Governor,,REP,Scott R. Wagner,374,,,
Lancaster,Hempfield East Twp - Rohrerstown Dist,Governor,,REP,Scott R. Wagner,341,,,
Lancaster,Hempfield East Twp - Scotland Dist,Governor,,REP,Scott R. Wagner,456,,,
Lancaster,Hempfield West Twp - Chestnut Hill Dist,Governor,,REP,Scott R. Wagner,474,,,
Lancaster,Hempfield West Twp - Farmdale Dist,Governor,,REP,Scott R. Wagner,584,,,
Lancaster,Hempfield West Twp - Ironville Dist,Governor,,REP,Scott R. Wagner,492,,,
Lancaster,Hempfield West Twp - Silver Spring Dist,Governor,,REP,Scott R. Wagner,500,,,
Lancaster,Hempfield West Twp - Oyster Point Dist,Governor,,REP,Scott R. Wagner,573,,,
Lancaster,Hempfield West Twp - Highland Park Dist,Governor,,REP,Scott R. Wagner,285,,,
Lancaster,Hempfield West Twp - Salunga Dist,Governor,,REP,Scott R. Wagner,420,,,
Lancaster,Lampeter East Twp - 1st Dist,Governor,,REP,Scott R. Wagner,477,,,
Lancaster,Lampeter East Twp - 2nd Dist,Governor,,REP,Scott R. Wagner,486,,,
Lancaster,Lampeter East Twp - 3rd Dist,Governor,,REP,Scott R. Wagner,448,,,
Lancaster,Lampeter East Twp - 4th Dist,Governor,,REP,Scott R. Wagner,297,,,
Lancaster,Lampeter East Twp - 5th Dist,Governor,,REP,Scott R. Wagner,290,,,
Lancaster,Lampeter East Twp - 6th Dist,Governor,,REP,Scott R. Wagner,307,,,
Lancaster,Lampeter East Twp - 7th Dist,Governor,,REP,Scott R. Wagner,642,,,
Lancaster,Lampeter East Twp - 8th Dist,Governor,,REP,Scott R. Wagner,319,,,
Lancaster,Lampeter West Twp - Lampeter Dist,Governor,,REP,Scott R. Wagner,585,,,
Lancaster,Lampeter West Twp - Lyndon Dist,Governor,,REP,Scott R. Wagner,521,,,
Lancaster,Lampeter West Twp - Willow Street Dist,Governor,,REP,Scott R. Wagner,647,,,
Lancaster,Lampeter West Twp - Locust Dist,Governor,,REP,Scott R. Wagner,723,,,
Lancaster,Lampeter West Twp - Millport Dist,Governor,,REP,Scott R. Wagner,557,,,
Lancaster,Lampeter West Twp - Lakes Dist,Governor,,REP,Scott R. Wagner,556,,,
Lancaster,Lampeter West Twp - Windy Hill Dist,Governor,,REP,Scott R. Wagner,879,,,
Lancaster,Lancaster Twp - 1st Dist,Governor,,REP,Scott R. Wagner,127,,,
Lancaster,Lancaster Twp - 2nd Dist,Governor,,REP,Scott R. Wagner,90,,,
Lancaster,Lancaster Twp - 3rd Dist,Governor,,REP,Scott R. Wagner,130,,,
Lancaster,Lancaster Twp - 4th Dist,Governor,,REP,Scott R. Wagner,224,,,
Lancaster,Lancaster Twp - 5th Dist,Governor,,REP,Scott R. Wagner,202,,,
Lancaster,Lancaster Twp - 6th Dist,Governor,,REP,Scott R. Wagner,232,,,
Lancaster,Lancaster Twp - 7th Dist,Governor,,REP,Scott R. Wagner,230,,,
Lancaster,Lancaster Twp - 8th Dist,Governor,,REP,Scott R. Wagner,272,,,
Lancaster,Lancaster Twp - 9th Dist,Governor,,REP,Scott R. Wagner,321,,,
Lancaster,Leacock Twp,Governor,,REP,Scott R. Wagner,807,,,
Lancaster,Leacock Upper Twp - Bareville Dist,Governor,,REP,Scott R. Wagner,624,,,
Lancaster,Leacock Upper Twp - Leacock Dist,Governor,,REP,Scott R. Wagner,507,,,
Lancaster,Leacock Upper Twp - Leola Dist,Governor,,REP,Scott R. Wagner,400,,,
Lancaster,Little Britain Twp,Governor,,REP,Scott R. Wagner,846,,,
Lancaster,Manheim Twp - 1st Dist,Governor,,REP,Scott R. Wagner,489,,,
Lancaster,Manheim Twp - 2nd Dist,Governor,,REP,Scott R. Wagner,432,,,
Lancaster,Manheim Twp - 3rd Dist,Governor,,REP,Scott R. Wagner,313,,,
Lancaster,Manheim Twp - 4th Dist,Governor,,REP,Scott R. Wagner,345,,,
Lancaster,Manheim Twp - 5th Dist,Governor,,REP,Scott R. Wagner,384,,,
Lancaster,Manheim Twp - 6th Dist,Governor,,REP,Scott R. Wagner,467,,,
Lancaster,Manheim Twp - 7th Dist - 41st,Governor,,REP,Scott R. Wagner,70,,,
Lancaster,Manheim Twp - 7th Dist - 96th,Governor,,REP,Scott R. Wagner,43,,,
Lancaster,Manheim Twp - 8th Dist,Governor,,REP,Scott R. Wagner,225,,,
Lancaster,Manheim Twp - 9th Dist,Governor,,REP,Scott R. Wagner,264,,,
Lancaster,Manheim Twp - 10th Dist,Governor,,REP,Scott R. Wagner,400,,,
Lancaster,Manheim Twp - 11th Dist,Governor,,REP,Scott R. Wagner,161,,,
Lancaster,Manheim Twp - 12th Dist,Governor,,REP,Scott R. Wagner,267,,,
Lancaster,Manheim Twp - 13th Dist,Governor,,REP,Scott R. Wagner,532,,,
Lancaster,Manheim Twp - 14th Dist,Governor,,REP,Scott R. Wagner,302,,,
Lancaster,Manheim Twp - 15th Dist,Governor,,REP,Scott R. Wagner,321,,,
Lancaster,Manheim Twp - 16th Dist,Governor,,REP,Scott R. Wagner,635,,,
Lancaster,Manheim Twp - 17th Dist,Governor,,REP,Scott R. Wagner,248,,,
Lancaster,Manheim Twp - 18th Dist,Governor,,REP,Scott R. Wagner,286,,,
Lancaster,Manheim Twp - 19th Dist,Governor,,REP,Scott R. Wagner,244,,,
Lancaster,Manheim Twp - 20th Dist,Governor,,REP,Scott R. Wagner,513,,,
Lancaster,Manheim Twp - 21st Dist,Governor,,REP,Scott R. Wagner,551,,,
Lancaster,Manheim Twp - 22nd Dist,Governor,,REP,Scott R. Wagner,295,,,
Lancaster,Manheim Twp - 23rd Dist,Governor,,REP,Scott R. Wagner,549,,,
Lancaster,Manor Twp - Bethel Dist,Governor,,REP,Scott R. Wagner,198,,,
Lancaster,Manor Twp - Hambright Dist,Governor,,REP,Scott R. Wagner,487,,,
Lancaster,Manor Twp - Indiantown Dist,Governor,,REP,Scott R. Wagner,463,,,
Lancaster,Manor Twp - Leisure Dist,Governor,,REP,Scott R. Wagner,760,,,
Lancaster,Manor Twp - Manor New Dist,Governor,,REP,Scott R. Wagner,676,,,
Lancaster,Manor Twp - Washington Boro Dist,Governor,,REP,Scott R. Wagner,460,,,
Lancaster,Manor Twp - West Lancaster Dist,Governor,,REP,Scott R. Wagner,381,,,
Lancaster,Manor Twp - New East Dist,Governor,,REP,Scott R. Wagner,659,,,
Lancaster,Manor Twp - Hershey Mill Dist,Governor,,REP,Scott R. Wagner,276,,,
Lancaster,Martic Twp - Marticville Dist,Governor,,REP,Scott R. Wagner,719,,,
Lancaster,Martic Twp - Holtwood Dist,Governor,,REP,Scott R. Wagner,499,,,
Lancaster,Mount Joy Twp - Milton Grove Dist,Governor,,REP,Scott R. Wagner,662,,,
Lancaster,Mount Joy Twp - Fairview,Governor,,REP,Scott R. Wagner,640,,,
Lancaster,Mount Joy Twp - Cloverleaf,Governor,,REP,Scott R. Wagner,559,,,
Lancaster,Mount Joy Twp - Hershey Road,Governor,,REP,Scott R. Wagner,673,,,
Lancaster,Paradise Twp,Governor,,REP,Scott R. Wagner,961,,,
Lancaster,Penn Twp - Junction Dist,Governor,,REP,Scott R. Wagner,929,,,
Lancaster,Penn Twp - South Penn Dist,Governor,,REP,Scott R. Wagner,749,,,
Lancaster,Penn Twp - Penryn,Governor,,REP,Scott R. Wagner,770,,,
Lancaster,Pequea Twp - West Willow Dist,Governor,,REP,Scott R. Wagner,811,,,
Lancaster,Pequea Twp - New Danville Dist,Governor,,REP,Scott R. Wagner,532,,,
Lancaster,Providence Twp - East Dist,Governor,,REP,Scott R. Wagner,819,,,
Lancaster,Providence Twp - West Dist,Governor,,REP,Scott R. Wagner,713,,,
Lancaster,Rapho Twp - Sporting Hill Dist,Governor,,REP,Scott R. Wagner,728,,,
Lancaster,Rapho Twp - Elm Tree I Dist,Governor,,REP,Scott R. Wagner,587,,,
Lancaster,Rapho Twp - Union Square Dist,Governor,,REP,Scott R. Wagner,826,,,
Lancaster,Rapho Twp - Elm Tree II Dist,Governor,,REP,Scott R. Wagner,728,,,
Lancaster,Rapho Twp - Willow Creek Dist,Governor,,REP,Scott R. Wagner,519,,,
Lancaster,Sadsbury Twp,Governor,,REP,Scott R. Wagner,552,,,
Lancaster,Salisbury Twp - Cambridge Dist,Governor,,REP,Scott R. Wagner,602,,,
Lancaster,Salisbury Twp - Gap Dist,Governor,,REP,Scott R. Wagner,499,,,
Lancaster,Salisbury Twp - White Horse Dist,Governor,,REP,Scott R. Wagner,670,,,
Lancaster,Strasburg Twp,Governor,,REP,Scott R. Wagner,974,,,
Lancaster,Warwick Twp - Brunnerville Dist,Governor,,REP,Scott R. Wagner,585,,,
Lancaster,Warwick Twp - Kissel Hill Dist,Governor,,REP,Scott R. Wagner,524,,,
Lancaster,Warwick Twp - Rothsville Dist,Governor,,REP,Scott R. Wagner,528,,,
Lancaster,Warwick Twp - Woodcrest Dist,Governor,,REP,Scott R. Wagner,362,,,
Lancaster,Warwick Twp - Clay Newport Dist,Governor,,REP,Scott R. Wagner,593,,,
Lancaster,Warwick Twp - Hilltop Manor Dist,Governor,,REP,Scott R. Wagner,397,,,
Lancaster,Warwick Twp - Millport Dist,Governor,,REP,Scott R. Wagner,414,,,
Lancaster,Warwick Twp - Newport West Dist,Governor,,REP,Scott R. Wagner,588,,,
Lancaster,Warwick Twp - Southwest Dist,Governor,,REP,Scott R. Wagner,600,,,
Lancaster,Lancaster City - 1st Ward,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster City - 2nd Ward - 1st Precinct,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster City - 2nd Ward - 2nd Precinct,Governor,,GRN,Paul Glover,6,,,
Lancaster,Lancaster City - 3rd Ward,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster City - 4th Ward - 1st Precinct,Governor,,GRN,Paul Glover,4,,,
Lancaster,Lancaster City - 4th Ward - 2nd Precinct,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster City - 5th Ward - 1st Precinct,Governor,,GRN,Paul Glover,9,,,
Lancaster,Lancaster City - 5th Ward - 2nd Precinct,Governor,,GRN,Paul Glover,4,,,
Lancaster,Lancaster City - 5th Ward - 3rd Precinct,Governor,,GRN,Paul Glover,4,,,
Lancaster,Lancaster City - 6th Ward - 1st Precinct,Governor,,GRN,Paul Glover,7,,,
Lancaster,Lancaster City - 6th Ward - 2nd Precinct,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster City - 6th Ward - 3rd Precinct,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster City - 6th Ward - 4th Precinct,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster City - 6th Ward - 5th Precinct,Governor,,GRN,Paul Glover,8,,,
Lancaster,Lancaster City - 6th Ward - 6th Precinct,Governor,,GRN,Paul Glover,2,,,
Lancaster,Lancaster City - 6th Ward - 7th Precinct,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster City - 6th Ward - 8th Precinct,Governor,,GRN,Paul Glover,5,,,
Lancaster,Lancaster City - 7th Ward - 1st Precinct,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster City - 7th Ward - 2nd Precinct,Governor,,GRN,Paul Glover,2,,,
Lancaster,Lancaster City - 7th Ward - 3rd Precinct,Governor,,GRN,Paul Glover,2,,,
Lancaster,Lancaster City - 7th Ward - 4th Precinct,Governor,,GRN,Paul Glover,1,,,
Lancaster,Lancaster City - 7th Ward - 5th Precinct,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster City - 7th Ward - 6th Precinct,Governor,,GRN,Paul Glover,2,,,
Lancaster,Lancaster City - 7th Ward - 7th Precinct,Governor,,GRN,Paul Glover,1,,,
Lancaster,Lancaster City - 7th Ward - 8th Precinct (LS),Governor,,GRN,Paul Glover,1,,,
Lancaster,Lancaster City - 8th Ward - 1st Precinct,Governor,,GRN,Paul Glover,4,,,
Lancaster,Lancaster City - 8th Ward - 2nd Precinct,Governor,,GRN,Paul Glover,1,,,
Lancaster,Lancaster City - 8th Ward - 4th Precinct,Governor,,GRN,Paul Glover,7,,,
Lancaster,Lancaster City - 8th Ward - 5th Precinct,Governor,,GRN,Paul Glover,5,,,
Lancaster,Lancaster City - 8th Ward - 6th Precinct,Governor,,GRN,Paul Glover,2,,,
Lancaster,Lancaster City - 8th Ward - 7th Precinct,Governor,,GRN,Paul Glover,3,,,
Lancaster,Lancaster City - 8th Ward - 8th Precinct,Governor,,GRN,Paul Glover,6,,,
Lancaster,Lancaster City - 8th Ward - 9th Precinct,Governor,,GRN,Paul Glover,2,,,
Lancaster,Lancaster City - 9th Ward - 1st Precinct,Governor,,GRN,Paul Glover,5,,,
Lancaster,Lancaster City - 9th Ward - 2nd Precinct,Governor,,GRN,Paul Glover,2,,,
Lancaster,Lancaster City - 9th Ward - 3rd Precinct,Governor,,GRN,Paul Glover,2,,,
Lancaster,Lancaster City - 9th Ward - 4th Precinct,Governor,,GRN,Paul Glover,20,,,
Lancaster,Lancaster City - 9th Ward - 5th Precinct,Governor,,GRN,Paul Glover,2,,,
Lancaster,Adamstown Boro,Governor,,GRN,Paul Glover,6,,,
Lancaster,Akron Boro - East Dist,Governor,,GRN,Paul Glover,10,,,
Lancaster,Akron Boro - West Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Christiana Boro,Governor,,GRN,Paul Glover,3,,,
Lancaster,Columbia Boro - 1st Ward,Governor,,GRN,Paul Glover,2,,,
Lancaster,Columbia Boro - 4th Ward,Governor,,GRN,Paul Glover,3,,,
Lancaster,Columbia Boro - 5th Ward,Governor,,GRN,Paul Glover,2,,,
Lancaster,Columbia Boro - 6th Ward,Governor,,GRN,Paul Glover,5,,,
Lancaster,Columbia Boro - 7th Ward,Governor,,GRN,Paul Glover,3,,,
Lancaster,Columbia Boro - 9th Ward,Governor,,GRN,Paul Glover,4,,,
Lancaster,Denver Boro,Governor,,GRN,Paul Glover,10,,,
Lancaster,East Petersburg Boro North,Governor,,GRN,Paul Glover,5,,,
Lancaster,East Petersburg Boro South,Governor,,GRN,Paul Glover,8,,,
Lancaster,East Petersburg Boro West,Governor,,GRN,Paul Glover,7,,,
Lancaster,Elizabethtown Boro - 1st Ward,Governor,,GRN,Paul Glover,23,,,
Lancaster,Elizabethtown Boro - 2nd Ward,Governor,,GRN,Paul Glover,2,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 1st Precinct,Governor,,GRN,Paul Glover,7,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 2nd Precinct,Governor,,GRN,Paul Glover,2,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 3rd Precinct,Governor,,GRN,Paul Glover,5,,,
Lancaster,Ephrata Boro - 1st Ward,Governor,,GRN,Paul Glover,11,,,
Lancaster,Ephrata Boro - 2nd Ward,Governor,,GRN,Paul Glover,8,,,
Lancaster,Ephrata Boro - 3rd Ward,Governor,,GRN,Paul Glover,7,,,
Lancaster,Ephrata Boro - 4th Ward,Governor,,GRN,Paul Glover,6,,,
Lancaster,Lititz Boro - 1st Ward - 1st Precinct,Governor,,GRN,Paul Glover,5,,,
Lancaster,Lititz Boro - 1st Ward - 2nd Precinct,Governor,,GRN,Paul Glover,1,,,
Lancaster,Lititz Boro - 2nd Ward - 1st Precinct,Governor,,GRN,Paul Glover,5,,,
Lancaster,Lititz Boro - 2nd Ward - 2nd Precinct,Governor,,GRN,Paul Glover,4,,,
Lancaster,Lititz Boro - 3rd Ward - 1st Precinct,Governor,,GRN,Paul Glover,1,,,
Lancaster,Lititz Boro - 3rd Ward - 2nd Precinct,Governor,,GRN,Paul Glover,8,,,
Lancaster,Manheim Boro - 1st Ward,Governor,,GRN,Paul Glover,8,,,
Lancaster,Manheim Boro - 2nd Ward,Governor,,GRN,Paul Glover,5,,,
Lancaster,Marietta Boro - 1st Dist,Governor,,GRN,Paul Glover,1,,,
Lancaster,Marietta Boro - 2nd Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Millersville Boro - 1st Dist,Governor,,GRN,Paul Glover,1,,,
Lancaster,Millersville Boro - 2nd Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Millersville Boro - 3rd Dist,Governor,,GRN,Paul Glover,8,,,
Lancaster,Millersville Boro - 4th Dist,Governor,,GRN,Paul Glover,11,,,
Lancaster,Mount Joy Boro - East Ward,Governor,,GRN,Paul Glover,4,,,
Lancaster,Mount Joy Boro - Florin Ward,Governor,,GRN,Paul Glover,8,,,
Lancaster,Mount Joy Boro - West Ward,Governor,,GRN,Paul Glover,6,,,
Lancaster,Mountville Boro,Governor,,GRN,Paul Glover,2,,,
Lancaster,New Holland Boro - 1st Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,New Holland Boro - 2nd Dist,Governor,,GRN,Paul Glover,9,,,
Lancaster,New Holland Boro - 3rd Dist,Governor,,GRN,Paul Glover,1,,,
Lancaster,Quarryville Boro,Governor,,GRN,Paul Glover,2,,,
Lancaster,Strasburg Boro - 1st Ward,Governor,,GRN,Paul Glover,7,,,
Lancaster,Strasburg Boro - 3rd Ward,Governor,,GRN,Paul Glover,5,,,
Lancaster,Terre Hill Boro,Governor,,GRN,Paul Glover,3,,,
Lancaster,Bart Twp,Governor,,GRN,Paul Glover,4,,,
Lancaster,Brecknock Twp - Bowmansville Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Brecknock Twp - Muddy Creek Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Caernarvon Twp,Governor,,GRN,Paul Glover,6,,,
Lancaster,Clay Twp - North,Governor,,GRN,Paul Glover,2,,,
Lancaster,Clay Twp - South,Governor,,GRN,Paul Glover,5,,,
Lancaster,Cocalico East Twp - Smokestown Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Cocalico East Twp - Swartzville Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Cocalico East Twp - Stevens Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Cocalico East Twp - Reamstown Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Cocalico West Twp - Reinholds Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Cocalico West Twp - Schoeneck Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Colerain Twp,Governor,,GRN,Paul Glover,5,,,
Lancaster,Conestoga Twp,Governor,,GRN,Paul Glover,10,,,
Lancaster,Conoy Twp,Governor,,GRN,Paul Glover,12,,,
Lancaster,Donegal East Twp - Maytown Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Donegal East Twp - Springville Dist,Governor,,GRN,Paul Glover,9,,,
Lancaster,Donegal East Twp - Maytown West Dist,Governor,,GRN,Paul Glover,9,,,
Lancaster,Donegal West Twp - 1st Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Donegal West Twp - 2nd Dist,Governor,,GRN,Paul Glover,8,,,
Lancaster,Donegal West Twp - 3rd Dist,Governor,,GRN,Paul Glover,7,,,
Lancaster,Donegal West Twp - 4th Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Drumore Twp,Governor,,GRN,Paul Glover,6,,,
Lancaster,Drumore East Twp,Governor,,GRN,Paul Glover,4,,,
Lancaster,Earl Twp - Martindale Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Earl Twp - New Holland Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Earl East Twp - Blue Ball Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Earl East Twp - Terre Hill Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Earl West Twp - Earlville Dist,Governor,,GRN,Paul Glover,7,,,
Lancaster,Earl West Twp - Farmersville Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Eden Twp,Governor,,GRN,Paul Glover,1,,,
Lancaster,Elizabeth Twp,Governor,,GRN,Paul Glover,4,,,
Lancaster,Ephrata Twp - Lincoln Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Ephrata Twp - Murrell Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Ephrata Twp - Trout Run Dist,Governor,,GRN,Paul Glover,1,,,
Lancaster,Fulton Twp,Governor,,GRN,Paul Glover,2,,,
Lancaster,Hempfield East Twp - Barrcrest Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Hempfield East Twp - Centerville Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Hempfield East Twp - Cherry Hill Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Hempfield East Twp - Chestnut Ridge Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Hempfield East Twp - Friendly Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Hempfield East Twp - Spring Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Hempfield East Twp - Hempland Dist,Governor,,GRN,Paul Glover,3,,,
Lancaster,Hempfield East Twp - Indian Springs Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Hempfield East Twp - Kings District,Governor,,GRN,Paul Glover,1,,,
Lancaster,Hempfield East Twp - Landisville Dist,Governor,,GRN,Paul Glover,4,,,
Lancaster,Hempfield East Twp - Millcreek Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Hempfield East Twp - Petersburg Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Hempfield East Twp - Pleasant View Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Hempfield East Twp - Rohrerstown Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Hempfield East Twp - Scotland Dist,Governor,,GRN,Paul Glover,6,,,
Lancaster,Hempfield West Twp - Chestnut Hill Dist,Governor,,GRN,Paul Glover,2,,,
Lancaster,Hempfield West Twp - Farmdale Dist,Governor,,GRN,Paul Glover,11,,,
Lancaster,Hempfield West Twp - Ironville Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Hempfield West Twp - Silver Spring Dist,Governor,,GRN,Paul Glover,8,,,
Lancaster,Hempfield West Twp - Oyster Point Dist,Governor,,GRN,Paul Glover,5,,,
Lancaster,Hempfield West Twp - Highland Park Dist,Governor,,GRN,Paul Glover,3,,,
