county,precinct_id,precinct,office,district,candidate,party,votes
Lehigh,250105,Whitehall 5th District,Governor,,PAUL GLOVER,GRN,3
Lehigh,250106,Whitehall 6th District,Governor,,PAUL GLOVER,GRN,9
Lehigh,250107,Whitehall 7th District,Governor,,PAUL GLOVER,GRN,7
Lehigh,250108,Whitehall 8th District,Governor,,PAUL GLOVER,GRN,6
Lehigh,250109,Whitehall 9th District,Governor,,PAUL GLOVER,GRN,6
Lehigh,250110,Whitehall 10th District,Governor,,PAUL GLOVER,GRN,4
Lehigh,250111,Whitehall 11th District,Governor,,PAUL GLOVER,GRN,11
Lehigh,250112,Whitehall 12th District,Governor,,PAUL GLOVER,GRN,5
Lehigh,10101,Allentown 1st Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,3
Lehigh,10201,Allentown 2nd Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,5
Lehigh,10301,Allentown 3rd Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,7
Lehigh,10401,Allentown 4th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,2
Lehigh,10501,Allentown 5th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,7
Lehigh,10601,Allentown 6th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,0
Lehigh,10602,Allentown 6th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,10701,Allentown 7th Ward,Governor,,KEN V KRAWCHUK,LIB,5
Lehigh,10801,Allentown 8th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,2
Lehigh,10802,Allentown 8th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,1
Lehigh,10803,Allentown 8th Ward 3rd District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,10804,Allentown 8th Ward 4th District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,10805,Allentown 8th Ward 5th District,Governor,,KEN V KRAWCHUK,LIB,1
Lehigh,10806,Allentown 8th Ward 6th District,Governor,,KEN V KRAWCHUK,LIB,3
Lehigh,10807,Allentown 8th Ward 7th District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,10901,Allentown 9th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,11001,Allentown 10th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,5
Lehigh,11003,Allentown 10th Ward 3rd District,Governor,,KEN V KRAWCHUK,LIB,5
Lehigh,11004,Allentown 10th Ward 4th District,Governor,,KEN V KRAWCHUK,LIB,0
Lehigh,11101,Allentown 11th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,11102,Allentown 11th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,3
Lehigh,11103,Allentown 11th Ward 3rd District,Governor,,KEN V KRAWCHUK,LIB,3
Lehigh,11104,Allentown 11th Ward 4th District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,11105,Allentown 11th Ward 5th District,Governor,,KEN V KRAWCHUK,LIB,2
Lehigh,11106,Allentown 11th Ward 6th District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,11107,Allentown 11th Ward 7th District,Governor,,KEN V KRAWCHUK,LIB,3
Lehigh,11201,Allentown 12th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,11202,Allentown 12th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,11203,Allentown 12th Ward 3rd District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,11204,Allentown 12th Ward 4th District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,11205,Allentown 12th Ward 5th District,Governor,,KEN V KRAWCHUK,LIB,0
Lehigh,11301,Allentown 13th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,11302,Allentown 13th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,11303,Allentown 13th Ward 3rd District,Governor,,KEN V KRAWCHUK,LIB,3
Lehigh,11304,Allentown 13th Ward 4th District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,11401,Allentown 14th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,11402,Allentown 14th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,11501,Allentown 15th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,11502,Allentown 15th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,11503,Allentown 15th Ward 3rd District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,11504,Allentown 15th Ward 4th District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,11601,Allentown 16th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,11602,Allentown 16th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,11701,Allentown 17th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,7
Lehigh,11702,Allentown 17th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,5
Lehigh,11703,Allentown 17th Ward 3rd District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,11704,Allentown 17th Ward 4th District,Governor,,KEN V KRAWCHUK,LIB,13
Lehigh,11801,Allentown 18th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,5
Lehigh,11802,Allentown 18th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,11901,Allentown 19th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,5
Lehigh,11902,Allentown 19th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,11903,Allentown 19th Ward 3rd District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,11904,Allentown 19th Ward 4th District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,11905,Allentown 19th Ward 5th District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,11906,Allentown 19th Ward 6th District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,21001,Bethlehem 10th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,7
Lehigh,21101,Bethlehem 11th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,21201,Bethlehem 12th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,21202,Bethlehem 12th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,21301,Bethlehem 13th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,21302,Bethlehem 13th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,11
Lehigh,21303,Bethlehem 13th Ward 3rd District,Governor,,KEN V KRAWCHUK,LIB,15
Lehigh,21304,Bethlehem 13th Ward 4th District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,21305,Bethlehem 13th Ward 5th District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,21306,Bethlehem 13th Ward 6th District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,21307,Bethlehem 13th Ward 7th District,Governor,,KEN V KRAWCHUK,LIB,11
Lehigh,21308,Bethlehem 13th Ward 8th District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,30101,Alburtis,Governor,,KEN V KRAWCHUK,LIB,12
Lehigh,40101,Catasauqua 1st District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,40102,Catasauqua 2nd District,Governor,,KEN V KRAWCHUK,LIB,17
Lehigh,40103,Catasauqua 3rd District,Governor,,KEN V KRAWCHUK,LIB,14
Lehigh,50101,Coopersburg,Governor,,KEN V KRAWCHUK,LIB,20
Lehigh,60101,Coplay 1st District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,60102,Coplay 2nd District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,70101,Emmaus 1st District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,70102,Emmaus 2nd District,Governor,,KEN V KRAWCHUK,LIB,20
Lehigh,70103,Emmaus 3rd District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,70104,Emmaus 4th District,Governor,,KEN V KRAWCHUK,LIB,14
Lehigh,70105,Emmaus 5th District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,70106,Emmaus 6th District,Governor,,KEN V KRAWCHUK,LIB,11
Lehigh,80101,Fountain Hill 1st District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,80102,Fountain Hill 2nd District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,80103,Fountain Hill 3rd District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,90101,Macungie,Governor,,KEN V KRAWCHUK,LIB,12
Lehigh,100101,Slatington 1st District,Governor,,KEN V KRAWCHUK,LIB,5
Lehigh,100102,Slatington 2nd District,Governor,,KEN V KRAWCHUK,LIB,5
Lehigh,100103,Slatington 3rd District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,110101,Hanover,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,120101,Heidelberg,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,130101,Lower Macungie 1st District,Governor,,KEN V KRAWCHUK,LIB,21
Lehigh,130102,Lower Macungie 2nd District,Governor,,KEN V KRAWCHUK,LIB,33
Lehigh,130103,Lower Macungie 3rd District,Governor,,KEN V KRAWCHUK,LIB,15
Lehigh,130104,Lower Macungie 4th District,Governor,,KEN V KRAWCHUK,LIB,13
Lehigh,130105,Lower Macungie 5th District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,130106,Lower Macungie 6th District,Governor,,KEN V KRAWCHUK,LIB,28
Lehigh,130107,Lower Macungie 7th District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,130108,Lower Macungie 8th District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,130109,Lower Macungie 9th District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,130110,Lower Macungie 10th District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,140101,Lower Milford,Governor,,KEN V KRAWCHUK,LIB,15
Lehigh,150101,Lowhill,Governor,,KEN V KRAWCHUK,LIB,14
Lehigh,160101,Lynn New Tripoli District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,160102,Lynn Lynnville District,Governor,,KEN V KRAWCHUK,LIB,7
Lehigh,160103,Lynn Jacksonville District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,170101,North Whitehall 1st District,Governor,,KEN V KRAWCHUK,LIB,19
Lehigh,170102,North Whitehall 2nd District,Governor,,KEN V KRAWCHUK,LIB,18
Lehigh,170103,North Whitehall 3rd District,Governor,,KEN V KRAWCHUK,LIB,13
Lehigh,170104,North Whitehall 4th District,Governor,,KEN V KRAWCHUK,LIB,15
Lehigh,170105,North Whitehall 5th District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,170106,North Whitehall 6th District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,180101,Salisbury 1st Ward,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,180201,Salisbury 2nd Ward,Governor,,KEN V KRAWCHUK,LIB,16
Lehigh,180301,Salisbury 3rd Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,180302,Salisbury 3rd Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,16
Lehigh,180401,Salisbury 4th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,7
Lehigh,180402,Salisbury 4th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,3
Lehigh,180501,Salisbury 5th Ward 1st District,Governor,,KEN V KRAWCHUK,LIB,3
Lehigh,180502,Salisbury 5th Ward 2nd District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,190101,South Whitehall 1st District,Governor,,KEN V KRAWCHUK,LIB,12
Lehigh,190102,South Whitehall 2nd District,Governor,,KEN V KRAWCHUK,LIB,9
Lehigh,190103,South Whitehall 3rd District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,190104,South Whitehall 4th District,Governor,,KEN V KRAWCHUK,LIB,12
Lehigh,190105,South Whitehall 5th District,Governor,,KEN V KRAWCHUK,LIB,14
Lehigh,190106,South Whitehall 6th District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,190107,South Whitehall 7th District,Governor,,KEN V KRAWCHUK,LIB,12
Lehigh,190108,South Whitehall 8th District,Governor,,KEN V KRAWCHUK,LIB,16
Lehigh,200101,Upper Macungie 1st District,Governor,,KEN V KRAWCHUK,LIB,21
Lehigh,200102,Upper Macungie 2nd District,Governor,,KEN V KRAWCHUK,LIB,26
Lehigh,200103,Upper Macungie 3rd District,Governor,,KEN V KRAWCHUK,LIB,19
Lehigh,200104,Upper Macungie 4th District,Governor,,KEN V KRAWCHUK,LIB,11
Lehigh,200105,Upper Macungie 5th District,Governor,,KEN V KRAWCHUK,LIB,17
Lehigh,200106,Upper Macungie 6th District,Governor,,KEN V KRAWCHUK,LIB,11
Lehigh,200107,Upper Macungie 7th District,Governor,,KEN V KRAWCHUK,LIB,5
Lehigh,200108,Upper Macungie 8th District,Governor,,KEN V KRAWCHUK,LIB,6
Lehigh,210101,Upper Milford Eastern District,Governor,,KEN V KRAWCHUK,LIB,20
Lehigh,210102,Upper Milford Western District,Governor,,KEN V KRAWCHUK,LIB,19
Lehigh,220101,Upper Saucon 1st District,Governor,,KEN V KRAWCHUK,LIB,16
Lehigh,220102,Upper Saucon 2nd District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,220103,Upper Saucon 3rd District,Governor,,KEN V KRAWCHUK,LIB,12
Lehigh,220104,Upper Saucon 4th District,Governor,,KEN V KRAWCHUK,LIB,17
Lehigh,220105,Upper Saucon 5th District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,220106,Upper Saucon 6th District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,230101,Washington Eastern District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,230102,Washington Southern District,Governor,,KEN V KRAWCHUK,LIB,23
Lehigh,230103,Washington Western District,Governor,,KEN V KRAWCHUK,LIB,2
Lehigh,240101,Weisenberg,Governor,,KEN V KRAWCHUK,LIB,24
Lehigh,250101,Whitehall 1st District,Governor,,KEN V KRAWCHUK,LIB,13
Lehigh,250102,Whitehall 2nd District,Governor,,KEN V KRAWCHUK,LIB,7
Lehigh,250103,Whitehall 3rd District,Governor,,KEN V KRAWCHUK,LIB,7
Lehigh,250104,Whitehall 4th District,Governor,,KEN V KRAWCHUK,LIB,10
Lehigh,250105,Whitehall 5th District,Governor,,KEN V KRAWCHUK,LIB,4
Lehigh,250106,Whitehall 6th District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,250107,Whitehall 7th District,Governor,,KEN V KRAWCHUK,LIB,11
Lehigh,250108,Whitehall 8th District,Governor,,KEN V KRAWCHUK,LIB,12
Lehigh,250109,Whitehall 9th District,Governor,,KEN V KRAWCHUK,LIB,16
Lehigh,250110,Whitehall 10th District,Governor,,KEN V KRAWCHUK,LIB,13
Lehigh,250111,Whitehall 11th District,Governor,,KEN V KRAWCHUK,LIB,19
Lehigh,250112,Whitehall 12th District,Governor,,KEN V KRAWCHUK,LIB,8
Lehigh,10101,Allentown 1st Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,349
Lehigh,10201,Allentown 2nd Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,242
Lehigh,10301,Allentown 3rd Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,305
Lehigh,10401,Allentown 4th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,217
Lehigh,10501,Allentown 5th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,265
Lehigh,10601,Allentown 6th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,158
Lehigh,10602,Allentown 6th Ward 2nd District,State Senate,16.0,MARK PINSLEY,DEM,226
Lehigh,10701,Allentown 7th Ward,State Senate,16.0,MARK PINSLEY,DEM,377
Lehigh,10801,Allentown 8th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,154
Lehigh,10802,Allentown 8th Ward 2nd District,State Senate,16.0,MARK PINSLEY,DEM,214
Lehigh,10803,Allentown 8th Ward 3rd District,State Senate,16.0,MARK PINSLEY,DEM,284
Lehigh,10804,Allentown 8th Ward 4th District,State Senate,16.0,MARK PINSLEY,DEM,398
Lehigh,10805,Allentown 8th Ward 5th District,State Senate,16.0,MARK PINSLEY,DEM,208
Lehigh,10806,Allentown 8th Ward 6th District,State Senate,16.0,MARK PINSLEY,DEM,289
Lehigh,10807,Allentown 8th Ward 7th District,State Senate,16.0,MARK PINSLEY,DEM,304
Lehigh,10901,Allentown 9th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,295
Lehigh,11001,Allentown 10th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,327
Lehigh,11003,Allentown 10th Ward 3rd District,State Senate,16.0,MARK PINSLEY,DEM,244
Lehigh,11004,Allentown 10th Ward 4th District,State Senate,16.0,MARK PINSLEY,DEM,261
Lehigh,11101,Allentown 11th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,232
Lehigh,11102,Allentown 11th Ward 2nd District,State Senate,16.0,MARK PINSLEY,DEM,294
Lehigh,11103,Allentown 11th Ward 3rd District,State Senate,16.0,MARK PINSLEY,DEM,322
Lehigh,11104,Allentown 11th Ward 4th District,State Senate,16.0,MARK PINSLEY,DEM,704
Lehigh,11105,Allentown 11th Ward 5th District,State Senate,16.0,MARK PINSLEY,DEM,264
Lehigh,11106,Allentown 11th Ward 6th District,State Senate,16.0,MARK PINSLEY,DEM,422
Lehigh,11107,Allentown 11th Ward 7th District,State Senate,16.0,MARK PINSLEY,DEM,320
Lehigh,11201,Allentown 12th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,351
Lehigh,11202,Allentown 12th Ward 2nd District,State Senate,16.0,MARK PINSLEY,DEM,409
Lehigh,11203,Allentown 12th Ward 3rd District,State Senate,16.0,MARK PINSLEY,DEM,282
Lehigh,11204,Allentown 12th Ward 4th District,State Senate,16.0,MARK PINSLEY,DEM,281
Lehigh,11205,Allentown 12th Ward 5th District,State Senate,16.0,MARK PINSLEY,DEM,309
Lehigh,11301,Allentown 13th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,320
Lehigh,11302,Allentown 13th Ward 2nd District,State Senate,16.0,MARK PINSLEY,DEM,259
Lehigh,11303,Allentown 13th Ward 3rd District,State Senate,16.0,MARK PINSLEY,DEM,330
Lehigh,11304,Allentown 13th Ward 4th District,State Senate,16.0,MARK PINSLEY,DEM,212
Lehigh,11401,Allentown 14th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,438
Lehigh,11402,Allentown 14th Ward 2nd District,State Senate,16.0,MARK PINSLEY,DEM,491
Lehigh,11501,Allentown 15th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,295
Lehigh,11502,Allentown 15th Ward 2nd District,State Senate,16.0,MARK PINSLEY,DEM,376
Lehigh,11503,Allentown 15th Ward 3rd District,State Senate,16.0,MARK PINSLEY,DEM,443
Lehigh,11504,Allentown 15th Ward 4th District,State Senate,16.0,MARK PINSLEY,DEM,317
Lehigh,11601,Allentown 16th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,360
Lehigh,11602,Allentown 16th Ward 2nd District,State Senate,16.0,MARK PINSLEY,DEM,513
Lehigh,11701,Allentown 17th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,292
Lehigh,11702,Allentown 17th Ward 2nd District,State Senate,16.0,MARK PINSLEY,DEM,313
Lehigh,11703,Allentown 17th Ward 3rd District,State Senate,16.0,MARK PINSLEY,DEM,338
Lehigh,11704,Allentown 17th Ward 4th District,State Senate,16.0,MARK PINSLEY,DEM,838
Lehigh,11801,Allentown 18th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,358
Lehigh,11802,Allentown 18th Ward 2nd District,State Senate,16.0,MARK PINSLEY,DEM,409
Lehigh,11901,Allentown 19th Ward 1st District,State Senate,16.0,MARK PINSLEY,DEM,231
Lehigh,11902,Allentown 19th Ward 2nd District,State Senate,16.0,MARK PINSLEY,DEM,445
Lehigh,11903,Allentown 19th Ward 3rd District,State Senate,16.0,MARK PINSLEY,DEM,224
Lehigh,11904,Allentown 19th Ward 4th District,State Senate,16.0,MARK PINSLEY,DEM,282
Lehigh,11905,Allentown 19th Ward 5th District,State Senate,16.0,MARK PINSLEY,DEM,326
Lehigh,11906,Allentown 19th Ward 6th District,State Senate,16.0,MARK PINSLEY,DEM,565
Lehigh,30101,Alburtis,State Senate,16.0,MARK PINSLEY,DEM,415
Lehigh,50101,Coopersburg,State Senate,16.0,MARK PINSLEY,DEM,463
Lehigh,90101,Macungie,State Senate,16.0,MARK PINSLEY,DEM,625
Lehigh,100101,Slatington 1st District,State Senate,16.0,MARK PINSLEY,DEM,141
Lehigh,100102,Slatington 2nd District,State Senate,16.0,MARK PINSLEY,DEM,111
Lehigh,100103,Slatington 3rd District,State Senate,16.0,MARK PINSLEY,DEM,226
Lehigh,120101,Heidelberg,State Senate,16.0,MARK PINSLEY,DEM,402
Lehigh,130101,Lower Macungie 1st District,State Senate,16.0,MARK PINSLEY,DEM,688
Lehigh,130102,Lower Macungie 2nd District,State Senate,16.0,MARK PINSLEY,DEM,1150
Lehigh,130103,Lower Macungie 3rd District,State Senate,16.0,MARK PINSLEY,DEM,556
Lehigh,130104,Lower Macungie 4th District,State Senate,16.0,MARK PINSLEY,DEM,569
Lehigh,130105,Lower Macungie 5th District,State Senate,16.0,MARK PINSLEY,DEM,443
Lehigh,130106,Lower Macungie 6th District,State Senate,16.0,MARK PINSLEY,DEM,922
Lehigh,130107,Lower Macungie 7th District,State Senate,16.0,MARK PINSLEY,DEM,525
Lehigh,130108,Lower Macungie 8th District,State Senate,16.0,MARK PINSLEY,DEM,425
Lehigh,130109,Lower Macungie 9th District,State Senate,16.0,MARK PINSLEY,DEM,365
Lehigh,130110,Lower Macungie 10th District,State Senate,16.0,MARK PINSLEY,DEM,580
Lehigh,140101,Lower Milford,State Senate,16.0,MARK PINSLEY,DEM,657
Lehigh,150101,Lowhill,State Senate,16.0,MARK PINSLEY,DEM,365
Lehigh,160101,Lynn New Tripoli District,State Senate,16.0,MARK PINSLEY,DEM,351
Lehigh,160102,Lynn Lynnville District,State Senate,16.0,MARK PINSLEY,DEM,109
Lehigh,160103,Lynn Jacksonville District,State Senate,16.0,MARK PINSLEY,DEM,113
Lehigh,170101,North Whitehall 1st District,State Senate,16.0,MARK PINSLEY,DEM,606
Lehigh,170102,North Whitehall 2nd District,State Senate,16.0,MARK PINSLEY,DEM,522
Lehigh,170103,North Whitehall 3rd District,State Senate,16.0,MARK PINSLEY,DEM,268
Lehigh,170104,North Whitehall 4th District,State Senate,16.0,MARK PINSLEY,DEM,368
Lehigh,170105,North Whitehall 5th District,State Senate,16.0,MARK PINSLEY,DEM,303
Lehigh,170106,North Whitehall 6th District,State Senate,16.0,MARK PINSLEY,DEM,325
Lehigh,190101,South Whitehall 1st District,State Senate,16.0,MARK PINSLEY,DEM,608
Lehigh,190102,South Whitehall 2nd District,State Senate,16.0,MARK PINSLEY,DEM,330
Lehigh,190103,South Whitehall 3rd District,State Senate,16.0,MARK PINSLEY,DEM,675
Lehigh,190104,South Whitehall 4th District,State Senate,16.0,MARK PINSLEY,DEM,359
Lehigh,190105,South Whitehall 5th District,State Senate,16.0,MARK PINSLEY,DEM,703
Lehigh,190106,South Whitehall 6th District,State Senate,16.0,MARK PINSLEY,DEM,676
Lehigh,190107,South Whitehall 7th District,State Senate,16.0,MARK PINSLEY,DEM,318
Lehigh,190108,South Whitehall 8th District,State Senate,16.0,MARK PINSLEY,DEM,768
Lehigh,200101,Upper Macungie 1st District,State Senate,16.0,MARK PINSLEY,DEM,632
Lehigh,200102,Upper Macungie 2nd District,State Senate,16.0,MARK PINSLEY,DEM,857
Lehigh,200103,Upper Macungie 3rd District,State Senate,16.0,MARK PINSLEY,DEM,518
Lehigh,200104,Upper Macungie 4th District,State Senate,16.0,MARK PINSLEY,DEM,428
Lehigh,200105,Upper Macungie 5th District,State Senate,16.0,MARK PINSLEY,DEM,962
Lehigh,200106,Upper Macungie 6th District,State Senate,16.0,MARK PINSLEY,DEM,417
Lehigh,200107,Upper Macungie 7th District,State Senate,16.0,MARK PINSLEY,DEM,413
Lehigh,200108,Upper Macungie 8th District,State Senate,16.0,MARK PINSLEY,DEM,411
Lehigh,210101,Upper Milford Eastern District,State Senate,16.0,MARK PINSLEY,DEM,796
Lehigh,210102,Upper Milford Western District,State Senate,16.0,MARK PINSLEY,DEM,660
Lehigh,220101,Upper Saucon 1st District,State Senate,16.0,MARK PINSLEY,DEM,669
Lehigh,220102,Upper Saucon 2nd District,State Senate,16.0,MARK PINSLEY,DEM,440
Lehigh,220103,Upper Saucon 3rd District,State Senate,16.0,MARK PINSLEY,DEM,341
Lehigh,220104,Upper Saucon 4th District,State Senate,16.0,MARK PINSLEY,DEM,940
Lehigh,220105,Upper Saucon 5th District,State Senate,16.0,MARK PINSLEY,DEM,417
Lehigh,220106,Upper Saucon 6th District,State Senate,16.0,MARK PINSLEY,DEM,456
Lehigh,230101,Washington Eastern District,State Senate,16.0,MARK PINSLEY,DEM,145
Lehigh,230102,Washington Southern District,State Senate,16.0,MARK PINSLEY,DEM,547
Lehigh,230103,Washington Western District,State Senate,16.0,MARK PINSLEY,DEM,119
Lehigh,240101,Weisenberg,State Senate,16.0,MARK PINSLEY,DEM,720
Lehigh,10101,Allentown 1st Ward 1st District,State Senate,16.0,PAT BROWNE,REP,48
Lehigh,10201,Allentown 2nd Ward 1st District,State Senate,16.0,PAT BROWNE,REP,54
Lehigh,10301,Allentown 3rd Ward 1st District,State Senate,16.0,PAT BROWNE,REP,87
Lehigh,10401,Allentown 4th Ward 1st District,State Senate,16.0,PAT BROWNE,REP,60
Lehigh,10501,Allentown 5th Ward 1st District,State Senate,16.0,PAT BROWNE,REP,70
Lehigh,10601,Allentown 6th Ward 1st District,State Senate,16.0,PAT BROWNE,REP,44
Lehigh,10602,Allentown 6th Ward 2nd District,State Senate,16.0,PAT BROWNE,REP,91
Lehigh,10701,Allentown 7th Ward,State Senate,16.0,PAT BROWNE,REP,103
Lehigh,10801,Allentown 8th Ward 1st District,State Senate,16.0,PAT BROWNE,REP,40
Lehigh,10802,Allentown 8th Ward 2nd District,State Senate,16.0,PAT BROWNE,REP,44
Lehigh,10803,Allentown 8th Ward 3rd District,State Senate,16.0,PAT BROWNE,REP,60
Lehigh,10804,Allentown 8th Ward 4th District,State Senate,16.0,PAT BROWNE,REP,162
Lehigh,10805,Allentown 8th Ward 5th District,State Senate,16.0,PAT BROWNE,REP,60
Lehigh,10806,Allentown 8th Ward 6th District,State Senate,16.0,PAT BROWNE,REP,61
Lehigh,10807,Allentown 8th Ward 7th District,State Senate,16.0,PAT BROWNE,REP,224
Lehigh,10901,Allentown 9th Ward 1st District,State Senate,16.0,PAT BROWNE,REP,68
Lehigh,11001,Allentown 10th Ward 1st District,State Senate,16.0,PAT BROWNE,REP,70
Lehigh,11003,Allentown 10th Ward 3rd District,State Senate,16.0,PAT BROWNE,REP,82
Lehigh,11004,Allentown 10th Ward 4th District,State Senate,16.0,PAT BROWNE,REP,58
Lehigh,11101,Allentown 11th Ward 1st District,State Senate,16.0,PAT BROWNE,REP,78
Lehigh,11102,Allentown 11th Ward 2nd District,State Senate,16.0,PAT BROWNE,REP,71
Lehigh,11103,Allentown 11th Ward 3rd District,State Senate,16.0,PAT BROWNE,REP,143
Lehigh,11104,Allentown 11th Ward 4th District,State Senate,16.0,PAT BROWNE,REP,239
Lehigh,11105,Allentown 11th Ward 5th District,State Senate,16.0,PAT BROWNE,REP,173
