county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Butler,0021 CLAY TOWNSHIP,State House,8.0,DEM,LISA BOEVING-LEARNED,267,263.0,2.0,2.0
Butler,0021 CLAY TOWNSHIP,State House,8.0,REP,TEDD NESBIT,666,642.0,22.0,2.0
Butler,0021 CLAY TOWNSHIP,State House,8.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,Registered Voters,,,,1453,,,
Butler,0022 CLEARFIELD TOWNSHIP,Ballots Cast,,,,848,830.0,18.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,Straight Party,,DEM,DEMOCRATIC,115,114.0,1.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,Straight Party,,REP,REPUBLICAN,348,337.0,11.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,Straight Party,,GRN,GREEN,2,2.0,0.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,Straight Party,,IND,INDEPENDENT,8,8.0,0.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,Straight Party,,LIB,LIBERTARIAN,1,1.0,0.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,U.S. Senate,,DEM,"BOB CASEY, JR",270,265.0,5.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,U.S. Senate,,REP,LOU BARLETTA,558,546.0,12.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,U.S. Senate,,GRN,NEAL GALE,5,4.0,1.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,U.S. Senate,,LIB,"DALE R KERNS, JR",9,9.0,0.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,Governor,,DEM,TOM WOLF,273,267.0,6.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,Governor,,REP,SCOTT R WAGNER,552,540.0,12.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,Governor,,GRN,PAUL GLOVER,13,13.0,0.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,Governor,,LIB,KEN V KRAWCHUK,8,8.0,0.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,U.S. House,15.0,DEM,SUSAN BOSER,245,239.0,6.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,U.S. House,15.0,REP,GLENN GT THOMPSON,595,583.0,12.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,U.S. House,15.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,State House,11.0,REP,BRIAN ELLIS,614,601.0,13.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,State House,11.0,IND,SAMUEL DOCTOR,145,142.0,3.0,0.0
Butler,0022 CLEARFIELD TOWNSHIP,State House,11.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,Registered Voters,,,,1952,,,
Butler,0023 CLINTON TOWNSHIP,Ballots Cast,,,,1279,1236.0,43.0,0.0
Butler,0023 CLINTON TOWNSHIP,Straight Party,,DEM,DEMOCRATIC,148,139.0,9.0,0.0
Butler,0023 CLINTON TOWNSHIP,Straight Party,,REP,REPUBLICAN,484,473.0,11.0,0.0
Butler,0023 CLINTON TOWNSHIP,Straight Party,,GRN,GREEN,5,5.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,Straight Party,,LIB,LIBERTARIAN,1,1.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,U.S. Senate,,DEM,"BOB CASEY, JR",433,406.0,27.0,0.0
Butler,0023 CLINTON TOWNSHIP,U.S. Senate,,REP,LOU BARLETTA,815,799.0,16.0,0.0
Butler,0023 CLINTON TOWNSHIP,U.S. Senate,,GRN,NEAL GALE,11,11.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,U.S. Senate,,LIB,"DALE R KERNS, JR",10,10.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,U.S. Senate,,,WRITE-INS,1,1.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,Governor,,DEM,TOM WOLF,469,442.0,27.0,0.0
Butler,0023 CLINTON TOWNSHIP,Governor,,REP,SCOTT R WAGNER,785,769.0,16.0,0.0
Butler,0023 CLINTON TOWNSHIP,Governor,,GRN,PAUL GLOVER,11,11.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,Governor,,LIB,KEN V KRAWCHUK,11,11.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,U.S. House,16.0,DEM,RON DINICOLA,381,358.0,23.0,0.0
Butler,0023 CLINTON TOWNSHIP,U.S. House,16.0,REP,MIKE KELLY,873,853.0,20.0,0.0
Butler,0023 CLINTON TOWNSHIP,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,15,15.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,U.S. House,16.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0023 CLINTON TOWNSHIP,State House,12.0,DEM,"DANIEL B SMITH, JR",397,375.0,22.0,0.0
Butler,0023 CLINTON TOWNSHIP,State House,12.0,REP,DARYL METCALFE,862,844.0,18.0,0.0
Butler,0023 CLINTON TOWNSHIP,State House,12.0,,WRITE-INS,4,4.0,0.0,0.0
Butler,0024 CONCORD TOWNSHIP,Registered Voters,,,,877,,,
Butler,0024 CONCORD TOWNSHIP,Ballots Cast,,,,542,524.0,16.0,2.0
Butler,0024 CONCORD TOWNSHIP,Straight Party,,DEM,DEMOCRATIC,54,53.0,1.0,0.0
Butler,0024 CONCORD TOWNSHIP,Straight Party,,REP,REPUBLICAN,231,220.0,9.0,2.0
Butler,0024 CONCORD TOWNSHIP,Straight Party,,GRN,GREEN,2,2.0,0.0,0.0
Butler,0024 CONCORD TOWNSHIP,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0024 CONCORD TOWNSHIP,Straight Party,,LIB,LIBERTARIAN,3,3.0,0.0,0.0
Butler,0024 CONCORD TOWNSHIP,U.S. Senate,,DEM,"BOB CASEY, JR",161,155.0,6.0,0.0
Butler,0024 CONCORD TOWNSHIP,U.S. Senate,,REP,LOU BARLETTA,361,349.0,10.0,2.0
Butler,0024 CONCORD TOWNSHIP,U.S. Senate,,GRN,NEAL GALE,6,6.0,0.0,0.0
Butler,0024 CONCORD TOWNSHIP,U.S. Senate,,LIB,"DALE R KERNS, JR",9,9.0,0.0,0.0
Butler,0024 CONCORD TOWNSHIP,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0024 CONCORD TOWNSHIP,Governor,,DEM,TOM WOLF,158,154.0,4.0,0.0
Butler,0024 CONCORD TOWNSHIP,Governor,,REP,SCOTT R WAGNER,363,351.0,10.0,2.0
Butler,0024 CONCORD TOWNSHIP,Governor,,GRN,PAUL GLOVER,8,7.0,1.0,0.0
Butler,0024 CONCORD TOWNSHIP,Governor,,LIB,KEN V KRAWCHUK,8,8.0,0.0,0.0
Butler,0024 CONCORD TOWNSHIP,Governor,,,WRITE-INS,1,1.0,0.0,0.0
Butler,0024 CONCORD TOWNSHIP,U.S. House,15.0,DEM,SUSAN BOSER,133,128.0,5.0,0.0
Butler,0024 CONCORD TOWNSHIP,U.S. House,15.0,REP,GLENN GT THOMPSON,400,387.0,11.0,2.0
Butler,0024 CONCORD TOWNSHIP,U.S. House,15.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0024 CONCORD TOWNSHIP,State House,64.0,DEM,JOHN KLUCK,131,126.0,5.0,0.0
Butler,0024 CONCORD TOWNSHIP,State House,64.0,REP,R. LEE JAMES,402,389.0,11.0,2.0
Butler,0024 CONCORD TOWNSHIP,State House,64.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,Registered Voters,,,,3034,,,
Butler,0025 CONNOQUENESSING TOWNSHIP,Ballots Cast,,,,2011,1921.0,90.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,Straight Party,,DEM,DEMOCRATIC,220,209.0,11.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,Straight Party,,REP,REPUBLICAN,785,755.0,30.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,Straight Party,,GRN,GREEN,0,0.0,0.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,Straight Party,,IND,INDEPENDENT,9,9.0,0.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,Straight Party,,LIB,LIBERTARIAN,5,4.0,1.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. Senate,,DEM,"BOB CASEY, JR",652,621.0,31.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. Senate,,REP,LOU BARLETTA,1296,1237.0,59.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. Senate,,GRN,NEAL GALE,9,9.0,0.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. Senate,,LIB,"DALE R KERNS, JR",30,30.0,0.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,Governor,,DEM,TOM WOLF,699,667.0,32.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,Governor,,REP,SCOTT R WAGNER,1262,1209.0,53.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,Governor,,GRN,PAUL GLOVER,10,9.0,1.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,Governor,,LIB,KEN V KRAWCHUK,29,29.0,0.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. House,16.0,DEM,RON DINICOLA,540,518.0,22.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. House,16.0,REP,MIKE KELLY,1437,1369.0,68.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,28,28.0,0.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,U.S. House,16.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,State House,11.0,REP,BRIAN ELLIS,1547,1478.0,69.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,State House,11.0,IND,SAMUEL DOCTOR,325,320.0,5.0,0.0
Butler,0025 CONNOQUENESSING TOWNSHIP,State House,11.0,,WRITE-INS,5,5.0,0.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Registered Voters,,,,2722,,,
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Ballots Cast,,,,1729,1635.0,87.0,7.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Straight Party,,DEM,DEMOCRATIC,323,303.0,19.0,1.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Straight Party,,REP,REPUBLICAN,577,546.0,29.0,2.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Straight Party,,GRN,GREEN,1,0.0,1.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Straight Party,,LIB,LIBERTARIAN,0,0.0,0.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. Senate,,DEM,"BOB CASEY, JR",694,651.0,42.0,1.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. Senate,,REP,LOU BARLETTA,1013,965.0,42.0,6.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. Senate,,GRN,NEAL GALE,6,5.0,1.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. Senate,,LIB,"DALE R KERNS, JR",14,14.0,0.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. Senate,,,WRITE-INS,1,0.0,1.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Governor,,DEM,TOM WOLF,747,703.0,42.0,2.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Governor,,REP,SCOTT R WAGNER,946,901.0,40.0,5.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Governor,,GRN,PAUL GLOVER,8,6.0,2.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Governor,,LIB,KEN V KRAWCHUK,21,19.0,2.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,Governor,,,WRITE-INS,1,1.0,0.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. House,16.0,DEM,RON DINICOLA,628,587.0,40.0,1.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. House,16.0,REP,MIKE KELLY,1081,1029.0,46.0,6.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,14,14.0,0.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,U.S. House,16.0,,WRITE-INS,2,2.0,0.0,0.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,State House,12.0,DEM,"DANIEL B SMITH, JR",738,694.0,43.0,1.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,State House,12.0,REP,DARYL METCALFE,978,931.0,42.0,5.0
Butler,0026 CRANBERRY TOWNSHIP EAST 1,State House,12.0,,WRITE-INS,3,3.0,0.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Registered Voters,,,,2282,,,
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Ballots Cast,,,,1461,1364.0,87.0,10.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Straight Party,,DEM,DEMOCRATIC,241,224.0,16.0,1.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Straight Party,,REP,REPUBLICAN,533,496.0,31.0,6.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Straight Party,,GRN,GREEN,3,3.0,0.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Straight Party,,LIB,LIBERTARIAN,1,1.0,0.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. Senate,,DEM,"BOB CASEY, JR",529,488.0,38.0,3.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. Senate,,REP,LOU BARLETTA,899,845.0,47.0,7.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. Senate,,GRN,NEAL GALE,6,6.0,0.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. Senate,,LIB,"DALE R KERNS, JR",18,16.0,2.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Governor,,DEM,TOM WOLF,580,533.0,44.0,3.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Governor,,REP,SCOTT R WAGNER,853,804.0,42.0,7.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Governor,,GRN,PAUL GLOVER,5,5.0,0.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Governor,,LIB,KEN V KRAWCHUK,14,14.0,0.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,Governor,,,WRITE-INS,3,2.0,1.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,16.0,DEM,RON DINICOLA,387,353.0,33.0,1.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,16.0,REP,MIKE KELLY,787,736.0,42.0,9.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,9,9.0,0.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,16.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,17.0,DEM,CONOR LAMB,109,106.0,3.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,17.0,REP,KEITH ROTHFUS,162,153.0,9.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,U.S. House,17.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,State House,12.0,DEM,"DANIEL B SMITH, JR",549,509.0,37.0,3.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,State House,12.0,REP,DARYL METCALFE,902,846.0,50.0,6.0
Butler,0027 CRANBERRY TOWNSHIP EAST 2,State House,12.0,,WRITE-INS,6,6.0,0.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Registered Voters,,,,2315,,,
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Ballots Cast,,,,1509,1450.0,58.0,1.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Straight Party,,DEM,DEMOCRATIC,322,309.0,13.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Straight Party,,REP,REPUBLICAN,443,428.0,15.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Straight Party,,GRN,GREEN,2,2.0,0.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Straight Party,,LIB,LIBERTARIAN,6,5.0,1.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. Senate,,DEM,"BOB CASEY, JR",694,669.0,25.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. Senate,,REP,LOU BARLETTA,779,749.0,29.0,1.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. Senate,,GRN,NEAL GALE,8,8.0,0.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. Senate,,LIB,"DALE R KERNS, JR",21,17.0,4.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Governor,,DEM,TOM WOLF,727,701.0,26.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Governor,,REP,SCOTT R WAGNER,744,716.0,27.0,1.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Governor,,GRN,PAUL GLOVER,10,9.0,1.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Governor,,LIB,KEN V KRAWCHUK,22,19.0,3.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,Governor,,,WRITE-INS,1,1.0,0.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,16.0,DEM,RON DINICOLA,42,39.0,3.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,16.0,REP,MIKE KELLY,70,68.0,2.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,1,1.0,0.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,16.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,17.0,DEM,CONOR LAMB,650,625.0,25.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,17.0,REP,KEITH ROTHFUS,742,715.0,27.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,U.S. House,17.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,State House,12.0,DEM,"DANIEL B SMITH, JR",725,697.0,27.0,1.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,State House,12.0,REP,DARYL METCALFE,767,738.0,29.0,0.0
Butler,0028 CRANBERRY TOWNSHIP EAST 3,State House,12.0,,WRITE-INS,6,6.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Registered Voters,,,,2716,,,
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Ballots Cast,,,,1749,1665.0,81.0,3.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Straight Party,,DEM,DEMOCRATIC,347,326.0,20.0,1.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Straight Party,,REP,REPUBLICAN,592,566.0,25.0,1.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Straight Party,,GRN,GREEN,1,1.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Straight Party,,LIB,LIBERTARIAN,5,5.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. Senate,,DEM,"BOB CASEY, JR",715,675.0,39.0,1.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. Senate,,REP,LOU BARLETTA,1007,963.0,42.0,2.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. Senate,,GRN,NEAL GALE,3,3.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. Senate,,LIB,"DALE R KERNS, JR",20,20.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Governor,,DEM,TOM WOLF,771,731.0,39.0,1.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Governor,,REP,SCOTT R WAGNER,947,903.0,42.0,2.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Governor,,GRN,PAUL GLOVER,8,8.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Governor,,LIB,KEN V KRAWCHUK,18,18.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,16.0,DEM,RON DINICOLA,640,603.0,36.0,1.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,16.0,REP,MIKE KELLY,1071,1024.0,45.0,2.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,19,19.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,16.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,17.0,DEM,CONOR LAMB,6,6.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,17.0,REP,KEITH ROTHFUS,7,7.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,U.S. House,17.0,,WRITE-INS,0,0.0,0.0,0.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,State House,12.0,DEM,"DANIEL B SMITH, JR",734,695.0,38.0,1.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,State House,12.0,REP,DARYL METCALFE,992,948.0,42.0,2.0
Butler,0029 CRANBERRY TOWNSHIP WEST 1,State House,12.0,,WRITE-INS,2,2.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Registered Voters,,,,2178,,,
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Ballots Cast,,,,1358,1253.0,105.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Straight Party,,DEM,DEMOCRATIC,347,312.0,35.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Straight Party,,REP,REPUBLICAN,378,345.0,33.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Straight Party,,GRN,GREEN,2,2.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Straight Party,,IND,INDEPENDENT,0,0.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Straight Party,,LIB,LIBERTARIAN,2,1.0,1.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. Senate,,DEM,"BOB CASEY, JR",700,644.0,56.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. Senate,,REP,LOU BARLETTA,635,586.0,49.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. Senate,,GRN,NEAL GALE,4,4.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. Senate,,LIB,"DALE R KERNS, JR",15,15.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. Senate,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Governor,,DEM,TOM WOLF,718,658.0,60.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Governor,,REP,SCOTT R WAGNER,607,564.0,43.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Governor,,GRN,PAUL GLOVER,6,6.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Governor,,LIB,KEN V KRAWCHUK,23,23.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,Governor,,,WRITE-INS,0,0.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,16.0,DEM,RON DINICOLA,350,329.0,21.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,16.0,REP,MIKE KELLY,336,317.0,19.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,16.0,LIB,EBERT G BILL BEEMAN,13,13.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,16.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,17.0,DEM,CONOR LAMB,300,264.0,36.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,17.0,REP,KEITH ROTHFUS,355,326.0,29.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,U.S. House,17.0,,WRITE-INS,1,1.0,0.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,State House,12.0,DEM,"DANIEL B SMITH, JR",695,639.0,56.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,State House,12.0,REP,DARYL METCALFE,643,595.0,48.0,0.0
Butler,0030 CRANBERRY TOWNSHIP WEST 2,State House,12.0,,WRITE-INS,6,6.0,0.0,0.0
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Registered Voters,,,,3420,,,
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Ballots Cast,,,,2111,1997.0,114.0,0.0
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Straight Party,,DEM,DEMOCRATIC,443,424.0,19.0,0.0
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Straight Party,,REP,REPUBLICAN,648,605.0,43.0,0.0
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Straight Party,,GRN,GREEN,1,1.0,0.0,0.0
