county,precinct,office,district,party,candidate,election_day,absentee,provisional,votes
Northampton,HANOVER #5,General Assembly,138,REP,Ann Flood,37,56,0,93
Northampton,HANOVER #5,General Assembly,138,REP,Write-in,0,2,0,2
Northampton,HANOVER #6,Registered Voters,,,,,,,1155
Northampton,HANOVER #6,Registered Voters,,DEM,,,,,475
Northampton,HANOVER #6,Registered Voters,,REP,,,,,489
Northampton,HANOVER #6,Registered Voters,,NPA,,,,,191
Northampton,HANOVER #6,Ballots Cast,,,,183,258,5,446
Northampton,HANOVER #6,Ballots Cast,,DEM,,57,187,1,245
Northampton,HANOVER #6,Ballots Cast,,REP,,126,71,4,201
Northampton,HANOVER #6,Ballots Cast,,NPA,,0,0,0,0
Northampton,HANOVER #6,President,,DEM,Joseph R. Biden,31,150,0,181
Northampton,HANOVER #6,President,,DEM,Bernie Sanders,24,29,1,54
Northampton,HANOVER #6,President,,DEM,Tulsi Gabbard,1,5,0,6
Northampton,HANOVER #6,President,,DEM,Write-in,1,1,0,2
Northampton,HANOVER #6,Attorney General,,DEM,Josh Shapiro,39,169,1,209
Northampton,HANOVER #6,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,HANOVER #6,Auditor General,,DEM,Nina Ahmad,18,64,1,83
Northampton,HANOVER #6,Auditor General,,DEM,Christina M. Hartman,2,31,0,33
Northampton,HANOVER #6,Auditor General,,DEM,H Scott Conklin,11,15,0,26
Northampton,HANOVER #6,Auditor General,,DEM,Rose Rosie Marie Davis,4,20,0,24
Northampton,HANOVER #6,Auditor General,,DEM,Tracie Fountain,4,19,0,23
Northampton,HANOVER #6,Auditor General,,DEM,Michael Lamb,13,9,0,22
Northampton,HANOVER #6,Auditor General,,DEM,Write-in,0,1,0,1
Northampton,HANOVER #6,State Treasurer,,DEM,Joe Torsella,41,162,1,204
Northampton,HANOVER #6,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,HANOVER #6,U.S. House,7,DEM,Susan Wild,44,179,1,224
Northampton,HANOVER #6,U.S. House,7,DEM,Write-in,0,4,0,4
Northampton,HANOVER #6,General Assembly,138,DEM,Tara Zrinski,44,161,1,206
Northampton,HANOVER #6,General Assembly,138,DEM,Write-in,0,1,0,1
Northampton,HANOVER #6,President,,REP,Donald J Trump,111,57,4,172
Northampton,HANOVER #6,President,,REP,Bill Weld,10,6,0,16
Northampton,HANOVER #6,President,,REP,Roque Rocky De La Fuente,1,1,0,2
Northampton,HANOVER #6,President,,REP,Write-in,2,3,0,5
Northampton,HANOVER #6,Attorney General,,REP,Heather Heidelbaugh,96,64,4,164
Northampton,HANOVER #6,Attorney General,,REP,Write-in,0,1,0,1
Northampton,HANOVER #6,Auditor General,,REP,Timothy Defoor,100,64,4,168
Northampton,HANOVER #6,Auditor General,,REP,Write-in,0,0,0,0
Northampton,HANOVER #6,State Treasurer,,REP,Stacy L. Garrity,97,65,3,165
Northampton,HANOVER #6,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,HANOVER #6,U.S. House,7,REP,Lisa Scheller,63,40,3,106
Northampton,HANOVER #6,U.S. House,7,REP,Dean N. Browning,57,27,1,85
Northampton,HANOVER #6,U.S. House,7,REP,Write-in,0,0,0,0
Northampton,HANOVER #6,General Assembly,138,REP,Tony Tarsi,86,41,2,129
Northampton,HANOVER #6,General Assembly,138,REP,Ann Flood,38,28,2,68
Northampton,HANOVER #6,General Assembly,138,REP,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 1ST WARD,Registered Voters,,,,,,,1331
Northampton,HELLERTOWN BORO 1ST WARD,Registered Voters,,DEM,,,,,634
Northampton,HELLERTOWN BORO 1ST WARD,Registered Voters,,REP,,,,,456
Northampton,HELLERTOWN BORO 1ST WARD,Registered Voters,,NPA,,,,,241
Northampton,HELLERTOWN BORO 1ST WARD,Ballots Cast,,,,203,222,0,425
Northampton,HELLERTOWN BORO 1ST WARD,Ballots Cast,,DEM,,85,175,0,260
Northampton,HELLERTOWN BORO 1ST WARD,Ballots Cast,,REP,,118,47,0,165
Northampton,HELLERTOWN BORO 1ST WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,HELLERTOWN BORO 1ST WARD,President,,DEM,Joseph R. Biden,45,138,0,183
Northampton,HELLERTOWN BORO 1ST WARD,President,,DEM,Bernie Sanders,27,32,0,59
Northampton,HELLERTOWN BORO 1ST WARD,President,,DEM,Tulsi Gabbard,6,3,0,9
Northampton,HELLERTOWN BORO 1ST WARD,President,,DEM,Write-in,3,2,0,5
Northampton,HELLERTOWN BORO 1ST WARD,Attorney General,,DEM,Josh Shapiro,58,148,0,206
Northampton,HELLERTOWN BORO 1ST WARD,Attorney General,,DEM,Write-in,0,4,0,4
Northampton,HELLERTOWN BORO 1ST WARD,Auditor General,,DEM,Nina Ahmad,18,49,0,67
Northampton,HELLERTOWN BORO 1ST WARD,Auditor General,,DEM,Christina M. Hartman,11,35,0,46
Northampton,HELLERTOWN BORO 1ST WARD,Auditor General,,DEM,H Scott Conklin,15,13,0,28
Northampton,HELLERTOWN BORO 1ST WARD,Auditor General,,DEM,Tracie Fountain,4,24,0,28
Northampton,HELLERTOWN BORO 1ST WARD,Auditor General,,DEM,Michael Lamb,12,10,0,22
Northampton,HELLERTOWN BORO 1ST WARD,Auditor General,,DEM,Rose Rosie Marie Davis,6,15,0,21
Northampton,HELLERTOWN BORO 1ST WARD,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 1ST WARD,State Treasurer,,DEM,Joe Torsella,56,148,0,204
Northampton,HELLERTOWN BORO 1ST WARD,State Treasurer,,DEM,Write-in,0,1,0,1
Northampton,HELLERTOWN BORO 1ST WARD,U.S. House,7,DEM,Susan Wild,68,161,0,229
Northampton,HELLERTOWN BORO 1ST WARD,U.S. House,7,DEM,Write-in,0,2,0,2
Northampton,HELLERTOWN BORO 1ST WARD,General Assembly,136,DEM,Robert Freeman,72,160,0,232
Northampton,HELLERTOWN BORO 1ST WARD,General Assembly,136,DEM,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 1ST WARD,President,,REP,Donald J Trump,105,41,0,146
Northampton,HELLERTOWN BORO 1ST WARD,President,,REP,Bill Weld,4,3,0,7
Northampton,HELLERTOWN BORO 1ST WARD,President,,REP,Roque Rocky De La Fuente,1,1,0,2
Northampton,HELLERTOWN BORO 1ST WARD,President,,REP,Write-in,1,0,0,1
Northampton,HELLERTOWN BORO 1ST WARD,Attorney General,,REP,Heather Heidelbaugh,74,41,0,115
Northampton,HELLERTOWN BORO 1ST WARD,Attorney General,,REP,Write-in,0,1,0,1
Northampton,HELLERTOWN BORO 1ST WARD,Auditor General,,REP,Timothy Defoor,74,42,0,116
Northampton,HELLERTOWN BORO 1ST WARD,Auditor General,,REP,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 1ST WARD,State Treasurer,,REP,Stacy L. Garrity,77,41,0,118
Northampton,HELLERTOWN BORO 1ST WARD,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 1ST WARD,U.S. House,7,REP,Dean N. Browning,60,23,0,83
Northampton,HELLERTOWN BORO 1ST WARD,U.S. House,7,REP,Lisa Scheller,54,22,0,76
Northampton,HELLERTOWN BORO 1ST WARD,U.S. House,7,REP,Write-in,2,0,0,2
Northampton,HELLERTOWN BORO 1ST WARD,General Assembly,136,REP,Write-in,1,1,0,2
Northampton,HELLERTOWN BORO 2ND WARD,Registered Voters,,,,,,,1120
Northampton,HELLERTOWN BORO 2ND WARD,Registered Voters,,DEM,,,,,554
Northampton,HELLERTOWN BORO 2ND WARD,Registered Voters,,REP,,,,,370
Northampton,HELLERTOWN BORO 2ND WARD,Registered Voters,,NPA,,,,,196
Northampton,HELLERTOWN BORO 2ND WARD,Ballots Cast,,,,166,191,1,358
Northampton,HELLERTOWN BORO 2ND WARD,Ballots Cast,,DEM,,73,150,1,224
Northampton,HELLERTOWN BORO 2ND WARD,Ballots Cast,,REP,,93,41,0,134
Northampton,HELLERTOWN BORO 2ND WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,HELLERTOWN BORO 2ND WARD,President,,DEM,Joseph R. Biden,44,104,0,148
Northampton,HELLERTOWN BORO 2ND WARD,President,,DEM,Bernie Sanders,17,34,0,51
Northampton,HELLERTOWN BORO 2ND WARD,President,,DEM,Tulsi Gabbard,5,3,1,9
Northampton,HELLERTOWN BORO 2ND WARD,President,,DEM,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 2ND WARD,Attorney General,,DEM,Josh Shapiro,53,136,1,190
Northampton,HELLERTOWN BORO 2ND WARD,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 2ND WARD,Auditor General,,DEM,Nina Ahmad,16,49,0,65
Northampton,HELLERTOWN BORO 2ND WARD,Auditor General,,DEM,Christina M. Hartman,6,26,0,32
Northampton,HELLERTOWN BORO 2ND WARD,Auditor General,,DEM,Michael Lamb,11,14,0,25
Northampton,HELLERTOWN BORO 2ND WARD,Auditor General,,DEM,Rose Rosie Marie Davis,9,16,0,25
Northampton,HELLERTOWN BORO 2ND WARD,Auditor General,,DEM,H Scott Conklin,8,10,0,18
Northampton,HELLERTOWN BORO 2ND WARD,Auditor General,,DEM,Tracie Fountain,4,14,0,18
Northampton,HELLERTOWN BORO 2ND WARD,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 2ND WARD,State Treasurer,,DEM,Joe Torsella,48,138,1,187
Northampton,HELLERTOWN BORO 2ND WARD,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 2ND WARD,U.S. House,7,DEM,Susan Wild,54,141,1,196
Northampton,HELLERTOWN BORO 2ND WARD,U.S. House,7,DEM,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 2ND WARD,General Assembly,136,DEM,Robert Freeman,59,142,1,202
Northampton,HELLERTOWN BORO 2ND WARD,General Assembly,136,DEM,Write-in,0,2,0,2
Northampton,HELLERTOWN BORO 2ND WARD,President,,REP,Donald J Trump,86,29,0,115
Northampton,HELLERTOWN BORO 2ND WARD,President,,REP,Bill Weld,3,6,0,9
Northampton,HELLERTOWN BORO 2ND WARD,President,,REP,Roque Rocky De La Fuente,1,0,0,1
Northampton,HELLERTOWN BORO 2ND WARD,President,,REP,Write-in,0,5,0,5
Northampton,HELLERTOWN BORO 2ND WARD,Attorney General,,REP,Heather Heidelbaugh,75,34,0,109
Northampton,HELLERTOWN BORO 2ND WARD,Attorney General,,REP,Write-in,0,2,0,2
Northampton,HELLERTOWN BORO 2ND WARD,Auditor General,,REP,Timothy Defoor,70,36,0,106
Northampton,HELLERTOWN BORO 2ND WARD,Auditor General,,REP,Write-in,0,1,0,1
Northampton,HELLERTOWN BORO 2ND WARD,State Treasurer,,REP,Stacy L. Garrity,71,34,0,105
Northampton,HELLERTOWN BORO 2ND WARD,State Treasurer,,REP,Write-in,0,1,0,1
Northampton,HELLERTOWN BORO 2ND WARD,U.S. House,7,REP,Dean N. Browning,52,20,0,72
Northampton,HELLERTOWN BORO 2ND WARD,U.S. House,7,REP,Lisa Scheller,39,18,0,57
Northampton,HELLERTOWN BORO 2ND WARD,U.S. House,7,REP,Write-in,0,1,0,1
Northampton,HELLERTOWN BORO 2ND WARD,General Assembly,136,REP,Write-in,0,9,0,9
Northampton,HELLERTOWN BORO 3RD WARD,Registered Voters,,,,,,,1546
Northampton,HELLERTOWN BORO 3RD WARD,Registered Voters,,DEM,,,,,747
Northampton,HELLERTOWN BORO 3RD WARD,Registered Voters,,REP,,,,,522
Northampton,HELLERTOWN BORO 3RD WARD,Registered Voters,,NPA,,,,,277
Northampton,HELLERTOWN BORO 3RD WARD,Ballots Cast,,,,219,263,8,490
Northampton,HELLERTOWN BORO 3RD WARD,Ballots Cast,,DEM,,104,217,4,325
Northampton,HELLERTOWN BORO 3RD WARD,Ballots Cast,,REP,,115,46,4,165
Northampton,HELLERTOWN BORO 3RD WARD,Ballots Cast,,NPA,,0,0,0,0
Northampton,HELLERTOWN BORO 3RD WARD,President,,DEM,Joseph R. Biden,66,170,3,239
Northampton,HELLERTOWN BORO 3RD WARD,President,,DEM,Bernie Sanders,28,34,1,63
Northampton,HELLERTOWN BORO 3RD WARD,President,,DEM,Tulsi Gabbard,5,6,0,11
Northampton,HELLERTOWN BORO 3RD WARD,President,,DEM,Write-in,2,3,0,5
Northampton,HELLERTOWN BORO 3RD WARD,Attorney General,,DEM,Josh Shapiro,83,192,4,279
Northampton,HELLERTOWN BORO 3RD WARD,Attorney General,,DEM,Write-in,0,1,0,1
Northampton,HELLERTOWN BORO 3RD WARD,Auditor General,,DEM,Nina Ahmad,25,48,3,76
Northampton,HELLERTOWN BORO 3RD WARD,Auditor General,,DEM,Christina M. Hartman,13,47,0,60
Northampton,HELLERTOWN BORO 3RD WARD,Auditor General,,DEM,Tracie Fountain,10,31,0,41
Northampton,HELLERTOWN BORO 3RD WARD,Auditor General,,DEM,Rose Rosie Marie Davis,8,28,0,36
Northampton,HELLERTOWN BORO 3RD WARD,Auditor General,,DEM,Michael Lamb,14,20,0,34
Northampton,HELLERTOWN BORO 3RD WARD,Auditor General,,DEM,H Scott Conklin,15,11,1,27
Northampton,HELLERTOWN BORO 3RD WARD,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 3RD WARD,State Treasurer,,DEM,Joe Torsella,75,191,4,270
Northampton,HELLERTOWN BORO 3RD WARD,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 3RD WARD,U.S. House,7,DEM,Susan Wild,88,204,4,296
Northampton,HELLERTOWN BORO 3RD WARD,U.S. House,7,DEM,Write-in,2,1,0,3
Northampton,HELLERTOWN BORO 3RD WARD,General Assembly,136,DEM,Robert Freeman,94,200,4,298
Northampton,HELLERTOWN BORO 3RD WARD,General Assembly,136,DEM,Write-in,0,0,0,0
Northampton,HELLERTOWN BORO 3RD WARD,President,,REP,Donald J Trump,101,37,4,142
Northampton,HELLERTOWN BORO 3RD WARD,President,,REP,Bill Weld,6,6,0,12
Northampton,HELLERTOWN BORO 3RD WARD,President,,REP,Roque Rocky De La Fuente,2,0,0,2
Northampton,HELLERTOWN BORO 3RD WARD,President,,REP,Write-in,1,2,0,3
Northampton,HELLERTOWN BORO 3RD WARD,Attorney General,,REP,Heather Heidelbaugh,100,42,3,145
Northampton,HELLERTOWN BORO 3RD WARD,Attorney General,,REP,Write-in,0,1,0,1
Northampton,HELLERTOWN BORO 3RD WARD,Auditor General,,REP,Timothy Defoor,98,42,3,143
Northampton,HELLERTOWN BORO 3RD WARD,Auditor General,,REP,Write-in,0,1,0,1
Northampton,HELLERTOWN BORO 3RD WARD,State Treasurer,,REP,Stacy L. Garrity,101,42,3,146
Northampton,HELLERTOWN BORO 3RD WARD,State Treasurer,,REP,Write-in,0,1,0,1
Northampton,HELLERTOWN BORO 3RD WARD,U.S. House,7,REP,Dean N. Browning,72,14,3,89
Northampton,HELLERTOWN BORO 3RD WARD,U.S. House,7,REP,Lisa Scheller,42,28,1,71
Northampton,HELLERTOWN BORO 3RD WARD,U.S. House,7,REP,Write-in,0,2,0,2
Northampton,HELLERTOWN BORO 3RD WARD,General Assembly,136,REP,Write-in,0,5,0,5
Northampton,LEHIGH TWSP CENTRAL,Registered Voters,,,,,,,1772
Northampton,LEHIGH TWSP CENTRAL,Registered Voters,,DEM,,,,,624
Northampton,LEHIGH TWSP CENTRAL,Registered Voters,,REP,,,,,881
Northampton,LEHIGH TWSP CENTRAL,Registered Voters,,NPA,,,,,267
Northampton,LEHIGH TWSP CENTRAL,Ballots Cast,,,,291,343,7,641
Northampton,LEHIGH TWSP CENTRAL,Ballots Cast,,DEM,,56,210,1,267
Northampton,LEHIGH TWSP CENTRAL,Ballots Cast,,REP,,235,133,6,374
Northampton,LEHIGH TWSP CENTRAL,Ballots Cast,,NPA,,0,0,0,0
Northampton,LEHIGH TWSP CENTRAL,President,,DEM,Joseph R. Biden,33,176,1,210
Northampton,LEHIGH TWSP CENTRAL,President,,DEM,Bernie Sanders,16,26,0,42
Northampton,LEHIGH TWSP CENTRAL,President,,DEM,Tulsi Gabbard,0,4,0,4
Northampton,LEHIGH TWSP CENTRAL,President,,DEM,Write-in,2,3,0,5
Northampton,LEHIGH TWSP CENTRAL,Attorney General,,DEM,Josh Shapiro,37,196,1,234
Northampton,LEHIGH TWSP CENTRAL,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,LEHIGH TWSP CENTRAL,Auditor General,,DEM,Nina Ahmad,10,55,1,66
Northampton,LEHIGH TWSP CENTRAL,Auditor General,,DEM,Christina M. Hartman,5,45,0,50
Northampton,LEHIGH TWSP CENTRAL,Auditor General,,DEM,Rose Rosie Marie Davis,12,36,0,48
Northampton,LEHIGH TWSP CENTRAL,Auditor General,,DEM,Michael Lamb,8,21,0,29
Northampton,LEHIGH TWSP CENTRAL,Auditor General,,DEM,Tracie Fountain,3,22,0,25
Northampton,LEHIGH TWSP CENTRAL,Auditor General,,DEM,H Scott Conklin,4,12,0,16
Northampton,LEHIGH TWSP CENTRAL,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,LEHIGH TWSP CENTRAL,State Treasurer,,DEM,Joe Torsella,38,191,1,230
Northampton,LEHIGH TWSP CENTRAL,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,LEHIGH TWSP CENTRAL,U.S. House,7,DEM,Susan Wild,44,199,1,244
Northampton,LEHIGH TWSP CENTRAL,U.S. House,7,DEM,Write-in,2,0,0,2
Northampton,LEHIGH TWSP CENTRAL,General Assembly,183,DEM,Jason Ruff,43,195,1,239
Northampton,LEHIGH TWSP CENTRAL,General Assembly,183,DEM,Write-in,2,0,0,2
Northampton,LEHIGH TWSP CENTRAL,President,,REP,Donald J Trump,229,112,6,347
Northampton,LEHIGH TWSP CENTRAL,President,,REP,Bill Weld,1,8,0,9
Northampton,LEHIGH TWSP CENTRAL,President,,REP,Roque Rocky De La Fuente,0,2,0,2
Northampton,LEHIGH TWSP CENTRAL,President,,REP,Write-in,0,6,0,6
Northampton,LEHIGH TWSP CENTRAL,Attorney General,,REP,Heather Heidelbaugh,196,110,5,311
Northampton,LEHIGH TWSP CENTRAL,Attorney General,,REP,Write-in,0,1,0,1
Northampton,LEHIGH TWSP CENTRAL,Auditor General,,REP,Timothy Defoor,194,107,5,306
Northampton,LEHIGH TWSP CENTRAL,Auditor General,,REP,Write-in,0,1,0,1
Northampton,LEHIGH TWSP CENTRAL,State Treasurer,,REP,Stacy L. Garrity,197,107,5,309
Northampton,LEHIGH TWSP CENTRAL,State Treasurer,,REP,Write-in,0,1,0,1
Northampton,LEHIGH TWSP CENTRAL,U.S. House,7,REP,Dean N. Browning,161,60,4,225
Northampton,LEHIGH TWSP CENTRAL,U.S. House,7,REP,Lisa Scheller,70,65,2,137
Northampton,LEHIGH TWSP CENTRAL,U.S. House,7,REP,Write-in,0,0,0,0
Northampton,LEHIGH TWSP CENTRAL,General Assembly,183,REP,Zach Mako,214,121,6,341
Northampton,LEHIGH TWSP CENTRAL,General Assembly,183,REP,Write-in,5,2,0,7
Northampton,LEHIGH TWSP DANIELSVILLE,Registered Voters,,,,,,,2038
Northampton,LEHIGH TWSP DANIELSVILLE,Registered Voters,,DEM,,,,,832
Northampton,LEHIGH TWSP DANIELSVILLE,Registered Voters,,REP,,,,,899
Northampton,LEHIGH TWSP DANIELSVILLE,Registered Voters,,NPA,,,,,307
Northampton,LEHIGH TWSP DANIELSVILLE,Ballots Cast,,,,386,347,0,733
Northampton,LEHIGH TWSP DANIELSVILLE,Ballots Cast,,DEM,,104,234,0,338
Northampton,LEHIGH TWSP DANIELSVILLE,Ballots Cast,,REP,,282,113,0,395
Northampton,LEHIGH TWSP DANIELSVILLE,Ballots Cast,,NPA,,0,0,0,0
Northampton,LEHIGH TWSP DANIELSVILLE,President,,DEM,Joseph R. Biden,66,185,0,251
Northampton,LEHIGH TWSP DANIELSVILLE,President,,DEM,Bernie Sanders,23,37,0,60
Northampton,LEHIGH TWSP DANIELSVILLE,President,,DEM,Tulsi Gabbard,4,6,0,10
Northampton,LEHIGH TWSP DANIELSVILLE,President,,DEM,Write-in,4,4,0,8
Northampton,LEHIGH TWSP DANIELSVILLE,Attorney General,,DEM,Josh Shapiro,70,206,0,276
Northampton,LEHIGH TWSP DANIELSVILLE,Attorney General,,DEM,Write-in,0,0,0,0
Northampton,LEHIGH TWSP DANIELSVILLE,Auditor General,,DEM,Nina Ahmad,18,57,0,75
Northampton,LEHIGH TWSP DANIELSVILLE,Auditor General,,DEM,Rose Rosie Marie Davis,17,51,0,68
Northampton,LEHIGH TWSP DANIELSVILLE,Auditor General,,DEM,Christina M. Hartman,12,36,0,48
Northampton,LEHIGH TWSP DANIELSVILLE,Auditor General,,DEM,Michael Lamb,17,28,0,45
Northampton,LEHIGH TWSP DANIELSVILLE,Auditor General,,DEM,H Scott Conklin,15,14,0,29
Northampton,LEHIGH TWSP DANIELSVILLE,Auditor General,,DEM,Tracie Fountain,6,17,0,23
Northampton,LEHIGH TWSP DANIELSVILLE,Auditor General,,DEM,Write-in,0,0,0,0
Northampton,LEHIGH TWSP DANIELSVILLE,State Treasurer,,DEM,Joe Torsella,70,201,0,271
Northampton,LEHIGH TWSP DANIELSVILLE,State Treasurer,,DEM,Write-in,0,0,0,0
Northampton,LEHIGH TWSP DANIELSVILLE,U.S. House,7,DEM,Susan Wild,76,217,0,293
Northampton,LEHIGH TWSP DANIELSVILLE,U.S. House,7,DEM,Write-in,1,1,0,2
Northampton,LEHIGH TWSP DANIELSVILLE,General Assembly,183,DEM,Jason Ruff,74,205,0,279
Northampton,LEHIGH TWSP DANIELSVILLE,General Assembly,183,DEM,Write-in,0,1,0,1
Northampton,LEHIGH TWSP DANIELSVILLE,President,,REP,Donald J Trump,263,100,0,363
Northampton,LEHIGH TWSP DANIELSVILLE,President,,REP,Bill Weld,3,5,0,8
Northampton,LEHIGH TWSP DANIELSVILLE,President,,REP,Roque Rocky De La Fuente,3,0,0,3
Northampton,LEHIGH TWSP DANIELSVILLE,President,,REP,Write-in,2,6,0,8
Northampton,LEHIGH TWSP DANIELSVILLE,Attorney General,,REP,Heather Heidelbaugh,214,100,0,314
Northampton,LEHIGH TWSP DANIELSVILLE,Attorney General,,REP,Write-in,0,1,0,1
Northampton,LEHIGH TWSP DANIELSVILLE,Auditor General,,REP,Timothy Defoor,213,99,0,312
Northampton,LEHIGH TWSP DANIELSVILLE,Auditor General,,REP,Write-in,0,1,0,1
Northampton,LEHIGH TWSP DANIELSVILLE,State Treasurer,,REP,Stacy L. Garrity,220,101,0,321
Northampton,LEHIGH TWSP DANIELSVILLE,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,LEHIGH TWSP DANIELSVILLE,U.S. House,7,REP,Dean N. Browning,173,50,0,223
Northampton,LEHIGH TWSP DANIELSVILLE,U.S. House,7,REP,Lisa Scheller,100,56,0,156
Northampton,LEHIGH TWSP DANIELSVILLE,U.S. House,7,REP,Write-in,1,0,0,1
Northampton,LEHIGH TWSP DANIELSVILLE,General Assembly,183,REP,Zach Mako,258,106,0,364
Northampton,LEHIGH TWSP DANIELSVILLE,General Assembly,183,REP,Write-in,1,1,0,2
Northampton,LEHIGH TWSP PENNSVILLE,Registered Voters,,,,,,,1554
Northampton,LEHIGH TWSP PENNSVILLE,Registered Voters,,DEM,,,,,546
Northampton,LEHIGH TWSP PENNSVILLE,Registered Voters,,REP,,,,,754
Northampton,LEHIGH TWSP PENNSVILLE,Registered Voters,,NPA,,,,,254
Northampton,LEHIGH TWSP PENNSVILLE,Ballots Cast,,,,232,289,12,533
Northampton,LEHIGH TWSP PENNSVILLE,Ballots Cast,,DEM,,52,182,6,240
Northampton,LEHIGH TWSP PENNSVILLE,Ballots Cast,,REP,,180,107,6,293
Northampton,LEHIGH TWSP PENNSVILLE,Ballots Cast,,NPA,,0,0,0,0
Northampton,LEHIGH TWSP PENNSVILLE,President,,DEM,Joseph R. Biden,31,148,4,183
Northampton,LEHIGH TWSP PENNSVILLE,President,,DEM,Bernie Sanders,15,22,1,38
Northampton,LEHIGH TWSP PENNSVILLE,President,,DEM,Tulsi Gabbard,1,3,1,5
Northampton,LEHIGH TWSP PENNSVILLE,President,,DEM,Write-in,2,5,0,7
Northampton,LEHIGH TWSP PENNSVILLE,Attorney General,,DEM,Josh Shapiro,38,162,4,204
Northampton,LEHIGH TWSP PENNSVILLE,Attorney General,,DEM,Write-in,0,2,1,3
Northampton,LEHIGH TWSP PENNSVILLE,Auditor General,,DEM,Nina Ahmad,13,42,1,56
Northampton,LEHIGH TWSP PENNSVILLE,Auditor General,,DEM,Rose Rosie Marie Davis,6,41,1,48
Northampton,LEHIGH TWSP PENNSVILLE,Auditor General,,DEM,Christina M. Hartman,5,37,0,42
Northampton,LEHIGH TWSP PENNSVILLE,Auditor General,,DEM,Michael Lamb,9,17,1,27
Northampton,LEHIGH TWSP PENNSVILLE,Auditor General,,DEM,H Scott Conklin,7,10,0,17
Northampton,LEHIGH TWSP PENNSVILLE,Auditor General,,DEM,Tracie Fountain,1,9,0,10
Northampton,LEHIGH TWSP PENNSVILLE,Auditor General,,DEM,Write-in,0,1,0,1
Northampton,LEHIGH TWSP PENNSVILLE,State Treasurer,,DEM,Joe Torsella,40,157,4,201
Northampton,LEHIGH TWSP PENNSVILLE,State Treasurer,,DEM,Write-in,0,1,1,2
Northampton,LEHIGH TWSP PENNSVILLE,U.S. House,7,DEM,Susan Wild,47,166,5,218
Northampton,LEHIGH TWSP PENNSVILLE,U.S. House,7,DEM,Write-in,0,3,1,4
Northampton,LEHIGH TWSP PENNSVILLE,General Assembly,183,DEM,Jason Ruff,44,159,5,208
Northampton,LEHIGH TWSP PENNSVILLE,General Assembly,183,DEM,Write-in,0,2,1,3
Northampton,LEHIGH TWSP PENNSVILLE,President,,REP,Donald J Trump,170,97,6,273
Northampton,LEHIGH TWSP PENNSVILLE,President,,REP,Bill Weld,4,5,0,9
Northampton,LEHIGH TWSP PENNSVILLE,President,,REP,Roque Rocky De La Fuente,2,4,0,6
Northampton,LEHIGH TWSP PENNSVILLE,President,,REP,Write-in,0,1,0,1
Northampton,LEHIGH TWSP PENNSVILLE,Attorney General,,REP,Heather Heidelbaugh,143,85,5,233
Northampton,LEHIGH TWSP PENNSVILLE,Attorney General,,REP,Write-in,0,1,0,1
Northampton,LEHIGH TWSP PENNSVILLE,Auditor General,,REP,Timothy Defoor,146,83,4,233
Northampton,LEHIGH TWSP PENNSVILLE,Auditor General,,REP,Write-in,0,0,0,0
Northampton,LEHIGH TWSP PENNSVILLE,State Treasurer,,REP,Stacy L. Garrity,143,85,5,233
Northampton,LEHIGH TWSP PENNSVILLE,State Treasurer,,REP,Write-in,0,0,0,0
Northampton,LEHIGH TWSP PENNSVILLE,U.S. House,7,REP,Dean N. Browning,112,45,4,161
Northampton,LEHIGH TWSP PENNSVILLE,U.S. House,7,REP,Lisa Scheller,64,55,1,120
Northampton,LEHIGH TWSP PENNSVILLE,U.S. House,7,REP,Write-in,1,0,0,1
Northampton,LEHIGH TWSP PENNSVILLE,General Assembly,183,REP,Zach Mako,163,96,5,264
Northampton,LEHIGH TWSP PENNSVILLE,General Assembly,183,REP,Write-in,0,2,0,2
Northampton,LEHIGH TWSP TREICHLERS,Registered Voters,,,,,,,1114
Northampton,LEHIGH TWSP TREICHLERS,Registered Voters,,DEM,,,,,401
Northampton,LEHIGH TWSP TREICHLERS,Registered Voters,,REP,,,,,548
Northampton,LEHIGH TWSP TREICHLERS,Registered Voters,,NPA,,,,,165
Northampton,LEHIGH TWSP TREICHLERS,Ballots Cast,,,,195,197,6,398
