county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Lackawanna,Thornhurst Twp. W-00 P-00,State Treasurer,,DEM,Joe Torsella,28,42,22,7,99
Lackawanna,Thornhurst Twp. W-00 P-00,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,U.S. House,8,DEM,Matt Cartwright,37,48,26,7,118
Lackawanna,Thornhurst Twp. W-00 P-00,U.S. House,8,DEM,Write-in,1,2,0,0,3
Lackawanna,Thornhurst Twp. W-00 P-00,General Assembly,118,DEM,Mike Carroll,34,41,23,7,105
Lackawanna,Thornhurst Twp. W-00 P-00,General Assembly,118,DEM,Write-in,0,0,0,0,0
Lackawanna,Thornhurst Twp. W-00 P-00,President,,REP,Donald J. Trump,102,12,5,2,121
Lackawanna,Thornhurst Twp. W-00 P-00,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Lackawanna,Thornhurst Twp. W-00 P-00,President,,REP,Bill Weld,4,0,0,0,4
Lackawanna,Thornhurst Twp. W-00 P-00,President,,REP,Write-in,1,0,0,0,1
Lackawanna,Thornhurst Twp. W-00 P-00,Attorney General,,REP,Heather Heidelbaugh,82,14,3,2,101
Lackawanna,Thornhurst Twp. W-00 P-00,Attorney General,,REP,Write-in,3,0,0,0,3
Lackawanna,Thornhurst Twp. W-00 P-00,Auditor General,,REP,Timothy DeFoor,84,14,3,2,103
Lackawanna,Thornhurst Twp. W-00 P-00,Auditor General,,REP,Write-in,1,0,0,0,1
Lackawanna,Thornhurst Twp. W-00 P-00,State Treasurer,,REP,Stacy L. Garrity,79,14,3,1,97
Lackawanna,Thornhurst Twp. W-00 P-00,State Treasurer,,REP,Write-in,2,0,0,0,2
Lackawanna,Thornhurst Twp. W-00 P-00,U.S. House,8,REP,Harry Haas,5,0,0,0,5
Lackawanna,Thornhurst Twp. W-00 P-00,U.S. House,8,REP,Teddy Daniels,37,2,2,0,41
Lackawanna,Thornhurst Twp. W-00 P-00,U.S. House,8,REP,Jim Bognet,24,1,1,1,27
Lackawanna,Thornhurst Twp. W-00 P-00,U.S. House,8,REP,Mike Cammisa,2,0,1,0,3
Lackawanna,Thornhurst Twp. W-00 P-00,U.S. House,8,REP,Mike Marsicano,13,4,1,0,18
Lackawanna,Thornhurst Twp. W-00 P-00,U.S. House,8,REP,Earl Granville,24,8,0,1,33
Lackawanna,Thornhurst Twp. W-00 P-00,U.S. House,8,REP,Write-in,1,0,0,0,1
Lackawanna,Thornhurst Twp. W-00 P-00,General Assembly,118,REP,Andrew Holter,78,12,3,1,94
Lackawanna,Thornhurst Twp. W-00 P-00,General Assembly,118,REP,Write-in,3,0,0,0,3
Lackawanna,Madison Township W-00 P-00,Registered Voters,,,,,,,,1574
Lackawanna,Madison Township W-00 P-00,Registered Voters,,DEM,,,,,,715
Lackawanna,Madison Township W-00 P-00,Registered Voters,,REP,,,,,,859
Lackawanna,Madison Township W-00 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Madison Township W-00 P-00,Ballots Cast,,,,354,258,62,8,682
Lackawanna,Madison Township W-00 P-00,Ballots Cast,,DEM,,109,170,39,4,322
Lackawanna,Madison Township W-00 P-00,Ballots Cast,,REP,,245,88,23,4,360
Lackawanna,Madison Township W-00 P-00,President,,DEM,Bernie Sanders,15,15,4,3,37
Lackawanna,Madison Township W-00 P-00,President,,DEM,Joseph R. Biden,73,145,30,1,249
Lackawanna,Madison Township W-00 P-00,President,,DEM,Tulsi Gabbard,8,5,2,0,15
Lackawanna,Madison Township W-00 P-00,President,,DEM,Write-in,8,2,2,0,12
Lackawanna,Madison Township W-00 P-00,Attorney General,,DEM,Josh Shapiro,79,149,29,2,259
Lackawanna,Madison Township W-00 P-00,Attorney General,,DEM,Write-in,5,0,1,0,6
Lackawanna,Madison Township W-00 P-00,Auditor General,,DEM,H. Scott Conklin,11,12,3,0,26
Lackawanna,Madison Township W-00 P-00,Auditor General,,DEM,Michael Lamb,11,17,5,1,34
Lackawanna,Madison Township W-00 P-00,Auditor General,,DEM,Tracie Fountain,3,11,2,0,16
Lackawanna,Madison Township W-00 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,24,49,8,0,81
Lackawanna,Madison Township W-00 P-00,Auditor General,,DEM,Nina Ahmad,20,19,7,0,46
Lackawanna,Madison Township W-00 P-00,Auditor General,,DEM,Christina M. Hartman,15,30,6,3,54
Lackawanna,Madison Township W-00 P-00,Auditor General,,DEM,Write-in,4,0,1,0,5
Lackawanna,Madison Township W-00 P-00,State Treasurer,,DEM,Joe Torsella,74,144,28,3,249
Lackawanna,Madison Township W-00 P-00,State Treasurer,,DEM,Write-in,5,0,1,0,6
Lackawanna,Madison Township W-00 P-00,U.S. House,8,DEM,Matt Cartwright,82,160,34,3,279
Lackawanna,Madison Township W-00 P-00,U.S. House,8,DEM,Write-in,8,1,1,0,10
Lackawanna,Madison Township W-00 P-00,General Assembly,118,DEM,Mike Carroll,75,134,28,4,241
Lackawanna,Madison Township W-00 P-00,General Assembly,118,DEM,Write-in,5,1,1,0,7
Lackawanna,Madison Township W-00 P-00,President,,REP,Donald J. Trump,235,60,17,4,316
Lackawanna,Madison Township W-00 P-00,President,,REP,Roque Rocky De La Fuente,4,4,3,0,11
Lackawanna,Madison Township W-00 P-00,President,,REP,Bill Weld,2,16,2,0,20
Lackawanna,Madison Township W-00 P-00,President,,REP,Write-in,1,2,0,0,3
Lackawanna,Madison Township W-00 P-00,Attorney General,,REP,Heather Heidelbaugh,203,68,18,2,291
Lackawanna,Madison Township W-00 P-00,Attorney General,,REP,Write-in,1,4,0,0,5
Lackawanna,Madison Township W-00 P-00,Auditor General,,REP,Timothy DeFoor,199,69,18,2,288
Lackawanna,Madison Township W-00 P-00,Auditor General,,REP,Write-in,3,1,0,0,4
Lackawanna,Madison Township W-00 P-00,State Treasurer,,REP,Stacy L. Garrity,201,67,18,4,290
Lackawanna,Madison Township W-00 P-00,State Treasurer,,REP,Write-in,1,1,0,0,2
Lackawanna,Madison Township W-00 P-00,U.S. House,8,REP,Harry Haas,4,3,2,0,9
Lackawanna,Madison Township W-00 P-00,U.S. House,8,REP,Teddy Daniels,89,9,3,0,101
Lackawanna,Madison Township W-00 P-00,U.S. House,8,REP,Jim Bognet,48,18,1,0,67
Lackawanna,Madison Township W-00 P-00,U.S. House,8,REP,Mike Cammisa,0,1,0,0,1
Lackawanna,Madison Township W-00 P-00,U.S. House,8,REP,Mike Marsicano,28,5,1,3,37
Lackawanna,Madison Township W-00 P-00,U.S. House,8,REP,Earl Granville,70,48,13,0,131
Lackawanna,Madison Township W-00 P-00,U.S. House,8,REP,Write-in,1,1,0,1,3
Lackawanna,Madison Township W-00 P-00,General Assembly,118,REP,Andrew Holter,202,64,18,2,286
Lackawanna,Madison Township W-00 P-00,General Assembly,118,REP,Write-in,0,1,0,0,1
Lackawanna,Mayfield W-01 P-00,Registered Voters,,,,,,,,341
Lackawanna,Mayfield W-01 P-00,Registered Voters,,DEM,,,,,,220
Lackawanna,Mayfield W-01 P-00,Registered Voters,,REP,,,,,,121
Lackawanna,Mayfield W-01 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Mayfield W-01 P-00,Ballots Cast,,,,59,60,15,1,135
Lackawanna,Mayfield W-01 P-00,Ballots Cast,,DEM,,31,46,11,0,88
Lackawanna,Mayfield W-01 P-00,Ballots Cast,,REP,,28,14,4,1,47
Lackawanna,Mayfield W-01 P-00,President,,DEM,Bernie Sanders,3,6,0,0,9
Lackawanna,Mayfield W-01 P-00,President,,DEM,Joseph R. Biden,16,40,7,0,63
Lackawanna,Mayfield W-01 P-00,President,,DEM,Tulsi Gabbard,4,0,1,0,5
Lackawanna,Mayfield W-01 P-00,President,,DEM,Write-in,4,0,1,0,5
Lackawanna,Mayfield W-01 P-00,Attorney General,,DEM,Josh Shapiro,20,43,11,0,74
Lackawanna,Mayfield W-01 P-00,Attorney General,,DEM,Write-in,2,0,0,0,2
Lackawanna,Mayfield W-01 P-00,Auditor General,,DEM,H. Scott Conklin,3,2,1,0,6
Lackawanna,Mayfield W-01 P-00,Auditor General,,DEM,Michael Lamb,4,6,1,0,11
Lackawanna,Mayfield W-01 P-00,Auditor General,,DEM,Tracie Fountain,2,3,0,0,5
Lackawanna,Mayfield W-01 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,4,14,5,0,23
Lackawanna,Mayfield W-01 P-00,Auditor General,,DEM,Nina Ahmad,4,5,1,0,10
Lackawanna,Mayfield W-01 P-00,Auditor General,,DEM,Christina M. Hartman,6,12,3,0,21
Lackawanna,Mayfield W-01 P-00,Auditor General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Mayfield W-01 P-00,State Treasurer,,DEM,Joe Torsella,23,44,11,0,78
Lackawanna,Mayfield W-01 P-00,State Treasurer,,DEM,Write-in,1,0,0,0,1
Lackawanna,Mayfield W-01 P-00,U.S. House,8,DEM,Matt Cartwright,23,44,9,0,76
Lackawanna,Mayfield W-01 P-00,U.S. House,8,DEM,Write-in,3,0,0,0,3
Lackawanna,Mayfield W-01 P-00,General Assembly,114,DEM,Bridget Malloy Kosierowski,26,45,11,0,82
Lackawanna,Mayfield W-01 P-00,General Assembly,114,DEM,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-01 P-00,President,,REP,Donald J. Trump,27,10,3,1,41
Lackawanna,Mayfield W-01 P-00,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Lackawanna,Mayfield W-01 P-00,President,,REP,Bill Weld,0,1,1,0,2
Lackawanna,Mayfield W-01 P-00,President,,REP,Write-in,1,2,0,0,3
Lackawanna,Mayfield W-01 P-00,Attorney General,,REP,Heather Heidelbaugh,17,11,4,1,33
Lackawanna,Mayfield W-01 P-00,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-01 P-00,Auditor General,,REP,Timothy DeFoor,18,11,4,1,34
Lackawanna,Mayfield W-01 P-00,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-01 P-00,State Treasurer,,REP,Stacy L. Garrity,18,11,4,1,34
Lackawanna,Mayfield W-01 P-00,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-01 P-00,U.S. House,8,REP,Harry Haas,1,0,1,0,2
Lackawanna,Mayfield W-01 P-00,U.S. House,8,REP,Teddy Daniels,2,2,0,0,4
Lackawanna,Mayfield W-01 P-00,U.S. House,8,REP,Jim Bognet,2,3,1,0,6
Lackawanna,Mayfield W-01 P-00,U.S. House,8,REP,Mike Cammisa,0,1,0,0,1
Lackawanna,Mayfield W-01 P-00,U.S. House,8,REP,Mike Marsicano,0,1,0,0,1
Lackawanna,Mayfield W-01 P-00,U.S. House,8,REP,Earl Granville,21,6,2,1,30
Lackawanna,Mayfield W-01 P-00,U.S. House,8,REP,Write-in,0,1,0,0,1
Lackawanna,Mayfield W-01 P-00,General Assembly,114,REP,James May,19,11,4,1,35
Lackawanna,Mayfield W-01 P-00,General Assembly,114,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-02 P-00,Registered Voters,,,,,,,,485
Lackawanna,Mayfield W-02 P-00,Registered Voters,,DEM,,,,,,324
Lackawanna,Mayfield W-02 P-00,Registered Voters,,REP,,,,,,161
Lackawanna,Mayfield W-02 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Mayfield W-02 P-00,Ballots Cast,,,,110,82,13,3,208
Lackawanna,Mayfield W-02 P-00,Ballots Cast,,DEM,,60,64,13,2,139
Lackawanna,Mayfield W-02 P-00,Ballots Cast,,REP,,50,18,0,1,69
Lackawanna,Mayfield W-02 P-00,President,,DEM,Bernie Sanders,9,8,0,1,18
Lackawanna,Mayfield W-02 P-00,President,,DEM,Joseph R. Biden,34,51,12,1,98
Lackawanna,Mayfield W-02 P-00,President,,DEM,Tulsi Gabbard,4,1,1,0,6
Lackawanna,Mayfield W-02 P-00,President,,DEM,Write-in,7,2,0,0,9
Lackawanna,Mayfield W-02 P-00,Attorney General,,DEM,Josh Shapiro,40,49,12,1,102
Lackawanna,Mayfield W-02 P-00,Attorney General,,DEM,Write-in,3,0,0,0,3
Lackawanna,Mayfield W-02 P-00,Auditor General,,DEM,H. Scott Conklin,6,1,1,1,9
Lackawanna,Mayfield W-02 P-00,Auditor General,,DEM,Michael Lamb,11,4,0,0,15
Lackawanna,Mayfield W-02 P-00,Auditor General,,DEM,Tracie Fountain,2,5,1,0,8
Lackawanna,Mayfield W-02 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,10,16,7,0,33
Lackawanna,Mayfield W-02 P-00,Auditor General,,DEM,Nina Ahmad,7,16,1,0,24
Lackawanna,Mayfield W-02 P-00,Auditor General,,DEM,Christina M. Hartman,11,14,1,1,27
Lackawanna,Mayfield W-02 P-00,Auditor General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Mayfield W-02 P-00,State Treasurer,,DEM,Joe Torsella,40,48,10,2,100
Lackawanna,Mayfield W-02 P-00,State Treasurer,,DEM,Write-in,2,0,0,0,2
Lackawanna,Mayfield W-02 P-00,U.S. House,8,DEM,Matt Cartwright,42,54,11,2,109
Lackawanna,Mayfield W-02 P-00,U.S. House,8,DEM,Write-in,7,0,0,0,7
Lackawanna,Mayfield W-02 P-00,General Assembly,114,DEM,Bridget Malloy Kosierowski,47,56,12,2,117
Lackawanna,Mayfield W-02 P-00,General Assembly,114,DEM,Write-in,3,0,0,0,3
Lackawanna,Mayfield W-02 P-00,President,,REP,Donald J. Trump,47,13,0,1,61
Lackawanna,Mayfield W-02 P-00,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Lackawanna,Mayfield W-02 P-00,President,,REP,Bill Weld,1,4,0,0,5
Lackawanna,Mayfield W-02 P-00,President,,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-02 P-00,Attorney General,,REP,Heather Heidelbaugh,32,12,0,1,45
Lackawanna,Mayfield W-02 P-00,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-02 P-00,Auditor General,,REP,Timothy DeFoor,31,12,0,1,44
Lackawanna,Mayfield W-02 P-00,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-02 P-00,State Treasurer,,REP,Stacy L. Garrity,28,12,0,1,41
Lackawanna,Mayfield W-02 P-00,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-02 P-00,U.S. House,8,REP,Harry Haas,0,1,0,0,1
Lackawanna,Mayfield W-02 P-00,U.S. House,8,REP,Teddy Daniels,4,2,0,0,6
Lackawanna,Mayfield W-02 P-00,U.S. House,8,REP,Jim Bognet,6,2,0,0,8
Lackawanna,Mayfield W-02 P-00,U.S. House,8,REP,Mike Cammisa,0,1,0,0,1
Lackawanna,Mayfield W-02 P-00,U.S. House,8,REP,Mike Marsicano,4,0,0,0,4
Lackawanna,Mayfield W-02 P-00,U.S. House,8,REP,Earl Granville,36,12,0,1,49
Lackawanna,Mayfield W-02 P-00,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-02 P-00,General Assembly,114,REP,James May,37,12,0,1,50
Lackawanna,Mayfield W-02 P-00,General Assembly,114,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,Registered Voters,,,,,,,,298
Lackawanna,Mayfield W-03 P-00,Registered Voters,,DEM,,,,,,193
Lackawanna,Mayfield W-03 P-00,Registered Voters,,REP,,,,,,105
Lackawanna,Mayfield W-03 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Mayfield W-03 P-00,Ballots Cast,,,,72,64,9,2,147
Lackawanna,Mayfield W-03 P-00,Ballots Cast,,DEM,,26,54,9,1,90
Lackawanna,Mayfield W-03 P-00,Ballots Cast,,REP,,46,10,0,1,57
Lackawanna,Mayfield W-03 P-00,President,,DEM,Bernie Sanders,5,3,0,0,8
Lackawanna,Mayfield W-03 P-00,President,,DEM,Joseph R. Biden,15,48,8,1,72
Lackawanna,Mayfield W-03 P-00,President,,DEM,Tulsi Gabbard,3,0,0,0,3
Lackawanna,Mayfield W-03 P-00,President,,DEM,Write-in,2,2,0,0,4
Lackawanna,Mayfield W-03 P-00,Attorney General,,DEM,Josh Shapiro,19,49,8,1,77
Lackawanna,Mayfield W-03 P-00,Attorney General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,Auditor General,,DEM,H. Scott Conklin,2,3,1,0,6
Lackawanna,Mayfield W-03 P-00,Auditor General,,DEM,Michael Lamb,5,7,2,0,14
Lackawanna,Mayfield W-03 P-00,Auditor General,,DEM,Tracie Fountain,2,1,0,0,3
Lackawanna,Mayfield W-03 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,4,9,0,1,14
Lackawanna,Mayfield W-03 P-00,Auditor General,,DEM,Nina Ahmad,4,8,2,0,14
Lackawanna,Mayfield W-03 P-00,Auditor General,,DEM,Christina M. Hartman,3,18,3,0,24
Lackawanna,Mayfield W-03 P-00,Auditor General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,State Treasurer,,DEM,Joe Torsella,21,48,8,1,78
Lackawanna,Mayfield W-03 P-00,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,U.S. House,8,DEM,Matt Cartwright,19,51,9,1,80
Lackawanna,Mayfield W-03 P-00,U.S. House,8,DEM,Write-in,4,1,0,0,5
Lackawanna,Mayfield W-03 P-00,General Assembly,114,DEM,Bridget Malloy Kosierowski,20,53,8,1,82
Lackawanna,Mayfield W-03 P-00,General Assembly,114,DEM,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,President,,REP,Donald J. Trump,46,8,0,0,54
Lackawanna,Mayfield W-03 P-00,President,,REP,Roque Rocky De La Fuente,0,0,0,1,1
Lackawanna,Mayfield W-03 P-00,President,,REP,Bill Weld,0,1,0,0,1
Lackawanna,Mayfield W-03 P-00,President,,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,Attorney General,,REP,Heather Heidelbaugh,34,8,0,1,43
Lackawanna,Mayfield W-03 P-00,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,Auditor General,,REP,Timothy DeFoor,33,8,0,1,42
Lackawanna,Mayfield W-03 P-00,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,State Treasurer,,REP,Stacy L. Garrity,32,8,0,0,40
Lackawanna,Mayfield W-03 P-00,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,U.S. House,8,REP,Harry Haas,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,U.S. House,8,REP,Teddy Daniels,11,1,0,0,12
Lackawanna,Mayfield W-03 P-00,U.S. House,8,REP,Jim Bognet,6,0,0,0,6
Lackawanna,Mayfield W-03 P-00,U.S. House,8,REP,Mike Cammisa,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,U.S. House,8,REP,Mike Marsicano,1,0,0,0,1
Lackawanna,Mayfield W-03 P-00,U.S. House,8,REP,Earl Granville,27,8,0,1,36
Lackawanna,Mayfield W-03 P-00,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Mayfield W-03 P-00,General Assembly,114,REP,James May,34,6,0,0,40
Lackawanna,Mayfield W-03 P-00,General Assembly,114,REP,Write-in,0,0,0,0,0
Lackawanna,Moosic W-01 P-00,Registered Voters,,,,,,,,962
Lackawanna,Moosic W-01 P-00,Registered Voters,,DEM,,,,,,680
Lackawanna,Moosic W-01 P-00,Registered Voters,,REP,,,,,,282
Lackawanna,Moosic W-01 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Moosic W-01 P-00,Ballots Cast,,,,196,162,40,5,403
Lackawanna,Moosic W-01 P-00,Ballots Cast,,DEM,,108,138,28,3,277
Lackawanna,Moosic W-01 P-00,Ballots Cast,,REP,,88,24,12,2,126
Lackawanna,Moosic W-01 P-00,President,,DEM,Bernie Sanders,23,15,1,0,39
Lackawanna,Moosic W-01 P-00,President,,DEM,Joseph R. Biden,62,119,24,3,208
Lackawanna,Moosic W-01 P-00,President,,DEM,Tulsi Gabbard,8,3,0,0,11
Lackawanna,Moosic W-01 P-00,President,,DEM,Write-in,6,0,1,0,7
Lackawanna,Moosic W-01 P-00,Attorney General,,DEM,Josh Shapiro,81,115,21,3,220
Lackawanna,Moosic W-01 P-00,Attorney General,,DEM,Write-in,2,1,1,0,4
Lackawanna,Moosic W-01 P-00,Auditor General,,DEM,H. Scott Conklin,8,4,1,0,13
Lackawanna,Moosic W-01 P-00,Auditor General,,DEM,Michael Lamb,20,16,0,2,38
Lackawanna,Moosic W-01 P-00,Auditor General,,DEM,Tracie Fountain,4,15,3,1,23
Lackawanna,Moosic W-01 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,17,42,10,0,69
Lackawanna,Moosic W-01 P-00,Auditor General,,DEM,Nina Ahmad,19,24,2,0,45
Lackawanna,Moosic W-01 P-00,Auditor General,,DEM,Christina M. Hartman,17,15,7,0,39
Lackawanna,Moosic W-01 P-00,Auditor General,,DEM,Write-in,2,0,0,0,2
Lackawanna,Moosic W-01 P-00,State Treasurer,,DEM,Joe Torsella,77,110,22,3,212
Lackawanna,Moosic W-01 P-00,State Treasurer,,DEM,Write-in,1,1,0,0,2
Lackawanna,Moosic W-01 P-00,U.S. House,8,DEM,Matt Cartwright,92,133,26,3,254
Lackawanna,Moosic W-01 P-00,U.S. House,8,DEM,Write-in,7,0,1,0,8
Lackawanna,Moosic W-01 P-00,General Assembly,114,DEM,Bridget Malloy Kosierowski,93,122,22,3,240
Lackawanna,Moosic W-01 P-00,General Assembly,114,DEM,Write-in,3,1,0,0,4
Lackawanna,Moosic W-01 P-00,President,,REP,Donald J. Trump,82,22,11,2,117
Lackawanna,Moosic W-01 P-00,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Lackawanna,Moosic W-01 P-00,President,,REP,Bill Weld,2,2,0,0,4
Lackawanna,Moosic W-01 P-00,President,,REP,Write-in,2,0,1,0,3
Lackawanna,Moosic W-01 P-00,Attorney General,,REP,Heather Heidelbaugh,72,18,12,0,102
Lackawanna,Moosic W-01 P-00,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Moosic W-01 P-00,Auditor General,,REP,Timothy DeFoor,70,18,12,0,100
Lackawanna,Moosic W-01 P-00,Auditor General,,REP,Write-in,1,0,0,0,1
Lackawanna,Moosic W-01 P-00,State Treasurer,,REP,Stacy L. Garrity,73,18,12,0,103
Lackawanna,Moosic W-01 P-00,State Treasurer,,REP,Write-in,1,0,0,0,1
Lackawanna,Moosic W-01 P-00,U.S. House,8,REP,Harry Haas,4,1,0,0,5
Lackawanna,Moosic W-01 P-00,U.S. House,8,REP,Teddy Daniels,28,4,0,0,32
Lackawanna,Moosic W-01 P-00,U.S. House,8,REP,Jim Bognet,20,3,9,1,33
Lackawanna,Moosic W-01 P-00,U.S. House,8,REP,Mike Cammisa,1,0,0,0,1
Lackawanna,Moosic W-01 P-00,U.S. House,8,REP,Mike Marsicano,14,2,0,1,17
Lackawanna,Moosic W-01 P-00,U.S. House,8,REP,Earl Granville,19,12,3,0,34
Lackawanna,Moosic W-01 P-00,U.S. House,8,REP,Write-in,0,0,0,0,0
Lackawanna,Moosic W-01 P-00,General Assembly,114,REP,James May,78,21,11,1,111
Lackawanna,Moosic W-01 P-00,General Assembly,114,REP,Write-in,0,0,0,0,0
Lackawanna,Moosic W-02 P-00,Registered Voters,,,,,,,,1293
Lackawanna,Moosic W-02 P-00,Registered Voters,,DEM,,,,,,804
Lackawanna,Moosic W-02 P-00,Registered Voters,,REP,,,,,,489
Lackawanna,Moosic W-02 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Moosic W-02 P-00,Ballots Cast,,,,210,237,70,11,528
Lackawanna,Moosic W-02 P-00,Ballots Cast,,DEM,,108,182,56,8,354
Lackawanna,Moosic W-02 P-00,Ballots Cast,,REP,,102,55,14,3,174
Lackawanna,Moosic W-02 P-00,President,,DEM,Bernie Sanders,21,18,10,1,50
Lackawanna,Moosic W-02 P-00,President,,DEM,Joseph R. Biden,68,147,44,7,266
Lackawanna,Moosic W-02 P-00,President,,DEM,Tulsi Gabbard,6,6,0,0,12
Lackawanna,Moosic W-02 P-00,President,,DEM,Write-in,6,6,0,0,12
Lackawanna,Moosic W-02 P-00,Attorney General,,DEM,Josh Shapiro,79,160,48,5,292
Lackawanna,Moosic W-02 P-00,Attorney General,,DEM,Write-in,3,0,0,0,3
Lackawanna,Moosic W-02 P-00,Auditor General,,DEM,H. Scott Conklin,7,12,1,0,20
Lackawanna,Moosic W-02 P-00,Auditor General,,DEM,Michael Lamb,24,23,9,2,58
Lackawanna,Moosic W-02 P-00,Auditor General,,DEM,Tracie Fountain,6,19,4,1,30
Lackawanna,Moosic W-02 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,17,31,15,1,64
Lackawanna,Moosic W-02 P-00,Auditor General,,DEM,Nina Ahmad,22,30,9,2,63
Lackawanna,Moosic W-02 P-00,Auditor General,,DEM,Christina M. Hartman,9,32,10,0,51
Lackawanna,Moosic W-02 P-00,Auditor General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Moosic W-02 P-00,State Treasurer,,DEM,Joe Torsella,77,146,45,3,271
Lackawanna,Moosic W-02 P-00,State Treasurer,,DEM,Write-in,1,0,0,0,1
Lackawanna,Moosic W-02 P-00,U.S. House,8,DEM,Matt Cartwright,90,164,49,5,308
Lackawanna,Moosic W-02 P-00,U.S. House,8,DEM,Write-in,2,0,1,0,3
Lackawanna,Moosic W-02 P-00,General Assembly,114,DEM,Bridget Malloy Kosierowski,84,169,48,7,308
Lackawanna,Moosic W-02 P-00,General Assembly,114,DEM,Write-in,3,0,0,0,3
Lackawanna,Moosic W-02 P-00,President,,REP,Donald J. Trump,98,45,12,3,158
Lackawanna,Moosic W-02 P-00,President,,REP,Roque Rocky De La Fuente,1,1,1,0,3
Lackawanna,Moosic W-02 P-00,President,,REP,Bill Weld,1,4,0,0,5
Lackawanna,Moosic W-02 P-00,President,,REP,Write-in,2,1,1,0,4
Lackawanna,Moosic W-02 P-00,Attorney General,,REP,Heather Heidelbaugh,78,48,13,3,142
Lackawanna,Moosic W-02 P-00,Attorney General,,REP,Write-in,1,2,0,0,3
Lackawanna,Moosic W-02 P-00,Auditor General,,REP,Timothy DeFoor,76,48,11,2,137
Lackawanna,Moosic W-02 P-00,Auditor General,,REP,Write-in,2,2,0,0,4
Lackawanna,Moosic W-02 P-00,State Treasurer,,REP,Stacy L. Garrity,80,48,11,2,141
Lackawanna,Moosic W-02 P-00,State Treasurer,,REP,Write-in,1,1,0,0,2
Lackawanna,Moosic W-02 P-00,U.S. House,8,REP,Harry Haas,2,1,0,0,3
Lackawanna,Moosic W-02 P-00,U.S. House,8,REP,Teddy Daniels,22,1,0,0,23
Lackawanna,Moosic W-02 P-00,U.S. House,8,REP,Jim Bognet,25,16,5,1,47
Lackawanna,Moosic W-02 P-00,U.S. House,8,REP,Mike Cammisa,0,1,0,0,1
Lackawanna,Moosic W-02 P-00,U.S. House,8,REP,Mike Marsicano,18,1,2,0,21
Lackawanna,Moosic W-02 P-00,U.S. House,8,REP,Earl Granville,28,27,6,1,62
Lackawanna,Moosic W-02 P-00,U.S. House,8,REP,Write-in,1,1,0,0,2
Lackawanna,Moosic W-02 P-00,General Assembly,114,REP,James May,80,45,11,3,139
Lackawanna,Moosic W-02 P-00,General Assembly,114,REP,Write-in,1,4,0,0,5
Lackawanna,Moosic W-03 P-00,Registered Voters,,,,,,,,736
