county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Schuylkill,North Union Twp,U.S. House,9,REP,Dan Meuser,138,36,13,2,189
Schuylkill,North Union Twp,U.S. House,9,REP,Write-in,2,0,0,0,2
Schuylkill,North Union Twp,State Senate,29,REP,Dave Argall,139,38,13,2,192
Schuylkill,North Union Twp,State Senate,29,REP,Write-in,2,0,0,0,2
Schuylkill,North Union Twp,General Assembly,124,REP,Jerry Knowles,138,37,11,2,188
Schuylkill,North Union Twp,General Assembly,124,REP,Write-in,1,1,0,0,2
Schuylkill,Port Clinton,Registered Voters,,,,,,,,166
Schuylkill,Port Clinton,Registered Voters,,DEM,,,,,,53
Schuylkill,Port Clinton,Registered Voters,,REP,,,,,,89
Schuylkill,Port Clinton,Registered Voters,,NPA,,,,,,24
Schuylkill,Port Clinton,Ballots Cast,,,,46,18,1,0,65
Schuylkill,Port Clinton,Ballots Cast,,DEM,,16,7,1,0,24
Schuylkill,Port Clinton,Ballots Cast,,REP,,30,11,0,0,41
Schuylkill,Port Clinton,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Port Clinton,President,,DEM,Bernie Sanders,8,1,0,0,9
Schuylkill,Port Clinton,President,,DEM,Joseph R. Biden,8,6,1,0,15
Schuylkill,Port Clinton,President,,DEM,Tulsi Gabbard,0,0,0,0,0
Schuylkill,Port Clinton,President,,DEM,Write-in,0,0,0,0,0
Schuylkill,Port Clinton,Attorney General,,DEM,Josh Shapiro,15,6,1,0,22
Schuylkill,Port Clinton,Attorney General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Port Clinton,Auditor General,,DEM,H. Scott Conklin,0,2,0,0,2
Schuylkill,Port Clinton,Auditor General,,DEM,Michael Lamb,1,1,0,0,2
Schuylkill,Port Clinton,Auditor General,,DEM,Tracie Fountain,4,0,0,0,4
Schuylkill,Port Clinton,Auditor General,,DEM,Rose Rosie Marie Davis,2,0,1,0,3
Schuylkill,Port Clinton,Auditor General,,DEM,Nina Ahmad,3,1,0,0,4
Schuylkill,Port Clinton,Auditor General,,DEM,Christina M. Hartman,5,1,0,0,6
Schuylkill,Port Clinton,Auditor General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Port Clinton,State Treasurer,,DEM,Joe Torsella,14,5,1,0,20
Schuylkill,Port Clinton,State Treasurer,,DEM,Write-in,0,0,0,0,0
Schuylkill,Port Clinton,U.S. House,9,DEM,Laura Quick,3,1,0,0,4
Schuylkill,Port Clinton,U.S. House,9,DEM,Gary Wegman,12,5,1,0,18
Schuylkill,Port Clinton,U.S. House,9,DEM,Write-in,0,0,0,0,0
Schuylkill,Port Clinton,State Senate,29,DEM,Write-in,2,0,0,0,2
Schuylkill,Port Clinton,General Assembly,124,DEM,Taylor Picone,15,5,1,0,21
Schuylkill,Port Clinton,General Assembly,124,DEM,Write-in,0,0,0,0,0
Schuylkill,Port Clinton,President,,REP,Donald J. Trump,29,9,0,0,38
Schuylkill,Port Clinton,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Schuylkill,Port Clinton,President,,REP,Bill Weld,0,0,0,0,0
Schuylkill,Port Clinton,President,,REP,Write-in,1,0,0,0,1
Schuylkill,Port Clinton,Attorney General,,REP,Heather Heidelbaugh,28,9,0,0,37
Schuylkill,Port Clinton,Attorney General,,REP,Write-in,0,0,0,0,0
Schuylkill,Port Clinton,Auditor General,,REP,Timothy Defoor,26,8,0,0,34
Schuylkill,Port Clinton,Auditor General,,REP,Write-in,0,0,0,0,0
Schuylkill,Port Clinton,State Treasurer,,REP,Stacy L. Garrity,29,10,0,0,39
Schuylkill,Port Clinton,State Treasurer,,REP,Write-in,0,0,0,0,0
Schuylkill,Port Clinton,U.S. House,9,REP,Dan Meuser,27,9,0,0,36
Schuylkill,Port Clinton,U.S. House,9,REP,Write-in,0,0,0,0,0
Schuylkill,Port Clinton,State Senate,29,REP,Dave Argall,29,9,0,0,38
Schuylkill,Port Clinton,State Senate,29,REP,Write-in,0,0,0,0,0
Schuylkill,Port Clinton,General Assembly,124,REP,Jerry Knowles,28,10,0,0,38
Schuylkill,Port Clinton,General Assembly,124,REP,Write-in,0,0,0,0,0
Schuylkill,Ringtown,Registered Voters,,,,,,,,485
Schuylkill,Ringtown,Registered Voters,,DEM,,,,,,126
Schuylkill,Ringtown,Registered Voters,,REP,,,,,,290
Schuylkill,Ringtown,Registered Voters,,NPA,,,,,,69
Schuylkill,Ringtown,Ballots Cast,,,,132,51,11,1,195
Schuylkill,Ringtown,Ballots Cast,,DEM,,29,21,6,1,57
Schuylkill,Ringtown,Ballots Cast,,REP,,103,30,5,0,138
Schuylkill,Ringtown,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Ringtown,President,,DEM,Bernie Sanders,2,2,1,1,6
Schuylkill,Ringtown,President,,DEM,Joseph R. Biden,15,19,5,0,39
Schuylkill,Ringtown,President,,DEM,Tulsi Gabbard,3,0,0,0,3
Schuylkill,Ringtown,President,,DEM,Write-in,4,0,0,0,4
Schuylkill,Ringtown,Attorney General,,DEM,Josh Shapiro,20,19,6,1,46
Schuylkill,Ringtown,Attorney General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Ringtown,Auditor General,,DEM,H. Scott Conklin,3,3,2,0,8
Schuylkill,Ringtown,Auditor General,,DEM,Michael Lamb,3,5,0,0,8
Schuylkill,Ringtown,Auditor General,,DEM,Tracie Fountain,5,3,2,0,10
Schuylkill,Ringtown,Auditor General,,DEM,Rose Rosie Marie Davis,3,2,0,0,5
Schuylkill,Ringtown,Auditor General,,DEM,Nina Ahmad,4,1,2,1,8
Schuylkill,Ringtown,Auditor General,,DEM,Christina M. Hartman,5,5,0,0,10
Schuylkill,Ringtown,Auditor General,,DEM,Write-in,1,0,0,0,1
Schuylkill,Ringtown,State Treasurer,,DEM,Joe Torsella,20,20,5,1,46
Schuylkill,Ringtown,State Treasurer,,DEM,Write-in,0,0,0,0,0
Schuylkill,Ringtown,U.S. House,9,DEM,Laura Quick,12,5,3,1,21
Schuylkill,Ringtown,U.S. House,9,DEM,Gary Wegman,15,15,3,0,33
Schuylkill,Ringtown,U.S. House,9,DEM,Write-in,2,0,0,0,2
Schuylkill,Ringtown,State Senate,29,DEM,Write-in,2,1,0,0,3
Schuylkill,Ringtown,General Assembly,124,DEM,Taylor Picone,21,19,6,1,47
Schuylkill,Ringtown,General Assembly,124,DEM,Write-in,3,0,0,0,3
Schuylkill,Ringtown,President,,REP,Donald J. Trump,93,23,5,0,121
Schuylkill,Ringtown,President,,REP,Roque Rocky De La Fuente,4,0,0,0,4
Schuylkill,Ringtown,President,,REP,Bill Weld,4,5,0,0,9
Schuylkill,Ringtown,President,,REP,Write-in,1,0,0,0,1
Schuylkill,Ringtown,Attorney General,,REP,Heather Heidelbaugh,89,23,5,0,117
Schuylkill,Ringtown,Attorney General,,REP,Write-in,1,0,0,0,1
Schuylkill,Ringtown,Auditor General,,REP,Timothy Defoor,88,23,5,0,116
Schuylkill,Ringtown,Auditor General,,REP,Write-in,1,0,0,0,1
Schuylkill,Ringtown,State Treasurer,,REP,Stacy L. Garrity,90,21,5,0,116
Schuylkill,Ringtown,State Treasurer,,REP,Write-in,1,0,0,0,1
Schuylkill,Ringtown,U.S. House,9,REP,Dan Meuser,95,24,5,0,124
Schuylkill,Ringtown,U.S. House,9,REP,Write-in,1,0,0,0,1
Schuylkill,Ringtown,State Senate,29,REP,Dave Argall,94,22,5,0,121
Schuylkill,Ringtown,State Senate,29,REP,Write-in,1,0,0,0,1
Schuylkill,Ringtown,General Assembly,124,REP,Jerry Knowles,93,23,5,0,121
Schuylkill,Ringtown,General Assembly,124,REP,Write-in,1,0,0,0,1
Schuylkill,Rush Twp East,Registered Voters,,,,,,,,1093
Schuylkill,Rush Twp East,Registered Voters,,DEM,,,,,,305
Schuylkill,Rush Twp East,Registered Voters,,REP,,,,,,683
Schuylkill,Rush Twp East,Registered Voters,,NPA,,,,,,105
Schuylkill,Rush Twp East,Ballots Cast,,,,212,162,40,7,421
Schuylkill,Rush Twp East,Ballots Cast,,DEM,,33,82,18,2,135
Schuylkill,Rush Twp East,Ballots Cast,,REP,,179,80,22,5,286
Schuylkill,Rush Twp East,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Rush Twp East,President,,DEM,Bernie Sanders,10,5,4,1,20
Schuylkill,Rush Twp East,President,,DEM,Joseph R. Biden,15,75,14,1,105
Schuylkill,Rush Twp East,President,,DEM,Tulsi Gabbard,2,2,0,0,4
Schuylkill,Rush Twp East,President,,DEM,Write-in,2,0,0,0,2
Schuylkill,Rush Twp East,Attorney General,,DEM,Josh Shapiro,26,77,17,1,121
Schuylkill,Rush Twp East,Attorney General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Rush Twp East,Auditor General,,DEM,H. Scott Conklin,4,6,1,0,11
Schuylkill,Rush Twp East,Auditor General,,DEM,Michael Lamb,4,10,3,0,17
Schuylkill,Rush Twp East,Auditor General,,DEM,Tracie Fountain,4,11,2,0,17
Schuylkill,Rush Twp East,Auditor General,,DEM,Rose Rosie Marie Davis,3,14,4,0,21
Schuylkill,Rush Twp East,Auditor General,,DEM,Nina Ahmad,6,9,3,1,19
Schuylkill,Rush Twp East,Auditor General,,DEM,Christina M. Hartman,5,24,4,0,33
Schuylkill,Rush Twp East,Auditor General,,DEM,Write-in,0,1,0,0,1
Schuylkill,Rush Twp East,State Treasurer,,DEM,Joe Torsella,25,74,17,1,117
Schuylkill,Rush Twp East,State Treasurer,,DEM,Write-in,0,0,0,0,0
Schuylkill,Rush Twp East,U.S. House,9,DEM,Laura Quick,20,42,6,1,69
Schuylkill,Rush Twp East,U.S. House,9,DEM,Gary Wegman,7,34,11,1,53
Schuylkill,Rush Twp East,U.S. House,9,DEM,Write-in,0,0,0,0,0
Schuylkill,Rush Twp East,State Senate,29,DEM,Write-in,4,5,2,0,11
Schuylkill,Rush Twp East,General Assembly,124,DEM,Taylor Picone,22,70,16,2,110
Schuylkill,Rush Twp East,General Assembly,124,DEM,Write-in,2,0,0,0,2
Schuylkill,Rush Twp East,President,,REP,Donald J. Trump,169,59,19,5,252
Schuylkill,Rush Twp East,President,,REP,Roque Rocky De La Fuente,2,2,1,0,5
Schuylkill,Rush Twp East,President,,REP,Bill Weld,3,6,1,0,10
Schuylkill,Rush Twp East,President,,REP,Write-in,2,3,0,0,5
Schuylkill,Rush Twp East,Attorney General,,REP,Heather Heidelbaugh,153,66,17,3,239
Schuylkill,Rush Twp East,Attorney General,,REP,Write-in,0,0,0,0,0
Schuylkill,Rush Twp East,Auditor General,,REP,Timothy Defoor,152,65,17,3,237
Schuylkill,Rush Twp East,Auditor General,,REP,Write-in,0,0,0,0,0
Schuylkill,Rush Twp East,State Treasurer,,REP,Stacy L. Garrity,155,65,17,3,240
Schuylkill,Rush Twp East,State Treasurer,,REP,Write-in,0,0,0,0,0
Schuylkill,Rush Twp East,U.S. House,9,REP,Dan Meuser,162,69,16,4,251
Schuylkill,Rush Twp East,U.S. House,9,REP,Write-in,0,0,0,0,0
Schuylkill,Rush Twp East,State Senate,29,REP,Dave Argall,159,68,19,4,250
Schuylkill,Rush Twp East,State Senate,29,REP,Write-in,3,2,0,0,5
Schuylkill,Rush Twp East,General Assembly,124,REP,Jerry Knowles,157,70,18,4,249
Schuylkill,Rush Twp East,General Assembly,124,REP,Write-in,4,3,0,0,7
Schuylkill,Rush Twp West,Registered Voters,,,,,,,,997
Schuylkill,Rush Twp West,Registered Voters,,DEM,,,,,,281
Schuylkill,Rush Twp West,Registered Voters,,REP,,,,,,611
Schuylkill,Rush Twp West,Registered Voters,,NPA,,,,,,105
Schuylkill,Rush Twp West,Ballots Cast,,,,239,138,25,4,406
Schuylkill,Rush Twp West,Ballots Cast,,DEM,,51,45,12,2,110
Schuylkill,Rush Twp West,Ballots Cast,,REP,,188,93,13,2,296
Schuylkill,Rush Twp West,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Rush Twp West,President,,DEM,Bernie Sanders,7,7,2,0,16
Schuylkill,Rush Twp West,President,,DEM,Joseph R. Biden,35,36,9,2,82
Schuylkill,Rush Twp West,President,,DEM,Tulsi Gabbard,3,1,1,0,5
Schuylkill,Rush Twp West,President,,DEM,Write-in,4,1,0,0,5
Schuylkill,Rush Twp West,Attorney General,,DEM,Josh Shapiro,48,43,11,2,104
Schuylkill,Rush Twp West,Attorney General,,DEM,Write-in,0,1,0,0,1
Schuylkill,Rush Twp West,Auditor General,,DEM,H. Scott Conklin,7,2,2,0,11
Schuylkill,Rush Twp West,Auditor General,,DEM,Michael Lamb,3,8,1,0,12
Schuylkill,Rush Twp West,Auditor General,,DEM,Tracie Fountain,4,14,1,0,19
Schuylkill,Rush Twp West,Auditor General,,DEM,Rose Rosie Marie Davis,6,6,2,0,14
Schuylkill,Rush Twp West,Auditor General,,DEM,Nina Ahmad,14,6,1,1,22
Schuylkill,Rush Twp West,Auditor General,,DEM,Christina M. Hartman,13,9,4,1,27
Schuylkill,Rush Twp West,Auditor General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Rush Twp West,State Treasurer,,DEM,Joe Torsella,44,41,11,2,98
Schuylkill,Rush Twp West,State Treasurer,,DEM,Write-in,0,1,0,0,1
Schuylkill,Rush Twp West,U.S. House,9,DEM,Laura Quick,21,11,2,0,34
Schuylkill,Rush Twp West,U.S. House,9,DEM,Gary Wegman,24,33,9,2,68
Schuylkill,Rush Twp West,U.S. House,9,DEM,Write-in,2,0,0,0,2
Schuylkill,Rush Twp West,State Senate,29,DEM,Write-in,6,6,1,0,13
Schuylkill,Rush Twp West,General Assembly,124,DEM,Taylor Picone,43,40,10,2,95
Schuylkill,Rush Twp West,General Assembly,124,DEM,Write-in,1,2,1,0,4
Schuylkill,Rush Twp West,President,,REP,Donald J. Trump,178,72,12,2,264
Schuylkill,Rush Twp West,President,,REP,Roque Rocky De La Fuente,1,1,0,0,2
Schuylkill,Rush Twp West,President,,REP,Bill Weld,4,9,0,0,13
Schuylkill,Rush Twp West,President,,REP,Write-in,3,5,1,0,9
Schuylkill,Rush Twp West,Attorney General,,REP,Heather Heidelbaugh,170,79,10,2,261
Schuylkill,Rush Twp West,Attorney General,,REP,Write-in,2,0,0,0,2
Schuylkill,Rush Twp West,Auditor General,,REP,Timothy Defoor,169,77,10,2,258
Schuylkill,Rush Twp West,Auditor General,,REP,Write-in,1,1,0,0,2
Schuylkill,Rush Twp West,State Treasurer,,REP,Stacy L. Garrity,166,81,10,2,259
Schuylkill,Rush Twp West,State Treasurer,,REP,Write-in,2,0,0,0,2
Schuylkill,Rush Twp West,U.S. House,9,REP,Dan Meuser,177,79,11,1,268
Schuylkill,Rush Twp West,U.S. House,9,REP,Write-in,0,2,0,0,2
Schuylkill,Rush Twp West,State Senate,29,REP,Dave Argall,178,78,12,2,270
Schuylkill,Rush Twp West,State Senate,29,REP,Write-in,1,1,0,0,2
Schuylkill,Rush Twp West,General Assembly,124,REP,Jerry Knowles,175,80,12,2,269
Schuylkill,Rush Twp West,General Assembly,124,REP,Write-in,1,2,0,0,3
Schuylkill,Rush Twp Elixir,Registered Voters,,,,,,,,298
Schuylkill,Rush Twp Elixir,Registered Voters,,DEM,,,,,,82
Schuylkill,Rush Twp Elixir,Registered Voters,,REP,,,,,,188
Schuylkill,Rush Twp Elixir,Registered Voters,,NPA,,,,,,28
Schuylkill,Rush Twp Elixir,Ballots Cast,,,,62,35,12,0,109
Schuylkill,Rush Twp Elixir,Ballots Cast,,DEM,,16,12,8,0,36
Schuylkill,Rush Twp Elixir,Ballots Cast,,REP,,46,23,4,0,73
Schuylkill,Rush Twp Elixir,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Rush Twp Elixir,President,,DEM,Bernie Sanders,6,2,1,0,9
Schuylkill,Rush Twp Elixir,President,,DEM,Joseph R. Biden,4,10,5,0,19
Schuylkill,Rush Twp Elixir,President,,DEM,Tulsi Gabbard,1,0,1,0,2
Schuylkill,Rush Twp Elixir,President,,DEM,Write-in,2,0,1,0,3
Schuylkill,Rush Twp Elixir,Attorney General,,DEM,Josh Shapiro,13,12,6,0,31
Schuylkill,Rush Twp Elixir,Attorney General,,DEM,Write-in,1,0,0,0,1
Schuylkill,Rush Twp Elixir,Auditor General,,DEM,H. Scott Conklin,1,0,1,0,2
Schuylkill,Rush Twp Elixir,Auditor General,,DEM,Michael Lamb,1,0,0,0,1
Schuylkill,Rush Twp Elixir,Auditor General,,DEM,Tracie Fountain,2,5,2,0,9
Schuylkill,Rush Twp Elixir,Auditor General,,DEM,Rose Rosie Marie Davis,4,0,1,0,5
Schuylkill,Rush Twp Elixir,Auditor General,,DEM,Nina Ahmad,1,4,0,0,5
Schuylkill,Rush Twp Elixir,Auditor General,,DEM,Christina M. Hartman,4,3,3,0,10
Schuylkill,Rush Twp Elixir,Auditor General,,DEM,Write-in,1,0,0,0,1
Schuylkill,Rush Twp Elixir,State Treasurer,,DEM,Joe Torsella,11,12,6,0,29
Schuylkill,Rush Twp Elixir,State Treasurer,,DEM,Write-in,1,0,0,0,1
Schuylkill,Rush Twp Elixir,U.S. House,9,DEM,Laura Quick,5,5,5,0,15
Schuylkill,Rush Twp Elixir,U.S. House,9,DEM,Gary Wegman,8,7,1,0,16
Schuylkill,Rush Twp Elixir,U.S. House,9,DEM,Write-in,1,0,0,0,1
Schuylkill,Rush Twp Elixir,State Senate,29,DEM,Write-in,1,0,1,0,2
Schuylkill,Rush Twp Elixir,General Assembly,124,DEM,Taylor Picone,11,12,6,0,29
Schuylkill,Rush Twp Elixir,General Assembly,124,DEM,Write-in,1,0,1,0,2
Schuylkill,Rush Twp Elixir,President,,REP,Donald J. Trump,45,19,3,0,67
Schuylkill,Rush Twp Elixir,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Schuylkill,Rush Twp Elixir,President,,REP,Bill Weld,0,2,0,0,2
Schuylkill,Rush Twp Elixir,President,,REP,Write-in,0,0,1,0,1
Schuylkill,Rush Twp Elixir,Attorney General,,REP,Heather Heidelbaugh,37,20,3,0,60
Schuylkill,Rush Twp Elixir,Attorney General,,REP,Write-in,1,0,0,0,1
Schuylkill,Rush Twp Elixir,Auditor General,,REP,Timothy Defoor,36,21,3,0,60
Schuylkill,Rush Twp Elixir,Auditor General,,REP,Write-in,0,0,0,0,0
Schuylkill,Rush Twp Elixir,State Treasurer,,REP,Stacy L. Garrity,36,20,3,0,59
Schuylkill,Rush Twp Elixir,State Treasurer,,REP,Write-in,0,1,0,0,1
Schuylkill,Rush Twp Elixir,U.S. House,9,REP,Dan Meuser,38,20,4,0,62
Schuylkill,Rush Twp Elixir,U.S. House,9,REP,Write-in,0,1,0,0,1
Schuylkill,Rush Twp Elixir,State Senate,29,REP,Dave Argall,37,21,4,0,62
Schuylkill,Rush Twp Elixir,State Senate,29,REP,Write-in,0,0,0,0,0
Schuylkill,Rush Twp Elixir,General Assembly,124,REP,Jerry Knowles,38,20,4,0,62
Schuylkill,Rush Twp Elixir,General Assembly,124,REP,Write-in,0,0,0,0,0
Schuylkill,Schuylkill Twp,Registered Voters,,,,,,,,743
Schuylkill,Schuylkill Twp,Registered Voters,,DEM,,,,,,253
Schuylkill,Schuylkill Twp,Registered Voters,,REP,,,,,,417
Schuylkill,Schuylkill Twp,Registered Voters,,NPA,,,,,,73
Schuylkill,Schuylkill Twp,Ballots Cast,,,,176,89,28,2,295
Schuylkill,Schuylkill Twp,Ballots Cast,,DEM,,41,43,14,0,98
Schuylkill,Schuylkill Twp,Ballots Cast,,REP,,135,46,14,2,197
Schuylkill,Schuylkill Twp,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Schuylkill Twp,President,,DEM,Bernie Sanders,6,8,1,0,15
Schuylkill,Schuylkill Twp,President,,DEM,Joseph R. Biden,26,34,12,0,72
Schuylkill,Schuylkill Twp,President,,DEM,Tulsi Gabbard,4,0,0,0,4
Schuylkill,Schuylkill Twp,President,,DEM,Write-in,4,0,1,0,5
Schuylkill,Schuylkill Twp,Attorney General,,DEM,Josh Shapiro,39,39,12,0,90
Schuylkill,Schuylkill Twp,Attorney General,,DEM,Write-in,0,0,0,0,0
Schuylkill,Schuylkill Twp,Auditor General,,DEM,H. Scott Conklin,3,1,1,0,5
Schuylkill,Schuylkill Twp,Auditor General,,DEM,Michael Lamb,10,9,2,0,21
Schuylkill,Schuylkill Twp,Auditor General,,DEM,Tracie Fountain,3,4,0,0,7
Schuylkill,Schuylkill Twp,Auditor General,,DEM,Rose Rosie Marie Davis,4,3,4,0,11
Schuylkill,Schuylkill Twp,Auditor General,,DEM,Nina Ahmad,8,6,3,0,17
Schuylkill,Schuylkill Twp,Auditor General,,DEM,Christina M. Hartman,8,15,3,0,26
Schuylkill,Schuylkill Twp,Auditor General,,DEM,Write-in,1,0,0,0,1
Schuylkill,Schuylkill Twp,State Treasurer,,DEM,Joe Torsella,37,38,12,0,87
Schuylkill,Schuylkill Twp,State Treasurer,,DEM,Write-in,1,0,0,0,1
Schuylkill,Schuylkill Twp,U.S. House,9,DEM,Laura Quick,12,17,5,0,34
Schuylkill,Schuylkill Twp,U.S. House,9,DEM,Gary Wegman,26,23,7,0,56
Schuylkill,Schuylkill Twp,U.S. House,9,DEM,Write-in,1,0,0,0,1
Schuylkill,Schuylkill Twp,State Senate,29,DEM,Write-in,2,3,3,0,8
Schuylkill,Schuylkill Twp,General Assembly,124,DEM,Taylor Picone,36,38,12,0,86
Schuylkill,Schuylkill Twp,General Assembly,124,DEM,Write-in,2,1,0,0,3
Schuylkill,Schuylkill Twp,President,,REP,Donald J. Trump,129,39,12,2,182
Schuylkill,Schuylkill Twp,President,,REP,Roque Rocky De La Fuente,2,0,0,0,2
Schuylkill,Schuylkill Twp,President,,REP,Bill Weld,2,3,1,0,6
Schuylkill,Schuylkill Twp,President,,REP,Write-in,0,0,1,0,1
Schuylkill,Schuylkill Twp,Attorney General,,REP,Heather Heidelbaugh,123,41,12,2,178
Schuylkill,Schuylkill Twp,Attorney General,,REP,Write-in,0,1,0,0,1
Schuylkill,Schuylkill Twp,Auditor General,,REP,Timothy Defoor,124,40,12,2,178
Schuylkill,Schuylkill Twp,Auditor General,,REP,Write-in,0,1,0,0,1
Schuylkill,Schuylkill Twp,State Treasurer,,REP,Stacy L. Garrity,124,42,12,2,180
Schuylkill,Schuylkill Twp,State Treasurer,,REP,Write-in,0,0,0,0,0
Schuylkill,Schuylkill Twp,U.S. House,9,REP,Dan Meuser,128,42,12,2,184
Schuylkill,Schuylkill Twp,U.S. House,9,REP,Write-in,1,0,0,0,1
Schuylkill,Schuylkill Twp,State Senate,29,REP,Dave Argall,130,43,13,2,188
Schuylkill,Schuylkill Twp,State Senate,29,REP,Write-in,1,0,0,0,1
Schuylkill,Schuylkill Twp,General Assembly,124,REP,Jerry Knowles,129,43,13,2,187
Schuylkill,Schuylkill Twp,General Assembly,124,REP,Write-in,1,0,0,0,1
Schuylkill,Tamaqua 1st,Registered Voters,,,,,,,,955
Schuylkill,Tamaqua 1st,Registered Voters,,DEM,,,,,,302
Schuylkill,Tamaqua 1st,Registered Voters,,REP,,,,,,501
Schuylkill,Tamaqua 1st,Registered Voters,,NPA,,,,,,152
Schuylkill,Tamaqua 1st,Ballots Cast,,,,186,78,10,0,274
Schuylkill,Tamaqua 1st,Ballots Cast,,DEM,,41,43,6,0,90
Schuylkill,Tamaqua 1st,Ballots Cast,,REP,,145,35,4,0,184
Schuylkill,Tamaqua 1st,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Tamaqua 1st,President,,DEM,Bernie Sanders,11,4,1,0,16
Schuylkill,Tamaqua 1st,President,,DEM,Joseph R. Biden,17,34,5,0,56
Schuylkill,Tamaqua 1st,President,,DEM,Tulsi Gabbard,4,3,0,0,7
Schuylkill,Tamaqua 1st,President,,DEM,Write-in,7,2,0,0,9
Schuylkill,Tamaqua 1st,Attorney General,,DEM,Josh Shapiro,34,40,6,0,80
Schuylkill,Tamaqua 1st,Attorney General,,DEM,Write-in,1,0,0,0,1
Schuylkill,Tamaqua 1st,Auditor General,,DEM,H. Scott Conklin,4,5,2,0,11
Schuylkill,Tamaqua 1st,Auditor General,,DEM,Michael Lamb,3,4,0,0,7
Schuylkill,Tamaqua 1st,Auditor General,,DEM,Tracie Fountain,4,5,1,0,10
Schuylkill,Tamaqua 1st,Auditor General,,DEM,Rose Rosie Marie Davis,4,9,0,0,13
Schuylkill,Tamaqua 1st,Auditor General,,DEM,Nina Ahmad,5,7,0,0,12
Schuylkill,Tamaqua 1st,Auditor General,,DEM,Christina M. Hartman,15,9,3,0,27
Schuylkill,Tamaqua 1st,Auditor General,,DEM,Write-in,1,0,0,0,1
Schuylkill,Tamaqua 1st,State Treasurer,,DEM,Joe Torsella,34,40,6,0,80
Schuylkill,Tamaqua 1st,State Treasurer,,DEM,Write-in,1,0,0,0,1
Schuylkill,Tamaqua 1st,U.S. House,9,DEM,Laura Quick,13,15,3,0,31
Schuylkill,Tamaqua 1st,U.S. House,9,DEM,Gary Wegman,20,25,3,0,48
Schuylkill,Tamaqua 1st,U.S. House,9,DEM,Write-in,2,1,0,0,3
Schuylkill,Tamaqua 1st,State Senate,29,DEM,Write-in,5,3,1,0,9
Schuylkill,Tamaqua 1st,General Assembly,124,DEM,Taylor Picone,32,38,6,0,76
Schuylkill,Tamaqua 1st,General Assembly,124,DEM,Write-in,2,2,0,0,4
Schuylkill,Tamaqua 1st,President,,REP,Donald J. Trump,138,26,2,0,166
Schuylkill,Tamaqua 1st,President,,REP,Roque Rocky De La Fuente,2,2,1,0,5
Schuylkill,Tamaqua 1st,President,,REP,Bill Weld,2,4,0,0,6
Schuylkill,Tamaqua 1st,President,,REP,Write-in,1,3,1,0,5
Schuylkill,Tamaqua 1st,Attorney General,,REP,Heather Heidelbaugh,126,30,2,0,158
Schuylkill,Tamaqua 1st,Attorney General,,REP,Write-in,0,0,0,0,0
Schuylkill,Tamaqua 1st,Auditor General,,REP,Timothy Defoor,121,30,2,0,153
Schuylkill,Tamaqua 1st,Auditor General,,REP,Write-in,0,1,0,0,1
Schuylkill,Tamaqua 1st,State Treasurer,,REP,Stacy L. Garrity,121,31,3,0,155
Schuylkill,Tamaqua 1st,State Treasurer,,REP,Write-in,1,0,0,0,1
Schuylkill,Tamaqua 1st,U.S. House,9,REP,Dan Meuser,134,29,3,0,166
Schuylkill,Tamaqua 1st,U.S. House,9,REP,Write-in,0,0,0,0,0
Schuylkill,Tamaqua 1st,State Senate,29,REP,Dave Argall,132,31,4,0,167
Schuylkill,Tamaqua 1st,State Senate,29,REP,Write-in,3,0,0,0,3
Schuylkill,Tamaqua 1st,General Assembly,124,REP,Jerry Knowles,131,32,4,0,167
Schuylkill,Tamaqua 1st,General Assembly,124,REP,Write-in,4,1,0,0,5
Schuylkill,Tamaqua 2nd,Registered Voters,,,,,,,,991
Schuylkill,Tamaqua 2nd,Registered Voters,,DEM,,,,,,306
Schuylkill,Tamaqua 2nd,Registered Voters,,REP,,,,,,518
Schuylkill,Tamaqua 2nd,Registered Voters,,NPA,,,,,,167
Schuylkill,Tamaqua 2nd,Ballots Cast,,,,159,89,12,2,262
Schuylkill,Tamaqua 2nd,Ballots Cast,,DEM,,43,40,8,0,91
Schuylkill,Tamaqua 2nd,Ballots Cast,,REP,,116,49,4,2,171
Schuylkill,Tamaqua 2nd,Ballots Cast,,NPA,,0,0,0,0,0
Schuylkill,Tamaqua 2nd,President,,DEM,Bernie Sanders,11,4,1,0,16
Schuylkill,Tamaqua 2nd,President,,DEM,Joseph R. Biden,23,32,6,0,61
Schuylkill,Tamaqua 2nd,President,,DEM,Tulsi Gabbard,3,2,1,0,6
