county,office,district,party,candidate,election_day,mail,provisional,votes
Armstrong,South Bethlehem Borough Tax Collector,,REP,JESSICA A SMITH,87,7,1,95
Armstrong,South Bethlehem Borough Tax Collector,,WRITE-IN,scatter,0,0,0,0
Armstrong,South Buffalo Township Tax Collector,,DEM,VALERIE SMITH,672,111,1,784
Armstrong,South Buffalo Township Tax Collector,,WRITE-IN,scatter,9,1,0,10
Armstrong,Sugarcreek Township Tax Collector,,REP,CHRISTINA J DOUBLE,320,63,0,383
Armstrong,Sugarcreek Township Tax Collector,,WRITE-IN,scatter,0,0,0,0
Armstrong,Valley Township Tax Collector,,REP,JANET A MCKINLEY,166,26,0,192
Armstrong,Valley Township Tax Collector,,WRITE-IN,scatter,8,1,0,9
Armstrong,Washington Township Tax Collector,,REP,JULIE LEWIS,286,36,0,322
Armstrong,Washington Township Tax Collector,,WRITE-IN,scatter,1,0,0,1
Armstrong,Wayne Township Tax Collector,,REP,TAMMY SOLLEY,282,39,0,321
Armstrong,Wayne Township Tax Collector,,WRITE-IN,scatter,1,1,0,2
Armstrong,West Franklin Township Tax Collector,,REP,SALLY J BRESKI,480,93,0,573
Armstrong,West Franklin Township Tax Collector,,WRITE-IN,scatter,3,1,0,4
Armstrong,West Kittanning Borough Tax Collector,,REP,LINDA L OLINGER,349,49,1,399
Armstrong,West Kittanning Borough Tax Collector,,WRITE-IN,scatter,2,0,0,2
Armstrong,Worthington Borough Tax Collector,,REP,GIDET L REITLER,175,22,0,197
Armstrong,Worthington Borough Tax Collector,,WRITE-IN,scatter,0,0,0,0
Armstrong,Judge of Election for Apollo Boro,,REP,BARBARA WILMOT,184,24,0,208
Armstrong,Judge of Election for Apollo Boro,,WRITE-IN,SCATTER,3,1,0,4
Armstrong,Judge of Election for Applewold Boro,,REP,PAMELA RUPP,83,6,0,89
Armstrong,Judge of Election for Applewold Boro,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Judge of Election for Atwood Boro,,REP,LEORA RANKIN,38,4,1,43
Armstrong,Judge of Election for Atwood Boro,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Judge of Election for Bethel Twp,,WRITE-IN,SCATTER,8,1,0,9
Armstrong,Judge of Election for Bethel Twp,,WRITE-IN,JENNIFER EDMONDS,1,0,0,1
Armstrong,Judge of Election for Bethel Twp,,WRITE-IN,JEFF ZABLOCKI,1,0,0,1
Armstrong,Judge of Election for Bethel Twp,,WRITE-IN,DENISE RUSSICK,1,0,0,1
Armstrong,Judge of Election for Bethel Twp,,WRITE-IN,PATRICIA WOLFE,1,0,0,1
Armstrong,Judge of Election for Bethel Twp,,WRITE-IN,NIKKI BYERS,1,0,0,1
Armstrong,Judge of Election for Bethel Twp,,WRITE-IN,RACHEL AIKEN,1,0,0,1
Armstrong,Judge of Election for Bethel Twp,,WRITE-IN,DAN GELTZ,1,0,0,1
Armstrong,Judge of Election for Boggs Twp,,REP,DARLENE K REEDY,232,16,0,248
Armstrong,Judge of Election for Boggs Twp,,WRITE-IN,SCATTER,1,1,0,2
Armstrong,Judge of Election for Bradys Bend Twp,,WRITE-IN,SCATTER,7,0,0,7
Armstrong,Judge of Election for Bradys Bend Twp,,WRITE-IN,DARLENE FORD,3,0,0,3
Armstrong,Judge of Election for Bradys Bend Twp,,WRITE-IN,MARY RONGE,2,0,0,2
Armstrong,Judge of Election for Bradys Bend Twp,,WRITE-IN,DENISE MORANOLL,1,0,0,1
Armstrong,Judge of Election for Burrell Twp,,REP,DORIS GRAFTON,219,11,0,230
Armstrong,Judge of Election for Burrell Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Judge of Election for Cadogan Twp,,REP,DONNAJEAN BOWSER,86,2,0,88
Armstrong,Judge of Election for Cadogan Twp,,WRITE-IN,SCATTER,1,0,0,1
Armstrong,Judge of Election for Cowanshannock Twp - East,,DEM,SANDRA HIMES,245,65,1,311
Armstrong,Judge of Election for Cowanshannock Twp - East,,WRITE-IN,SCATTER,4,0,0,4
Armstrong,Judge of Election for Cowanshannock Twp - West,,WRITE-IN,SCATTER,5,1,0,6
Armstrong,Judge of Election for Cowanshannock Twp - West,,WRITE-IN,CATHY WRANICH,2,0,0,2
Armstrong,Judge of Election for Cowanshannock Twp - West,,WRITE-IN,GABRIEL LYTLE,2,0,0,2
Armstrong,Judge of Election for Cowanshannock Twp - West,,WRITE-IN,VICTORIA TANTLINGER,1,0,0,1
Armstrong,Judge of Election for Cowanshannock Twp - West,,WRITE-IN,DEVIN TAYLOR,1,0,0,1
Armstrong,Judge of Election for Cowanshannock Twp - West,,WRITE-IN,SHAWN IMAN,1,0,0,1
Armstrong,Judge of Election for Cowanshannock Twp - West,,WRITE-IN,ROBERT BRUCE,1,0,0,1
Armstrong,Judge of Election for Cowanshannock Twp - West,,WRITE-IN,SAM GOLDSTROM,0,0,0,0
Armstrong,Judge of Election for Dayton Boro,,WRITE-IN,SCATTER,18,1,0,19
Armstrong,Judge of Election for Dayton Boro,,WRITE-IN,MARSHA REARICK,13,0,0,13
Armstrong,Judge of Election for East Franklin Twp - North,,WRITE-IN,SCATTER,9,1,0,10
Armstrong,Judge of Election for East Franklin Twp - North,,WRITE-IN,AMY BURNS,1,0,0,1
Armstrong,Judge of Election for East Franklin Twp - North,,WRITE-IN,BRET ATWOOD,1,0,0,1
Armstrong,Judge of Election for East Franklin Twp - North,,WRITE-IN,DAVID CRAWFORD,1,0,0,1
Armstrong,Judge of Election for East Franklin Twp - North,,WRITE-IN,LARRY BORDIC,1,0,0,1
Armstrong,Judge of Election for East Franklin Twp - North,,WRITE-IN,SUE STEFFY,1,0,0,1
Armstrong,Judge of Election for East Franklin Twp - North,,WRITE-IN,PAUL PARISI,1,0,0,1
Armstrong,Judge of Election for East Franklin Twp - North,,WRITE-IN,KARL PARISI,1,0,0,1
Armstrong,Judge of Election for East Franklin Twp - East,,REP,CLAIRE OSBORNE,363,78,1,442
Armstrong,Judge of Election for East Franklin Twp - East,,WRITE-IN,SCATTER,3,0,0,3
Armstrong,Judge of Election for East Franklin Twp - West,,WRITE-IN,SCATTER,26,0,0,26
Armstrong,Judge of Election for East Franklin Twp - West,,WRITE-IN,CLAIRE OSBORNE,3,0,0,3
Armstrong,Judge of Election for Elderton Boro,,WRITE-IN,JESSICA WINGHART,1,0,0,1
Armstrong,Judge of Election for Elderton Boro,,WRITE-IN,DONALD JONES,1,0,0,1
Armstrong,Judge of Election for Elderton Boro,,WRITE-IN,LINDA PRUGH,1,0,0,1
Armstrong,Judge of Election for Elderton Boro,,WRITE-IN,DEE CRAIG,1,0,0,1
Armstrong,Judge of Election for Elderton Boro,,WRITE-IN,DELORIS CRAIG,1,0,0,1
Armstrong,Judge of Election for Elderton Boro,,WRITE-IN,MEGAN SHEFFLER,1,0,0,1
Armstrong,Judge of Election for Elderton Boro,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Judge of Election for Ford City Boro - #1,,WRITE-IN,SCATTER,12,3,0,15
Armstrong,Judge of Election for Ford City Boro - #1,,WRITE-IN,AMY MUNDY,2,0,0,2
Armstrong,Judge of Election for Ford City Boro - #2,,DEM,NATALIE VERGARI,249,78,0,327
Armstrong,Judge of Election for Ford City Boro - #2,,WRITE-IN,SCATTER,15,0,0,15
Armstrong,Judge of Election for Ford Cliff Boro,,WRITE-IN,SHERRI NORTH,34,0,0,34
Armstrong,Judge of Election for Ford Cliff Boro,,WRITE-IN,SCATTER,13,1,0,14
Armstrong,Judge of Election for Freeport Boro,,WRITE-IN,SCATTER,5,3,0,8
Armstrong,Judge of Election for Freeport Boro,,WRITE-IN,DEBBIE SWETTENHAM,1,1,0,2
Armstrong,Judge of Election for Freeport Boro,,WRITE-IN,DEVON VORSE,1,1,0,2
Armstrong,Judge of Election for Freeport Boro,,WRITE-IN,JARRETT HEILMAN,1,0,0,1
Armstrong,Judge of Election for Freeport Boro,,WRITE-IN,GARY WALKER,1,0,0,1
Armstrong,Judge of Election for Freeport Boro,,WRITE-IN,TOM BINZ,1,0,0,1
Armstrong,Judge of Election for Freeport Boro,,WRITE-IN,LINDA HUTCHISON,1,0,0,1
Armstrong,Judge of Election for Freeport Boro,,WRITE-IN,TED PATTERSON,0,0,0,0
Armstrong,Judge of Election for Freeport Boro,,WRITE-IN,KEITH WILLARD,0,0,0,0
Armstrong,Judge of Election for Gilpin Twp - #1,,REP,KATHLEEN SIPES,412,58,0,470
Armstrong,Judge of Election for Gilpin Twp - #1,,WRITE-IN,SCATTER,9,3,0,12
Armstrong,Judge of Election for Gilpin Twp - #2,,DEM,BLODWEN STEIGHNER,125,40,0,165
Armstrong,Judge of Election for Gilpin Twp - #2,,WRITE-IN,SCATTER,3,0,0,3
Armstrong,Judge of Election for Kiski Twp - Horrell,,WRITE-IN,BARBARA WALTENBAUGH,16,1,0,17
Armstrong,Judge of Election for Kiski Twp - Horrell,,WRITE-IN,SCATTER,7,1,0,8
Armstrong,Judge of Election for Kiski Twp - Orchard Hills North,,WRITE-IN,SCATTER,4,4,0,8
Armstrong,Judge of Election for Kiski Twp - Orchard Hills North,,WRITE-IN,DARREN RUMBAUGH,1,0,0,1
Armstrong,Judge of Election for Kiski Twp - Orchard Hills North,,WRITE-IN,DAN OBRIOT,1,0,0,1
Armstrong,Judge of Election for Kiski Twp - Orchard Hills North,,WRITE-IN,MICHAEL DURAND,1,0,0,1
Armstrong,Judge of Election for Kiski Twp - Orchard Hills North,,WRITE-IN,ROBERT MANGON,1,0,0,1
Armstrong,Judge of Election for Kiski Twp - Orchard Hills North,,WRITE-IN,LORETTA J LANGEL,1,0,0,1
Armstrong,Judge of Election for Kiski Twp - Orchard Hills North,,WRITE-IN,ANTHONY BLACKEROVE,1,0,0,1
Armstrong,Judge of Election for Kiski Twp - Orchard Hills South,,WRITE-IN,SCATTER,8,0,0,8
Armstrong,Judge of Election for Kiski Twp - Orchard Hills South,,WRITE-IN,LAURA CARNAHAN,7,0,0,7
Armstrong,Judge of Election for Kiski Twp - Spring Church,,DEM,BRENDA DUFF,270,64,0,334
Armstrong,Judge of Election for Kiski Twp - Spring Church,,WRITE-IN,SCATTER,8,0,0,8
Armstrong,Judge of Election for Kittanning Boro - 1st Ward,,REP,MICHAEL E LUKE,89,25,0,114
Armstrong,Judge of Election for Kittanning Boro - 1st Ward,,WRITE-IN,scatter,3,2,0,5
Armstrong,Judge of Election for Kittanning Boro - 2nd Ward,,WRITE-IN,SCATTER,13,3,0,16
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,SCATTER,8,3,0,11
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,CRYSTAL KLINE,1,0,0,1
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,ELLEN ESSENWEIN,1,0,0,1
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,JAROD GRAFTON,1,0,0,1
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,JAMIE OWEN,1,0,0,1
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,RON RUFFNER,1,0,0,1
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,JAMES LONG,1,0,0,1
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,SUE JOHNS,1,0,0,1
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,WILFRED HENRY JR,1,0,0,1
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,JOHN THOMAS,1,0,0,1
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,KEN BUZZARD,1,0,0,1
Armstrong,Judge of Election for Kittanning Boro - 3rd Ward,,WRITE-IN,ROBERT MILLIGAN,1,0,0,1
Armstrong,Judge of Election for Kittanning Boro - 4th Ward,,REP,FRANCES ATWOOD,160,23,0,183
Armstrong,Judge of Election for Kittanning Boro - 4th Ward,,WRITE-IN,scatter,5,1,0,6
Armstrong,Judge of Election for Kittanning Twp,,REP,KATHY STUBRICK,484,79,1,564
Armstrong,Judge of Election for Kittanning Twp,,WRITE-IN,scatter,4,0,0,4
Armstrong,Judge of Election for Leechburg Boro,,WRITE-IN,SCATTER,8,2,0,10
Armstrong,Judge of Election for Leechburg Boro,,WRITE-IN,LOUISE J CONTI,0,1,0,1
Armstrong,Judge of Election for Leechburg Boro,,WRITE-IN,LEILA RADY,1,0,0,1
Armstrong,Judge of Election for Leechburg Boro,,WRITE-IN,BRIAN KUSH,1,0,0,1
Armstrong,Judge of Election for Leechburg Boro,,WRITE-IN,THOMAS DAVIS,1,0,0,1
Armstrong,Judge of Election for Leechburg Boro,,WRITE-IN,DALTON REEDY,1,0,0,1
Armstrong,Judge of Election for Leechburg Boro,,WRITE-IN,SANDRA TROIANO,1,0,0,1
Armstrong,Judge of Election for Leechburg Boro,,WRITE-IN,WILLIAM RUMAN,1,0,0,1
Armstrong,Judge of Election for Leechburg Boro,,WRITE-IN,MICHAEL PASSARELLI,1,0,0,1
Armstrong,Judge of Election for Madison Twp,,REP,JESSICA COIL,231,15,0,246
Armstrong,Judge of Election for Madison Twp,,WRITE-IN,SCATTER,0,1,0,1
Armstrong,Judge of Election for Mahoning Twp,,DEM/REP,MARCIE WYNKOP,324,44,1,369
Armstrong,Judge of Election for Mahoning Twp,,WRITE-IN,scatter,0,2,0,2
Armstrong,Judge of Election for Manor Twp - North,,WRITE-IN,SCATTER,26,1,0,27
Armstrong,Judge of Election for Manor Twp - North,,WRITE-IN,KEITH LIVENGOOD,15,0,0,15
Armstrong,Judge of Election for Manor Twp - South #1,,WRITE-IN,SCATTER,16,3,0,19
Armstrong,Judge of Election for Manor Twp - South #1,,WRITE-IN,AARON SANDERS,5,0,0,5
Armstrong,Judge of Election for Manor Twp - South #2,,WRITE-IN,SCATTER,21,4,0,25
Armstrong,Judge of Election for Manor Twp - South #2,,WRITE-IN,KEITH LIVENGOOD,4,0,0,4
Armstrong,Judge of Election for Manorville Boro,,WRITE-IN,SCATTER,6,0,0,6
Armstrong,Judge of Election for Manorville Boro,,WRITE-IN,LISA CZAPAR,3,0,0,3
Armstrong,Judge of Election for North Apollo Boro,,DEM,VIVIAN SHAEFFER,193,46,0,239
Armstrong,Judge of Election for North Apollo Boro,,WRITE-IN,SCATTER,5,0,0,5
Armstrong,Judge of Election for North Buffalo Twp - East,,WRITE-IN,SCATTER,5,1,0,6
Armstrong,Judge of Election for North Buffalo Twp - East,,WRITE-IN,JONAS GROFF,1,0,0,1
Armstrong,Judge of Election for North Buffalo Twp - East,,WRITE-IN,PAUL EARLEY,1,0,0,1
Armstrong,Judge of Election for North Buffalo Twp - East,,WRITE-IN,RYAN BOWSER,1,0,0,1
Armstrong,Judge of Election for North Buffalo Twp - East,,WRITE-IN,BRIAN STANKO,1,0,0,1
Armstrong,Judge of Election for North Buffalo Twp - East,,WRITE-IN,KODIE CLAYPOOLE,1,0,0,1
Armstrong,Judge of Election for North Buffalo Twp - West,,WRITE-IN,SCATTER,6,1,0,7
Armstrong,Judge of Election for North Buffalo Twp - West,,WRITE-IN,DEBORAH L MILLER,1,0,0,1
Armstrong,Judge of Election for North Buffalo Twp - West,,WRITE-IN,JULIE FISCUS,1,0,0,1
Armstrong,Judge of Election for Parker City - 1st,,WRITE-IN,SANDI DELAIR,6,0,0,6
Armstrong,Judge of Election for Parker City - 1st,,WRITE-IN,SCATTER,1,0,0,1
Armstrong,Judge of Election for Parker City - 2nd,,WRITE-IN,MAXINE MILFORD,3,0,0,3
Armstrong,Judge of Election for Parker City - 2nd,,WRITE-IN,SCATTER,2,1,0,3
Armstrong,Judge of Election for Parker City - 2nd,,WRITE-IN,BROCK FELIX,2,0,0,2
Armstrong,Judge of Election for Parker City - 2nd,,WRITE-IN,RAMONA ORTON,2,0,0,2
Armstrong,Judge of Election for Parks Twp - Kepple Hill,,REP,NORA SAPPE,223,42,0,265
Armstrong,Judge of Election for Parks Twp - Kepple Hill,,WRITE-IN,SCATTER,8,1,0,9
Armstrong,Judge of Election for Parks Twp - West,,WRITE-IN,SHERRI POLLICK,21,0,0,21
Armstrong,Judge of Election for Parks Twp - West,,WRITE-IN,SCATTER,11,1,0,12
Armstrong,Judge of Election for Perry Twp,,WRITE-IN,LARRY EDMONDS,2,0,0,2
Armstrong,Judge of Election for Perry Twp,,WRITE-IN,GLENDA SHAKLEY,1,0,0,1
Armstrong,Judge of Election for Pine Twp,,REP,AMY R CRISSMAN,93,7,0,100
Armstrong,Judge of Election for Plumcreek Twp,,REP,ANITA LAIRD,418,87,0,505
Armstrong,Judge of Election for Plumcreek Twp,,WRITE-IN,SCATTER,2,1,0,3
Armstrong,Judge of Election for Rayburn Twp,,WRITE-IN,SCATTER,9,2,0,11
Armstrong,Judge of Election for Rayburn Twp,,WRITE-IN,LAURIE JOHNS,2,1,0,3
Armstrong,Judge of Election for Rayburn Twp,,WRITE-IN,JIM MECKLING,1,0,0,1
Armstrong,Judge of Election for Rayburn Twp,,WRITE-IN,KEN ECKMAN SR,1,0,0,1
Armstrong,Judge of Election for Rayburn Twp,,WRITE-IN,LAURIE REESEMAN,1,0,0,1
Armstrong,Judge of Election for Rayburn Twp,,WRITE-IN,ERIC PERKINS,1,0,0,1
Armstrong,Judge of Election for Rayburn Twp,,WRITE-IN,SARA THOMPSON,1,0,0,1
Armstrong,Judge of Election for Rayburn Twp,,WRITE-IN,GARRY BARNETT,1,0,0,1
Armstrong,Judge of Election for Redbank Twp,,WRITE-IN,LYNN MCCREA,17,0,0,17
Armstrong,Judge of Election for Redbank Twp,,WRITE-IN,SCATTER,5,0,0,5
Armstrong,Judge of Election for Rural Valley Boro,,WRITE-IN,SCATTER,2,1,0,3
Armstrong,Judge of Election for Rural Valley Boro,,WRITE-IN,JASON ELKIN,1,0,0,1
Armstrong,Judge of Election for Rural Valley Boro,,WRITE-IN,ANN MILLER,1,0,0,1
Armstrong,Judge of Election for South Bend Twp,,DEM,PATRICIA L SHEASLEY,163,26,0,189
Armstrong,Judge of Election for South Bend Twp,,WRITE-IN,SCATTER,7,1,0,8
Armstrong,Judge of Election for South Bethlehem Boro,,WRITE-IN,JAMIE TRAVIS,2,0,0,2
Armstrong,Judge of Election for South Bethlehem Boro,,WRITE-IN,SCATTER,1,0,0,1
Armstrong,Judge of Election for South Buffalo Twp - East,,REP,SHARI TARR STULL,322,34,0,356
Armstrong,Judge of Election for South Buffalo Twp - East,,WRITE-IN,SCATTER,5,2,0,7
Armstrong,Judge of Election for South Buffalo Twp - West,,REP,DEBORAH A FRANTZ,350,33,0,383
Armstrong,Judge of Election for South Buffalo Twp - West,,WRITE-IN,SCATTER,2,1,0,3
Armstrong,Judge of Election for Sugarcreek Twp,,REP,MARSHA J KEPPLE,325,60,0,385
Armstrong,Judge of Election for Sugarcreek Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Judge of Election for Valley Twp,,REP,LINDA JOHNSTON,173,27,0,200
Armstrong,Judge of Election for Valley Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Judge of Election for Washington Twp,,REP,SHERRIE WOLFE,285,36,0,321
Armstrong,Judge of Election for Washington Twp,,WRITE-IN,scatter,2,0,0,2
Armstrong,Judge of Election for Wayne Twp,,WRITE-IN,MELISSA WADDING,14,0,0,14
Armstrong,Judge of Election for Wayne Twp,,WRITE-IN,TANYA JO BRUNO,8,0,0,8
Armstrong,Judge of Election for Wayne Twp,,WRITE-IN,SCATTER,2,1,0,3
Armstrong,Judge of Election for West Franklin Twp,,WRITE-IN,SCATTER,13,2,0,15
Armstrong,Judge of Election for West Franklin Twp,,WRITE-IN,CONNIE FOX,3,0,0,3
Armstrong,Judge of Election for West Franklin Twp,,WRITE-IN,LINDA SHAFFER,2,0,0,2
Armstrong,Judge of Election for West Franklin Twp,,WRITE-IN,DEVON BROCIOUS,1,0,0,1
Armstrong,Judge of Election for West Franklin Twp,,WRITE-IN,JACQUELINE SUSANNE,1,0,0,1
Armstrong,Judge of Election for West Franklin Twp,,WRITE-IN,FRANK MCMILLEN,1,0,0,1
Armstrong,Judge of Election for West Franklin Twp,,WRITE-IN,NICHOLAS TRANSUE,1,0,0,1
Armstrong,Judge of Election for West Franklin Twp,,WRITE-IN,BILL REED,1,0,0,1
Armstrong,Judge of Election for West Franklin Twp,,WRITE-IN,MINDY WOLFE,1,0,0,1
Armstrong,Judge of Election for West Kittanning Boro,,REP,DEAN M CROOKS II,329,46,1,376
Armstrong,Judge of Election for West Kittanning Boro,,WRITE-IN,scatter,2,1,0,3
Armstrong,Judge of Election for Worthington Boro,,WRITE-IN,GEORGIA BOWSER,31,0,0,31
Armstrong,Judge of Election for Worthington Boro,,WRITE-IN,SCATTER,2,1,0,3
Armstrong,Judge of Election for Worthington Boro,,WRITE-IN,JEAN RUFFNER,1,0,0,1
Armstrong,Judge of Election for Worthington Boro,,WRITE-IN,GEORGIA CYPHER,1,0,0,1
Armstrong,Judge of Election for Worthington Boro,,WRITE-IN,LEE GRAFTON,1,0,0,1
Armstrong,Judge of Election for Worthington Boro,,WRITE-IN,GREG SHEARER,1,0,0,1
Armstrong,Judge of Election for Worthington Boro,,WRITE-IN,LINDA KERR,1,0,0,1
Armstrong,Inspector of Election for Apollo Boro,,WRITE-IN,SCATTER,11,2,0,13
Armstrong,Inspector of Election for Apollo Boro,,WRITE-IN,DAVE WILMONT,1,0,0,1
Armstrong,Inspector of Election for Apollo Boro,,WRITE-IN,PEBBLES VIROSTEK,1,0,0,1
Armstrong,Inspector of Election for Apollo Boro,,WRITE-IN,CINDY VIROSTEK,1,0,0,1
Armstrong,Inspector of Election for Applewold Boro,,WRITE-IN,RAYMOND JOHNSON,2,0,0,2
Armstrong,Inspector of Election for Applewold Boro,,WRITE-IN,EMMA CLOAK,0,2,0,2
Armstrong,Inspector of Election for Applewold Boro,,WRITE-IN,CHUCK RUPP,1,0,0,1
Armstrong,Inspector of Election for Applewold Boro,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Inspector of Election for Atwood Boro,,REP,CATHY J HANKINSON,38,3,1,42
Armstrong,Inspector of Election for Atwood Boro,,WRITE-IN,scatter,0,1,0,1
Armstrong,Inspector of Election for Bethel Twp,,WRITE-IN,SCATTER,8,1,0,9
Armstrong,Inspector of Election for Bethel Twp,,WRITE-IN,STEVEN CRAVEN,1,0,0,1
Armstrong,Inspector of Election for Bethel Twp,,WRITE-IN,JENNIFER EDMONDS,1,0,0,1
Armstrong,Inspector of Election for Bethel Twp,,WRITE-IN,GEORGA FURLONG,1,0,0,1
Armstrong,Inspector of Election for Bethel Twp,,WRITE-IN,JOE RUSSICK,1,0,0,1
Armstrong,Inspector of Election for Bethel Twp,,WRITE-IN,PATRICIA WOLFE,1,0,0,1
Armstrong,Inspector of Election for Bethel Twp,,WRITE-IN,JOHN BYERS,1,0,0,1
Armstrong,Inspector of Election for Bethel Twp,,WRITE-IN,RACHEL AIKEN,1,0,0,1
Armstrong,Inspector of Election for Bethel Twp,,WRITE-IN,DAN GELTZ,1,0,0,1
Armstrong,Inspector of Election for Boggs Twp,,REP,MARSHA JOHNS,208,10,0,218
Armstrong,Inspector of Election for Boggs Twp,,DEM,RUTHANN DELANEY,34,11,0,45
Armstrong,Inspector of Election for Boggs Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Inspector of Election for Bradys Bend Twp,,REP,DARLENE FORD,165,7,0,172
Armstrong,Inspector of Election for Bradys Bend Twp,,DEM,BARBARA HOGENMILLER,71,22,1,94
Armstrong,Inspector of Election for Bradys Bend Twp,,WRITE-IN,SCATTER,0,1,0,1
Armstrong,Inspector of Election for Burrell Twp,,REP,DEANNA M SCHAEFFER,183,7,0,190
Armstrong,Inspector of Election for Burrell Twp,,DEM,ROBERTA MILLER,45,5,0,50
Armstrong,Inspector of Election for Burrell Twp,,WRITE-IN,SCATTER,0,0,0,0
Armstrong,Inspector of Election for Cadogan Twp,,WRITE-IN,SCATTER,1,0,0,1
Armstrong,Inspector of Election for Cadogan Twp,,WRITE-IN,DEB TROYAN,1,0,0,1
Armstrong,Inspector of Election for Cowanshannock Twp - East,,REP,KENNETH REEFER,248,46,1,295
Armstrong,Inspector of Election for Cowanshannock Twp - East,,WRITE-IN,SCATTER,4,0,0,4
Armstrong,Inspector of Election for Cowanshannock Twp - West,,WRITE-IN,SCATTER,3,1,0,4
Armstrong,Inspector of Election for Cowanshannock Twp - West,,WRITE-IN,VICTORIA TANTLINGER,2,0,0,2
Armstrong,Inspector of Election for Cowanshannock Twp - West,,WRITE-IN,KEVIN NELSON,1,0,0,1
Armstrong,Inspector of Election for Cowanshannock Twp - West,,WRITE-IN,VERONICA CEECHI,1,0,0,1
Armstrong,Inspector of Election for Cowanshannock Twp - West,,WRITE-IN,SHAWN IMAN,1,0,0,1
Armstrong,Inspector of Election for Cowanshannock Twp - West,,WRITE-IN,ROBERT BRUCE,1,0,0,1
Armstrong,Inspector of Election for Cowanshannock Twp - West,,WRITE-IN,ZANE WALTER,1,0,0,1
Armstrong,Inspector of Election for Cowanshannock Twp - West,,WRITE-IN,DEVIN TAYLOR,1,0,0,1
Armstrong,Inspector of Election for Cowanshannock Twp - West,,WRITE-IN,SAM GOLDSTROHM,0,0,0,0
Armstrong,Inspector of Election for Dayton Boro,,DEM/REP,DOROTHY GREENAWALT,125,8,0,133
Armstrong,Inspector of Election for Dayton Boro,,WRITE-IN,SCATTER,11,0,0,11
Armstrong,Inspector of Election for East Franklin Twp - North,,WRITE-IN,SCATTER,9,1,0,10
Armstrong,Inspector of Election for East Franklin Twp - North,,WRITE-IN,TERI THOMAS,2,0,0,2
Armstrong,Inspector of Election for East Franklin Twp - North,,WRITE-IN,TODD STREIGHTIF,1,0,0,1
Armstrong,Inspector of Election for East Franklin Twp - North,,WRITE-IN,TRACY E BOWSER,1,0,0,1
Armstrong,Inspector of Election for East Franklin Twp - North,,WRITE-IN,LARRY BORDIC,1,0,0,1
Armstrong,Inspector of Election for East Franklin Twp - North,,WRITE-IN,SUE STEFFY,1,0,0,1
Armstrong,Inspector of Election for East Franklin Twp - North,,WRITE-IN,NICHOLAS PARISI,1,0,0,1
Armstrong,Inspector of Election for East Franklin Twp - North,,WRITE-IN,PAUL PARISI,1,0,0,1
Armstrong,Inspector of Election for East Franklin Twp - North,,WRITE-IN,JOHN BROWN,0,0,0,0
Armstrong,Inspector of Election for East Franklin Twp - East,,WRITE-IN,SCATTER,36,2,0,38
Armstrong,Inspector of Election for East Franklin Twp - East,,WRITE-IN,TYRA SANDERS,4,1,0,5
Armstrong,Inspector of Election for East Franklin Twp - East,,WRITE-IN,GAVIN FELTER,2,0,0,2
Armstrong,Inspector of Election for East Franklin Twp - West,,WRITE-IN,SCATTER,22,1,0,23
Armstrong,Inspector of Election for East Franklin Twp - West,,WRITE-IN,TYRA SANDERS,7,0,0,7
Armstrong,Inspector of Election for Elderton Boro,,WRITE-IN,SCATTER,1,0,0,1
Armstrong,Inspector of Election for Elderton Boro,,WRITE-IN,DELORES CRAIG,1,0,0,1
Armstrong,Inspector of Election for Elderton Boro,,WRITE-IN,DONNA FISHER,1,0,0,1
Armstrong,Inspector of Election for Elderton Boro,,WRITE-IN,DONALD JONES,1,0,0,1
Armstrong,Inspector of Election for Elderton Boro,,WRITE-IN,BRENDA SCHAW,1,0,0,1
Armstrong,Inspector of Election for Elderton Boro,,WRITE-IN,LINDA PRUGH,1,0,0,1
Armstrong,Inspector of Election for Ford City Boro - #1,,WRITE-IN,SCATTER,10,3,0,13
Armstrong,Inspector of Election for Ford City Boro - #1,,WRITE-IN,RICK CUJAS,2,0,0,2
